SLAMBench Report run started:	2018-02-18 01:24:21

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cuda_rgbd_dataset_freiburg2_xyz.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
11	1311867170.7941920757	0.0607238449	0.0605862598	0.0628964603	0.0096819656	0.0053950000	0.0004550000	0.0028100000	0.0000050000	0.0000050000	0.0014360000	34819205	96830484	509673472	4.0003819466	3.9889509678	3.9876792431
12	1311867170.8262820244	0.0612688363	0.0606431412	0.0628964603	0.0096081815	0.0072100000	0.0005060000	0.0044530000	0.0000010000	0.0000080000	0.0012480000	34822933	96830484	509673472	4.0014419556	3.9856193066	3.9859523773
13	1311867170.8622210026	0.0614231341	0.0607031406	0.0628964603	0.0096871982	0.0070940000	0.0004470000	0.0039270000	0.0000050000	0.0000050000	0.0020820000	34826717	96830484	509673472	4.0042138100	3.9817700386	3.9834048748
14	1311867170.8943779469	0.0618286505	0.0607835342	0.0628964603	0.0094048533	0.0058800000	0.0005090000	0.0032620000	0.0000010000	0.0000080000	0.0012600000	34830333	96830484	509673472	4.0020446777	3.9801094532	3.9812369347
15	1311867170.9263520241	0.0620389245	0.0608672269	0.0628964603	0.0093875104	0.0051750000	0.0004340000	0.0028210000	0.0000060000	0.0000050000	0.0014220000	34834061	96830484	509673472	4.0027852058	3.9772689342	3.9783914089
16	1311867170.9621469975	0.0615617968	0.0609106375	0.0628964603	0.0091731308	0.0051310000	0.0004140000	0.0031630000	0.0000010000	0.0000040000	0.0011200000	34837845	96830484	509673472	4.0006017685	3.9752972126	3.9754087925
17	1311867170.9942629337	0.0615465529	0.0609480443	0.0628964603	0.0090184500	0.0084510000	0.0005760000	0.0035590000	0.0000140000	0.0000140000	0.0027830000	34842997	96830484	509673472	3.9983141422	3.9747190475	3.9725222588
18	1311867171.0262739658	0.0615842752	0.0609833904	0.0628964603	0.0087669772	0.0070700000	0.0004670000	0.0047880000	0.0000010000	0.0000070000	0.0011810000	34849925	96830484	509673472	3.9982182980	3.9730949402	3.9697563648
19	1311867171.0623519421	0.0607632287	0.0609718030	0.0628964603	0.0091378273	0.0061330000	0.0005090000	0.0033050000	0.0000080000	0.0000080000	0.0015250000	34853709	96830484	509673472	3.9972651005	3.9699728489	3.9667029381
20	1311867171.0942349434	0.0605181381	0.0609491197	0.0628964603	0.0090702124	0.0046890000	0.0004360000	0.0024510000	0.0000000000	0.0000060000	0.0011600000	34857325	96830484	509673472	3.9972701073	3.9690628052	3.9645524025
21	1311867171.1262509823	0.0605349913	0.0609293993	0.0628964603	0.0089256808	0.0077560000	0.0004120000	0.0046020000	0.0000040000	0.0000040000	0.0021510000	34861053	96830484	509673472	3.9977769852	3.9692504406	3.9624044895
22	1311867171.1622469425	0.0602456145	0.0608983182	0.0628964603	0.0088226150	0.0073800000	0.0005900000	0.0031240000	0.0000010000	0.0000190000	0.0016440000	34864837	96830484	509673472	3.9996650219	3.9667217731	3.9608986378
23	1311867171.1942689419	0.0591652691	0.0608229682	0.0628964603	0.0090508667	0.0092860000	0.0005890000	0.0047260000	0.0000160000	0.0000150000	0.0019340000	34868453	96830484	509673472	4.0014710426	3.9671664238	3.9596331120
24	1311867171.2262530327	0.0610344373	0.0608317795	0.0628964603	0.0090322382	0.0070010000	0.0005860000	0.0031300000	0.0000020000	0.0000160000	0.0016730000	34872181	96830484	509673472	4.0051121712	3.9670631886	3.9591307640
25	1311867171.2622439861	0.0604282394	0.0608156379	0.0628964603	0.0090268206	0.0071170000	0.0004690000	0.0032560000	0.0000070000	0.0000080000	0.0023270000	34875965	96830484	509673472	4.0062756538	3.9663705826	3.9580407143
26	1311867171.2943410873	0.0607744530	0.0608140538	0.0628964603	0.0090315186	0.0075890000	0.0004670000	0.0047750000	0.0000010000	0.0000080000	0.0012840000	34879525	96830484	509673472	4.0050034523	3.9689943790	3.9576413631
27	1311867171.3263869286	0.0610777140	0.0608238190	0.0628964603	0.0092652168	0.0070290000	0.0004720000	0.0040370000	0.0000080000	0.0000080000	0.0015600000	34883253	96830484	509673472	4.0014104843	3.9707036018	3.9562153816
28	1311867171.3622460365	0.0606426857	0.0608173500	0.0628964603	0.0091327742	0.0069190000	0.0004280000	0.0046630000	0.0000000000	0.0000040000	0.0011790000	34887037	96830484	509673472	3.9983029366	3.9719862938	3.9549043179
29	1311867171.3941431046	0.0616778992	0.0608470241	0.0628964603	0.0093273781	0.0076940000	0.0005760000	0.0035700000	0.0000150000	0.0000140000	0.0024370000	34890653	96830484	509673472	3.9963865280	3.9747483730	3.9538209438
30	1311867171.4262878895	0.0624610595	0.0609008253	0.0628964603	0.0092851315	0.0056730000	0.0005380000	0.0032260000	0.0000010000	0.0000060000	0.0011930000	34894381	96830484	509673472	3.9952287674	3.9750316143	3.9522840977
31	1311867171.4622440338	0.0615437888	0.0609215660	0.0628964603	0.0092230778	0.0070030000	0.0005490000	0.0040910000	0.0000080000	0.0000070000	0.0015290000	34898165	96830484	509673472	3.9949390888	3.9722182751	3.9500682354
32	1311867171.4944040775	0.0617154725	0.0609463756	0.0628964603	0.0091412939	0.0053470000	0.0005110000	0.0025920000	0.0000010000	0.0000120000	0.0014020000	34901781	96830484	509673472	3.9956381321	3.9733390808	3.9481217861
33	1311867171.5261778831	0.0613007732	0.0609571149	0.0628964603	0.0090000002	0.0078030000	0.0004460000	0.0046740000	0.0000060000	0.0000050000	0.0021490000	34908581	96830484	509673472	3.9945807457	3.9734292030	3.9461219311
34	1311867171.5622971058	0.0606253669	0.0609473576	0.0628964603	0.0088657115	0.0049040000	0.0004210000	0.0027680000	0.0000010000	0.0000040000	0.0011470000	34918765	96830484	509673472	3.9948854446	3.9731416702	3.9447348118
35	1311867171.5942931175	0.0608280785	0.0609439496	0.0628964603	0.0088001305	0.0066210000	0.0004110000	0.0042250000	0.0000040000	0.0000040000	0.0014290000	34922381	96830484	509673472	3.9961769581	3.9744696617	3.9438025951
36	1311867171.6263399124	0.0606494807	0.0609357700	0.0628964603	0.0087034177	0.0052510000	0.0004120000	0.0031330000	0.0000010000	0.0000040000	0.0011620000	34926109	96830484	509673472	3.9952955246	3.9733216763	3.9432132244
37	1311867171.6622560024	0.0605893955	0.0609264085	0.0628964603	0.0086032929	0.0066130000	0.0004120000	0.0034950000	0.0000040000	0.0000030000	0.0021500000	34929893	96830484	509673472	3.9916267395	3.9727754593	3.9424490929
38	1311867171.6943440437	0.0612231456	0.0609342174	0.0628964603	0.0087735289	0.0052270000	0.0004100000	0.0031230000	0.0000000000	0.0000030000	0.0011430000	34933509	96830484	509673472	3.9922935963	3.9735369682	3.9422614574
39	1311867171.7262439728	0.0611792952	0.0609405014	0.0628964603	0.0086862684	0.0069900000	0.0004100000	0.0045960000	0.0000040000	0.0000040000	0.0014300000	34937237	96830484	509673472	3.9922668934	3.9728963375	3.9418635368
40	1311867171.7621190548	0.0614394918	0.0609529762	0.0628964603	0.0085988770	0.0052320000	0.0004080000	0.0031340000	0.0000010000	0.0000040000	0.0011360000	34941021	96830484	509673472	3.9937579632	3.9712598324	3.9414825439
41	1311867171.7941710949	0.0609960221	0.0609540261	0.0628964603	0.0085926179	0.0077150000	0.0004060000	0.0046060000	0.0000030000	0.0000030000	0.0021480000	34944637	96830484	509673472	3.9931714535	3.9692866802	3.9404478073
42	1311867171.8262550831	0.0613914765	0.0609644415	0.0628964603	0.0085122294	0.0067090000	0.0003970000	0.0046120000	0.0000010000	0.0000030000	0.0011490000	34948365	96830484	509673472	3.9928753376	3.9690339565	3.9393236637
43	1311867171.8623590469	0.0609233789	0.0609634866	0.0628964603	0.0084161766	0.0055030000	0.0003990000	0.0031180000	0.0000040000	0.0000040000	0.0014320000	34952149	96830484	509673472	3.9888582230	3.9687423706	3.9379642010
44	1311867171.8944430351	0.0605693236	0.0609545284	0.0628964603	0.0085263041	0.0079960000	0.0005930000	0.0035860000	0.0000020000	0.0000170000	0.0016720000	34955821	96830484	509673472	3.9858267307	3.9683175087	3.9371459484
45	1311867171.9262220860	0.0615006573	0.0609666646	0.0628964603	0.0084614188	0.0069320000	0.0005170000	0.0029710000	0.0000090000	0.0000070000	0.0023070000	34959493	96830484	509673472	3.9849169254	3.9696800709	3.9369018078
46	1311867171.9624669552	0.0616435930	0.0609813804	0.0628964603	0.0084028963	0.0069420000	0.0004470000	0.0046520000	0.0000010000	0.0000050000	0.0011530000	34963277	96830484	509673472	3.9828529358	3.9694175720	3.9368674755
47	1311867171.9946711063	0.0619901568	0.0610028437	0.0628964603	0.0084643592	0.0055460000	0.0004110000	0.0031370000	0.0000030000	0.0000030000	0.0014250000	34966949	96830484	509673472	3.9826195240	3.9692623615	3.9370539188
48	1311867172.0262680054	0.0626841038	0.0610378700	0.0628964603	0.0085240266	0.0059360000	0.0004070000	0.0038440000	0.0000010000	0.0000030000	0.0011360000	34970621	96830484	509673472	3.9832072258	3.9691314697	3.9375071526
49	1311867172.0622880459	0.0630630553	0.0610792003	0.0630630553	0.0084651369	0.0076450000	0.0004070000	0.0045650000	0.0000040000	0.0000030000	0.0021150000	34974405	96830484	509673472	3.9815318584	3.9699490070	3.9382374287
50	1311867172.0941960812	0.0632718727	0.0611230537	0.0632718727	0.0084486043	0.0054600000	0.0004110000	0.0034660000	0.0000010000	0.0000040000	0.0011220000	34978077	96830484	509673472	3.9807801247	3.9696555138	3.9387965202
51	1311867172.1263689995	0.0637577474	0.0611747144	0.0637577474	0.0084525234	0.0053670000	0.0004130000	0.0031100000	0.0000050000	0.0000030000	0.0013930000	34981749	96830484	509673472	3.9780061245	3.9700372219	3.9398126602
52	1311867172.1623349190	0.0626572818	0.0612032253	0.0637577474	0.0084112287	0.0058160000	0.0004090000	0.0038450000	0.0000000000	0.0000030000	0.0011190000	34985533	96830484	509673472	3.9731960297	3.9699573517	3.9402027130
53	1311867172.1944270134	0.0616274700	0.0612112299	0.0637577474	0.0083624669	0.0085750000	0.0006020000	0.0035310000	0.0000150000	0.0000150000	0.0027420000	34989205	96830484	509673472	3.9676141739	3.9710235596	3.9405820370
54	1311867172.2264409065	0.0615979098	0.0612183907	0.0637577474	0.0085073720	0.0070970000	0.0004650000	0.0047230000	0.0000000000	0.0000060000	0.0011800000	34992877	96830484	509673472	3.9637224674	3.9708914757	3.9409677982
55	1311867172.2622280121	0.0611097924	0.0612164161	0.0637577474	0.0084387835	0.0069500000	0.0004280000	0.0045970000	0.0000050000	0.0000040000	0.0014210000	34996661	96830484	509673472	3.9607932568	3.9717509747	3.9413547516
56	1311867172.2944829464	0.0612971485	0.0612178578	0.0637577474	0.0083772122	0.0074420000	0.0005070000	0.0047870000	0.0000010000	0.0000070000	0.0012500000	35000333	96830484	509673472	3.9581859112	3.9725575447	3.9417734146
57	1311867172.3263380527	0.0608499125	0.0612114026	0.0637577474	0.0083477459	0.0077160000	0.0004350000	0.0046160000	0.0000060000	0.0000040000	0.0020980000	35004005	96830484	509673472	3.9550111294	3.9723889828	3.9422457218
58	1311867172.3624010086	0.0609846711	0.0612074934	0.0637577474	0.0082953492	0.0051080000	0.0004150000	0.0031070000	0.0000010000	0.0000040000	0.0011160000	35007789	96830484	509673472	3.9512674809	3.9734699726	3.9424097538
59	1311867172.3942890167	0.0598596819	0.0611846492	0.0637577474	0.0082383493	0.0091300000	0.0006130000	0.0050480000	0.0000180000	0.0000140000	0.0021420000	35011461	96830484	509673472	3.9469454288	3.9733080864	3.9423053265
60	1311867172.4265220165	0.0596610494	0.0611592559	0.0637577474	0.0082908146	0.0057650000	0.0005320000	0.0032650000	0.0000000000	0.0000070000	0.0011930000	35015133	96830484	509673472	3.9418118000	3.9735550880	3.9418115616
61	1311867172.4623498917	0.0591398403	0.0611261507	0.0637577474	0.0082664749	0.0069870000	0.0004810000	0.0038780000	0.0000050000	0.0000050000	0.0021020000	35018917	96830484	509673472	3.9385046959	3.9727995396	3.9413874149
62	1311867172.4952669144	0.0595760904	0.0611011497	0.0637577474	0.0083038217	0.0043740000	0.0004100000	0.0023830000	0.0000000000	0.0000030000	0.0011170000	35022533	96830484	509673472	3.9373388290	3.9733445644	3.9412674904
63	1311867172.5263059139	0.0592489541	0.0610717498	0.0637577474	0.0082500636	0.0077770000	0.0005780000	0.0035340000	0.0000150000	0.0000160000	0.0019040000	35026205	96830484	509673472	3.9349291325	3.9717116356	3.9406616688
64	1311867172.5624930859	0.0588418916	0.0610369082	0.0637577474	0.0081993709	0.0054640000	0.0004830000	0.0029050000	0.0000010000	0.0000080000	0.0012580000	35029989	96830484	509673472	3.9305922985	3.9709236622	3.9400775433
65	1311867172.5945439339	0.0596781150	0.0610160037	0.0637577474	0.0082036329	0.0073770000	0.0004330000	0.0042510000	0.0000050000	0.0000050000	0.0021100000	35039749	96830484	509673472	3.9334201813	3.9711177349	3.9393708706
66	1311867172.6263699532	0.0593872145	0.0609913251	0.0637577474	0.0081780870	0.0055040000	0.0005080000	0.0028150000	0.0000010000	0.0000110000	0.0012500000	35056277	96830484	509673472	3.9303703308	3.9711251259	3.9385797977
67	1311867172.6624419689	0.0592238568	0.0609649450	0.0637577474	0.0081196619	0.0055190000	0.0004510000	0.0028350000	0.0000060000	0.0000050000	0.0014630000	35060061	96830484	509673472	3.9275341034	3.9713242054	3.9379885197
68	1311867172.6945450306	0.0590699762	0.0609370778	0.0637577474	0.0081848771	0.0087120000	0.0006210000	0.0050470000	0.0000020000	0.0000180000	0.0016420000	35063733	96830484	509673472	3.9258546829	3.9711468220	3.9375226498
69	1311867172.7263929844	0.0594129525	0.0609149890	0.0637577474	0.0081567831	0.0070460000	0.0004700000	0.0035910000	0.0000060000	0.0000060000	0.0022100000	35067405	96830484	509673472	3.9233510494	3.9712176323	3.9371755123
70	1311867172.7623739243	0.0597391129	0.0608981908	0.0637577474	0.0081148060	0.0056760000	0.0004350000	0.0035160000	0.0000000000	0.0000040000	0.0011350000	35071189	96830484	509673472	3.9206831455	3.9724926949	3.9369637966
71	1311867172.7944509983	0.0589739382	0.0608710886	0.0637577474	0.0080623809	0.0070610000	0.0005150000	0.0037170000	0.0000110000	0.0000090000	0.0016550000	35074805	96830484	509673472	3.9160063267	3.9716730118	3.9364054203
72	1311867172.8263089657	0.0594245233	0.0608509975	0.0637577474	0.0080262576	0.0051600000	0.0004570000	0.0028540000	0.0000000000	0.0000060000	0.0011700000	35078533	96830484	509673472	3.9132046700	3.9718430042	3.9355020523
73	1311867172.8632309437	0.0592925325	0.0608296486	0.0637577474	0.0079904506	0.0077120000	0.0004310000	0.0046210000	0.0000050000	0.0000050000	0.0021010000	35082373	96830484	509673472	3.9103691578	3.9712569714	3.9346945286
74	1311867172.8944649696	0.0586254746	0.0607998625	0.0637577474	0.0079366560	0.0074830000	0.0005150000	0.0044880000	0.0000010000	0.0000100000	0.0013880000	35085933	96830484	509673472	3.9072580338	3.9710249901	3.9340236187
75	1311867172.9263219833	0.0582592636	0.0607659878	0.0637577474	0.0078837383	0.0057860000	0.0004600000	0.0032130000	0.0000060000	0.0000050000	0.0014340000	35089661	96830484	509673472	3.9041235447	3.9702072144	3.9334352016
76	1311867172.9623310566	0.0580770373	0.0607306069	0.0637577474	0.0078323723	0.0072010000	0.0005950000	0.0039560000	0.0000010000	0.0000160000	0.0013840000	35093445	96830484	509673472	3.9025301933	3.9699087143	3.9327597618
77	1311867172.9945271015	0.0584781431	0.0607013541	0.0637577474	0.0078111621	0.0080050000	0.0004710000	0.0047300000	0.0000060000	0.0000060000	0.0021260000	35097061	96830484	509673472	3.9040038586	3.9697415829	3.9322490692
78	1311867173.0262629986	0.0575019941	0.0606603367	0.0637577474	0.0077735481	0.0069320000	0.0004470000	0.0046840000	0.0000010000	0.0000050000	0.0011500000	35100733	96830484	509673472	3.8992249966	3.9692816734	3.9320385456
79	1311867173.0624630451	0.0575703718	0.0606212232	0.0637577474	0.0077283407	0.0078940000	0.0005080000	0.0048740000	0.0000070000	0.0000070000	0.0015350000	35104517	96830484	509673472	3.8989999294	3.9687919617	3.9317200184
80	1311867173.0945179462	0.0580102205	0.0605885857	0.0637577474	0.0077105846	0.0054770000	0.0004520000	0.0031900000	0.0000000000	0.0000050000	0.0011490000	35108189	96830484	509673472	3.8984663486	3.9687352180	3.9317715168
81	1311867173.1267819405	0.0577806979	0.0605539204	0.0637577474	0.0076826849	0.0084740000	0.0005090000	0.0048410000	0.0000070000	0.0000080000	0.0022530000	35111917	96830484	509673472	3.8967058659	3.9687793255	3.9315271378
82	1311867173.1622309685	0.0582025051	0.0605252446	0.0637577474	0.0076704786	0.0053490000	0.0004350000	0.0031720000	0.0000010000	0.0000050000	0.0011380000	35115701	96830484	509673472	3.8968162537	3.9697999954	3.9316177368
83	1311867173.1943008900	0.0585988648	0.0605020352	0.0637577474	0.0076244638	0.0069290000	0.0004190000	0.0045900000	0.0000040000	0.0000040000	0.0014080000	35119317	96830484	509673472	3.8961222172	3.9703371525	3.9316987991
84	1311867173.2264449596	0.0575960167	0.0604674397	0.0637577474	0.0075848757	0.0055090000	0.0004190000	0.0034820000	0.0000000000	0.0000030000	0.0011110000	35122989	96830484	509673472	3.8910253048	3.9698231220	3.9317402840
85	1311867173.2622020245	0.0589039922	0.0604490462	0.0637577474	0.0075444558	0.0075500000	0.0004160000	0.0045610000	0.0000040000	0.0000030000	0.0020680000	35126773	96830484	509673472	3.8931634426	3.9705581665	3.9319744110
86	1311867173.2942678928	0.0589665920	0.0604318084	0.0637577474	0.0075005744	0.0066340000	0.0004240000	0.0045740000	0.0000010000	0.0000030000	0.0011120000	35130389	96830484	509673472	3.8908131123	3.9703872204	3.9320144653
87	1311867173.3262879848	0.0585580468	0.0604102709	0.0637577474	0.0075056018	0.0069070000	0.0004190000	0.0045870000	0.0000040000	0.0000030000	0.0013880000	35134061	96830484	509673472	3.8877170086	3.9690959454	3.9320204258
88	1311867173.3623280525	0.0584996492	0.0603885593	0.0637577474	0.0074629774	0.0077180000	0.0005900000	0.0035500000	0.0000020000	0.0000160000	0.0016430000	35137901	96830484	509673472	3.8851072788	3.9691021442	3.9319217205
89	1311867173.3942871094	0.0580370165	0.0603621375	0.0637577474	0.0074311201	0.0082660000	0.0004780000	0.0048090000	0.0000070000	0.0000050000	0.0021440000	35141517	96830484	509673472	3.8817796707	3.9692578316	3.9317965508
90	1311867173.4262790680	0.0577495731	0.0603331090	0.0637577474	0.0074131959	0.0050170000	0.0004460000	0.0028150000	0.0000010000	0.0000050000	0.0011340000	35145189	96830484	509673472	3.8794896603	3.9691517353	3.9315094948
91	1311867173.4622900486	0.0571256988	0.0602978627	0.0637577474	0.0073989460	0.0079310000	0.0005130000	0.0048820000	0.0000080000	0.0000070000	0.0015150000	35148973	96830484	509673472	3.8764684200	3.9686400890	3.9310812950
92	1311867173.4943389893	0.0578684770	0.0602714564	0.0637577474	0.0074551921	0.0061920000	0.0004540000	0.0039470000	0.0000010000	0.0000050000	0.0011650000	35152645	96830484	509673472	3.8755378723	3.9682328701	3.9305660725
93	1311867173.5263900757	0.0575688183	0.0602423957	0.0637577474	0.0074174477	0.0070920000	0.0005160000	0.0033320000	0.0000070000	0.0000070000	0.0022470000	35156373	96830484	509673472	3.8731749058	3.9677689075	3.9301288128
94	1311867173.5624370575	0.0574184135	0.0602123534	0.0637577474	0.0073972584	0.0069500000	0.0004450000	0.0045830000	0.0000000000	0.0000040000	0.0011170000	35160157	96830484	509673472	3.8714122772	3.9680020809	3.9299952984
95	1311867173.5943109989	0.0574446805	0.0601832200	0.0637577474	0.0073860264	0.0059210000	0.0004130000	0.0034410000	0.0000040000	0.0000040000	0.0014010000	35163773	96830484	509673472	3.8687539101	3.9682145119	3.9296784401
96	1311867173.6263959408	0.0564535148	0.0601443689	0.0637577474	0.0073598886	0.0066940000	0.0004070000	0.0045220000	0.0000010000	0.0000040000	0.0011270000	35167445	96830484	509673472	3.8647358418	3.9674725533	3.9291656017
97	1311867173.6623299122	0.0572960302	0.0601150046	0.0637577474	0.0073273793	0.0094990000	0.0005960000	0.0049630000	0.0000100000	0.0000100000	0.0024100000	35171229	96830484	509673472	3.8653810024	3.9680862427	3.9287612438
98	1311867173.6943540573	0.0578030758	0.0600914134	0.0637577474	0.0072930183	0.0077830000	0.0005150000	0.0047380000	0.0000010000	0.0000080000	0.0012480000	35174901	96830484	509673472	3.8647260666	3.9680962563	3.9283313751
99	1311867173.7267971039	0.0568078421	0.0600582461	0.0637577474	0.0072938537	0.0054380000	0.0004350000	0.0027750000	0.0000050000	0.0000050000	0.0014180000	35178629	96830484	509673472	3.8594048023	3.9674184322	3.9273953438
100	1311867173.7623970509	0.0574068166	0.0600317318	0.0637577474	0.0072720450	0.0067350000	0.0004130000	0.0045330000	0.0000000000	0.0000040000	0.0011150000	35182413	96830484	509673472	3.8598110676	3.9679677486	3.9268794060
101	1311867173.7943561077	0.0578246005	0.0600098790	0.0637577474	0.0072396336	0.0076230000	0.0004060000	0.0045040000	0.0000030000	0.0000030000	0.0020580000	35185973	96830484	509673472	3.8589994907	3.9682583809	3.9263858795
102	1311867173.8265669346	0.0570794754	0.0599811495	0.0637577474	0.0072066602	0.0066740000	0.0004040000	0.0045110000	0.0000000000	0.0000040000	0.0011120000	35189701	96830484	509673472	3.8559322357	3.9667279720	3.9253532887
103	1311867173.8635799885	0.0576790385	0.0599587989	0.0637577474	0.0072057408	0.0054990000	0.0004080000	0.0030580000	0.0000040000	0.0000030000	0.0013750000	35193429	96830484	509673472	3.8541846275	3.9677591324	3.9248888493
104	1311867173.8946080208	0.0578815192	0.0599388251	0.0637577474	0.0071745285	0.0063270000	0.0004100000	0.0041340000	0.0000010000	0.0000040000	0.0011160000	35197101	96830484	509673472	3.8540163040	3.9673402309	3.9240922928
105	1311867173.9266970158	0.0567950085	0.0599088840	0.0637577474	0.0071477398	0.0068950000	0.0004060000	0.0037990000	0.0000030000	0.0000030000	0.0020370000	35200829	96830484	509673472	3.8498871326	3.9668931961	3.9229803085
106	1311867173.9625461102	0.0570135266	0.0598815693	0.0637577474	0.0071499078	0.0074780000	0.0006010000	0.0027090000	0.0000020000	0.0000160000	0.0016410000	35204613	96830484	509673472	3.8477575779	3.9680867195	3.9225807190
107	1311867173.9944310188	0.0575681366	0.0598599484	0.0637577474	0.0071346309	0.0066240000	0.0005160000	0.0032710000	0.0000100000	0.0000070000	0.0015060000	35208229	96830484	509673472	3.8487575054	3.9683182240	3.9220459461
108	1311867174.0264260769	0.0566341728	0.0598300801	0.0637577474	0.0072149750	0.0069860000	0.0004470000	0.0045810000	0.0000010000	0.0000060000	0.0011430000	35211901	96830484	509673472	3.8441214561	3.9667611122	3.9209406376
109	1311867174.0624630451	0.0573899075	0.0598076932	0.0637577474	0.0071891030	0.0076530000	0.0004090000	0.0045080000	0.0000040000	0.0000040000	0.0020450000	35215685	96830484	509673472	3.8460204601	3.9672348499	3.9204835892
110	1311867174.0945188999	0.0590073392	0.0598004173	0.0637577474	0.0071670134	0.0068320000	0.0005120000	0.0037270000	0.0000000000	0.0000080000	0.0012490000	35219357	96830484	509673472	3.8467373848	3.9684255123	3.9209423065
111	1311867174.1264541149	0.0583415553	0.0597872744	0.0637577474	0.0071501297	0.0072550000	0.0004520000	0.0045830000	0.0000060000	0.0000050000	0.0013860000	35223029	96830484	509673472	3.8435299397	3.9667100906	3.9200704098
