SLAMBench Report run started:	2018-02-18 10:51:51

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cpp_living_room_traj1_loop.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
43	1.6800000000	0.0012124282	0.0012610414	0.0024013643	0.0025108862	0.5111840000	0.1202780000	0.0703940000	0.0330460000	0.2854570000	0.0019130000	113035507	0	402718720	3.9952819347	3.9988086224	4.0023140907
44	1.7200000000	0.0012442269	0.0012606592	0.0024013643	0.0024926670	0.4831720000	0.0982160000	0.0957620000	0.0000010000	0.2871970000	0.0019050000	113038283	0	402718720	3.9948816299	3.9991953373	4.0029864311
45	1.7600000000	0.0012337221	0.0012600606	0.0024013643	0.0024871777	0.8012130000	0.0981830000	0.0901100000	0.0331150000	0.2860570000	0.2936530000	113041059	0	402718720	3.9946844578	3.9986555576	4.0035066605
46	1.8000000000	0.0012836086	0.0012605725	0.0024013643	0.0026042749	0.4541390000	0.0983590000	0.0648860000	0.0000010000	0.2888950000	0.0019040000	113043835	0	402718720	3.9944636822	3.9975686073	4.0040483475
47	1.8400000000	0.0012796598	0.0012609787	0.0024013643	0.0027655718	0.4969670000	0.0978220000	0.0768050000	0.0330660000	0.2872580000	0.0019170000	113046611	0	402718720	3.9944081306	3.9971714020	4.0049519539
48	1.8800000000	0.0011734749	0.0012591557	0.0024013643	0.0029387594	0.4541920000	0.0990630000	0.0649340000	0.0000010000	0.2881880000	0.0019090000	113049387	0	402718720	3.9940619469	3.9970042706	4.0063676834
49	1.9200000000	0.0011819648	0.0012575803	0.0024013643	0.0032186393	0.7713350000	0.0990190000	0.0579730000	0.0325150000	0.2878690000	0.2938600000	113052163	0	402718720	3.9940652847	3.9956121445	4.0073895454
50	1.9600000000	0.0012043528	0.0012565158	0.0024013643	0.0035101627	0.4590780000	0.0993770000	0.0673840000	0.0000010000	0.2903650000	0.0018480000	113054939	0	402718720	3.9940497875	3.9951140881	4.0089092255
51	2.0000000000	0.0012405880	0.0012562035	0.0024013643	0.0036862889	0.4783410000	0.0997220000	0.0553270000	0.0330440000	0.2882320000	0.0019140000	113057715	0	402718720	3.9941513538	3.9953296185	4.0108203888
52	2.0400000000	0.0012972216	0.0012569923	0.0024013643	0.0038228207	0.4480300000	0.0996380000	0.0580300000	0.0000000000	0.2883510000	0.0019060000	113060491	0	402718720	3.9947869778	3.9952323437	4.0127410889
53	2.0800000000	0.0013281691	0.0012583353	0.0024013643	0.0038897487	0.7964100000	0.1158560000	0.0672900000	0.0328050000	0.2874590000	0.2928900000	113063267	0	402718720	3.9951393604	3.9940466881	4.0143918991
54	2.1200000000	0.0013535182	0.0012600979	0.0024013643	0.0039551119	0.4490420000	0.0998870000	0.0579210000	0.0000010000	0.2892870000	0.0018380000	113066043	0	402718720	3.9961614609	3.9933357239	4.0161705017
55	2.1600000000	0.0013260342	0.0012612967	0.0024013643	0.0039588107	0.4891120000	0.0999130000	0.0671920000	0.0329850000	0.2870010000	0.0019160000	113068819	0	402718720	3.9964470863	3.9935936928	4.0186834335
56	2.2000000000	0.0012319797	0.0012607732	0.0024013643	0.0039376452	0.4633220000	0.0998870000	0.0743440000	0.0000010000	0.2870710000	0.0019130000	113071595	0	402718720	3.9968552589	3.9937725067	4.0211911201
57	2.2400000000	0.0012843428	0.0012611867	0.0024013643	0.0039532340	0.7621280000	0.0974310000	0.0547830000	0.0327430000	0.2857200000	0.2913390000	113074371	0	402718720	3.9980320930	3.9937179089	4.0235986710
58	2.2800000000	0.0013257751	0.0012623003	0.0024013643	0.0040120615	0.4413870000	0.0991780000	0.0554170000	0.0000010000	0.2847740000	0.0019080000	113077147	0	402718720	3.9987235069	3.9947886467	4.0264468193
59	2.3200000000	0.0013964641	0.0012645743	0.0024013643	0.0041114094	0.4745770000	0.0985390000	0.0578540000	0.0325760000	0.2835800000	0.0019120000	113079923	0	402718720	4.0000019073	3.9945938587	4.0290923119
60	2.3600000000	0.0014046086	0.0012669082	0.0024013643	0.0044119564	0.4386610000	0.0979610000	0.0557280000	0.0000010000	0.2829580000	0.0019020000	113082699	0	402718720	4.0009665489	3.9932777882	4.0314922333
61	2.4000000000	0.0014584631	0.0012700484	0.0024013643	0.0046756938	0.7583330000	0.0977530000	0.0558810000	0.0329460000	0.2828130000	0.2888250000	113085475	0	402718720	4.0024142265	3.9932465553	4.0344185829
62	2.4400000000	0.0014690553	0.0012732582	0.0024013643	0.0049254781	0.4687600000	0.1252380000	0.0611410000	0.0000000000	0.2802580000	0.0019910000	113088251	0	402718720	4.0036835670	3.9931933880	4.0373234749
63	2.4800000000	0.0015946700	0.0012783600	0.0024013643	0.0051086720	0.4834330000	0.1094100000	0.0585440000	0.0330500000	0.2803910000	0.0019150000	113091027	0	402718720	4.0051698685	3.9926538467	4.0400347710
64	2.5200000000	0.0015815118	0.0012830967	0.0024013643	0.0052470883	0.4404320000	0.0966170000	0.0581040000	0.0000010000	0.2837480000	0.0018440000	113093803	0	402718720	4.0067815781	3.9929549694	4.0431938171
65	2.5600000000	0.0015862110	0.0012877600	0.0024013643	0.0054882542	0.7555160000	0.0956540000	0.0581400000	0.0324610000	0.2816740000	0.2874630000	113102723	0	402718720	4.0081090927	3.9925067425	4.0460486412
66	2.6000000000	0.0013666279	0.0012889550	0.0024013643	0.0058370283	0.4511850000	0.0962630000	0.0679660000	0.0000000000	0.2849230000	0.0019090000	113118299	0	402718720	4.0096697807	3.9914128780	4.0485529900
67	2.6400000000	0.0013214924	0.0012894406	0.0024013643	0.0061137235	0.4885040000	0.0948860000	0.0767230000	0.0325130000	0.2823410000	0.0019210000	113121075	0	402718720	4.0117030144	3.9928615093	4.0518717766
68	2.6800000000	0.0013328413	0.0012900789	0.0024013643	0.0065269656	0.4482970000	0.0967950000	0.0655310000	0.0000000000	0.2839280000	0.0019180000	113123851	0	402718720	4.0120272636	3.9930984974	4.0547242165
69	2.7200000000	0.0013751131	0.0012913113	0.0024013643	0.0067398598	0.7553850000	0.0968030000	0.0580220000	0.0329270000	0.2808030000	0.2867000000	113126627	0	402718720	4.0139622688	3.9922268391	4.0573906898
70	2.7600000000	0.0014167432	0.0012931031	0.0024013643	0.0068650940	0.4411870000	0.0972110000	0.0580810000	0.0000000000	0.2838520000	0.0019130000	113129403	0	402718720	4.0155162811	3.9915122986	4.0598707199
71	2.8000000000	0.0014380988	0.0012951453	0.0024013643	0.0068882744	0.4798210000	0.0976470000	0.0673030000	0.0324090000	0.2804150000	0.0019150000	113132179	0	402718720	4.0168271065	3.9922182560	4.0629100800
72	2.8400000000	0.0013815875	0.0012963459	0.0024013643	0.0068800855	0.4414620000	0.0983030000	0.0573640000	0.0000010000	0.2838200000	0.0018430000	113134955	0	402718720	4.0181655884	3.9919662476	4.0655765533
73	2.8800000000	0.0012845139	0.0012961838	0.0024013643	0.0068667212	0.7796290000	0.1277060000	0.0552720000	0.0328660000	0.2788810000	0.2847640000	113137731	0	402718720	4.0193538666	3.9914057255	4.0680384636
74	2.9200000000	0.0012850146	0.0012960329	0.0024013643	0.0068791933	0.4437090000	0.0997470000	0.0607090000	0.0000010000	0.2812100000	0.0019070000	113140507	0	402718720	4.0208907127	3.9922404289	4.0709204674
75	2.9600000000	0.0013879626	0.0012972586	0.0024013643	0.0069511357	0.4717290000	0.1005090000	0.0576510000	0.0324600000	0.2790600000	0.0019140000	113143283	0	402718720	4.0222954750	3.9926767349	4.0736184120
76	3.0000000000	0.0013657829	0.0012981603	0.0024013643	0.0071177440	0.4368490000	0.1013930000	0.0509020000	0.0000000000	0.2825060000	0.0019100000	113146059	0	402718720	4.0237441063	3.9914441109	4.0757980347
77	3.0400000000	0.0013555792	0.0012989060	0.0024013643	0.0072807650	0.7577570000	0.1022950000	0.0578160000	0.0324570000	0.2795270000	0.2855220000	113148835	0	402718720	4.0248904228	3.9902617931	4.0779099464
78	3.0800000000	0.0012423655	0.0012981811	0.0024013643	0.0075049850	0.4672300000	0.1030310000	0.0773400000	0.0000010000	0.2848160000	0.0019030000	113151611	0	402718720	4.0261349678	3.9909489155	4.0807323456
79	3.1200000000	0.0012255502	0.0012972617	0.0024013643	0.0077075577	0.4775930000	0.1036920000	0.0579370000	0.0329190000	0.2810050000	0.0019040000	113154387	0	402718720	4.0268478394	3.9911732674	4.0834579468
80	3.1600000000	0.0012736981	0.0012969672	0.0024013643	0.0078492937	0.4580160000	0.1044410000	0.0651640000	0.0000000000	0.2863690000	0.0019020000	113157163	0	402718720	4.0280365944	3.9901251793	4.0856828690
81	3.2000000000	0.0013623945	0.0012977749	0.0024013643	0.0079957086	0.7746840000	0.1052600000	0.0672930000	0.0325310000	0.2814420000	0.2880140000	113159939	0	402718720	4.0295147896	3.9899263382	4.0882039070
82	3.2400000000	0.0013789915	0.0012987654	0.0024013643	0.0081718206	0.4625480000	0.1059690000	0.0677450000	0.0000010000	0.2867860000	0.0019040000	113162715	0	402718720	4.0299239159	3.9897520542	4.0907139778
83	3.2800000000	0.0013335857	0.0012991849	0.0024013643	0.0083556537	0.5013240000	0.1158940000	0.0672740000	0.0330440000	0.2830530000	0.0019110000	113165491	0	402718720	4.0309648514	3.9888012409	4.0931081772
84	3.3200000000	0.0013275893	0.0012995230	0.0024013643	0.0084569301	0.4835210000	0.1255470000	0.0709300000	0.0000010000	0.2848860000	0.0020000000	113168267	0	402718720	4.0315895081	3.9886298180	4.0956411362
85	3.3600000000	0.0013097133	0.0012996429	0.0024013643	0.0085285356	0.7932710000	0.1075420000	0.0803960000	0.0332600000	0.2813650000	0.2905580000	113171043	0	402718720	4.0320849419	3.9890172482	4.0984077454
86	3.4000000000	0.0014496699	0.0013013874	0.0024013643	0.0085865465	0.5052050000	0.1080680000	0.0900400000	0.0000010000	0.3042660000	0.0026610000	113173819	0	402718720	4.0331001282	3.9889760017	4.1009826660
87	3.4400000000	0.0013875513	0.0013023778	0.0024013643	0.0086594898	0.5225980000	0.1378460000	0.0652310000	0.0331990000	0.2842560000	0.0019140000	113176595	0	402718720	4.0339002609	3.9889769554	4.1038331985
88	3.4800000000	0.0014567720	0.0013041323	0.0024013643	0.0087448598	0.4653070000	0.1086350000	0.0651030000	0.0000010000	0.2895790000	0.0018380000	113179371	0	402718720	4.0346302986	3.9887206554	4.1065897942
89	3.5200000000	0.0014204320	0.0013054390	0.0024013643	0.0088265562	0.7842180000	0.1216290000	0.0553980000	0.0332070000	0.2834960000	0.2903310000	113182147	0	402718720	4.0354819298	3.9887082577	4.1094946861
90	3.5600000000	0.0014104209	0.0013066055	0.0024013643	0.0089449604	0.4565140000	0.1088790000	0.0582310000	0.0000000000	0.2873400000	0.0019070000	113184923	0	402718720	4.0357699394	3.9887402058	4.1124587059
91	3.6000000000	0.0014181108	0.0013078308	0.0024013643	0.0090821858	0.4851840000	0.1090040000	0.0580420000	0.0328180000	0.2832480000	0.0019120000	113187699	0	402718720	4.0370979309	3.9881715775	4.1154561043
92	3.6400000000	0.0014574369	0.0013094570	0.0024013643	0.0091689150	0.4653680000	0.1090760000	0.0678400000	0.0000010000	0.2863830000	0.0019090000	113190475	0	402718720	4.0375509262	3.9879806042	4.1186318398
93	3.6800000000	0.0014029737	0.0013104625	0.0024013643	0.0091711818	0.7804020000	0.1056500000	0.0665760000	0.0331060000	0.2839120000	0.2909940000	113193251	0	402718720	4.0379114151	3.9874186516	4.1215682030
94	3.7200000000	0.0015596851	0.0013131138	0.0024013643	0.0091493500	0.5179150000	0.1092680000	0.1177670000	0.0000010000	0.2888020000	0.0019090000	113196027	0	402718720	4.0389337540	3.9877634048	4.1247520447
95	3.7600000000	0.0014539567	0.0013145964	0.0024013643	0.0091378296	0.5439100000	0.1093190000	0.1147000000	0.0334270000	0.2843830000	0.0019180000	113198803	0	402718720	4.0397167206	3.9874563217	4.1278076172
96	3.8000000000	0.0015073612	0.0013166044	0.0024013643	0.0091576455	0.4768580000	0.1062980000	0.0769470000	0.0000010000	0.2907560000	0.0026690000	113201579	0	402718720	4.0406155586	3.9876637459	4.1310529709
97	3.8400000000	0.0014266755	0.0013177391	0.0024013643	0.0092710194	0.8639510000	0.1409570000	0.0871820000	0.0415360000	0.2996930000	0.2944150000	113204355	0	402718720	4.0411739349	3.9890315533	4.1346874237
98	3.8800000000	0.0015510251	0.0013201196	0.0024013643	0.0093968583	0.4633050000	0.1060620000	0.0672550000	0.0000010000	0.2879750000	0.0018430000	113207131	0	402718720	4.0417342186	3.9890341759	4.1378316879
99	3.9200000000	0.0015210784	0.0013221495	0.0024013643	0.0095269473	0.4830010000	0.1061160000	0.0574340000	0.0327530000	0.2846090000	0.0019150000	113209907	0	402718720	4.0426893234	3.9890162945	4.1410517693
100	3.9600000000	0.0015353983	0.0013242820	0.0024013643	0.0096389089	0.4559330000	0.1098330000	0.0558130000	0.0000000000	0.2882030000	0.0019110000	113212683	0	402718720	4.0428619385	3.9906501770	4.1446661949
101	4.0000000000	0.0016134460	0.0013271450	0.0024013643	0.0096906865	0.7751770000	0.1099910000	0.0554380000	0.0331610000	0.2847720000	0.2916420000	113215459	0	402718720	4.0433793068	3.9912884235	4.1480407715
102	4.0400000000	0.0016134294	0.0013299517	0.0024013643	0.0097042406	0.4662580000	0.1101790000	0.0650740000	0.0000010000	0.2889180000	0.0019110000	113218235	0	402718720	4.0440034866	3.9909744263	4.1509838104
103	4.0800000000	0.0015723248	0.0013323048	0.0024013643	0.0097159070	0.4978030000	0.1186700000	0.0576250000	0.0337050000	0.2857070000	0.0019160000	113221011	0	402718720	4.0444140434	3.9921500683	4.1543827057
104	4.1200000000	0.0015324421	0.0013342292	0.0024013643	0.0097212759	0.4941430000	0.1350250000	0.0673190000	0.0000010000	0.2897000000	0.0019130000	113223787	0	402718720	4.0452332497	3.9921472073	4.1575202942
105	4.1600000000	0.0016245840	0.0013369945	0.0024013643	0.0097301374	0.7896950000	0.1108290000	0.0670450000	0.0332760000	0.2857270000	0.2926350000	113226563	0	402718720	4.0456252098	3.9923646450	4.1602549553
106	4.2000000000	0.0016402403	0.0013398553	0.0024013643	0.0097217721	0.4576590000	0.1109540000	0.0553610000	0.0000000000	0.2892460000	0.0019150000	113229339	0	402718720	4.0452661514	3.9929809570	4.1630811691
107	4.2400000000	0.0015692965	0.0013419996	0.0024013643	0.0096968927	0.4881320000	0.1093070000	0.0574770000	0.0338240000	0.2854120000	0.0019280000	113232115	0	402718720	4.0461325645	3.9923436642	4.1655516624
108	4.2800000000	0.0018232852	0.0013464560	0.0024013643	0.0096896895	0.4580780000	0.1112670000	0.0553330000	0.0000000000	0.2893690000	0.0019210000	113234891	0	402718720	4.0456161499	3.9932417870	4.1683020592
109	4.3200000000	0.0018597605	0.0013511652	0.0024013643	0.0096735330	0.7791970000	0.1113980000	0.0550400000	0.0338210000	0.2860630000	0.2926900000	113237667	0	402718720	4.0457434654	3.9941141605	4.1709737778
110	4.3600000000	0.0020518489	0.0013575350	0.0024013643	0.0096376763	0.4626350000	0.1115250000	0.0573930000	0.0000010000	0.2916070000	0.0019230000	113240443	0	402718720	4.0457258224	3.9943451881	4.1735253334
111	4.4000000000	0.0021198038	0.0013644023	0.0024013643	0.0096055108	0.5036490000	0.1247740000	0.0570050000	0.0334920000	0.2862520000	0.0019330000	113243219	0	402718720	4.0460739136	3.9944756031	4.1760773659
112	4.4400000000	0.0024817991	0.0013743791	0.0024817991	0.0095742744	0.4611660000	0.1117830000	0.0548800000	0.0000000000	0.2923830000	0.0019290000	113245995	0	402718720	4.0461559296	3.9947733879	4.1784787178
113	4.4800000000	0.0020885989	0.0013806996	0.0024817991	0.0095405434	0.8096760000	0.1227950000	0.0769980000	0.0341320000	0.2833830000	0.2921710000	113248771	0	402718720	4.0461363792	3.9952516556	4.1809263229
114	4.5200000000	0.0024075219	0.0013897068	0.0024817991	0.0095095905	0.4647120000	0.1119970000	0.0572230000	0.0000010000	0.2933640000	0.0019330000	113251547	0	402718720	4.0461950302	3.9951968193	4.1833353043
115	4.5600000000	0.0021332360	0.0013961723	0.0024817991	0.0094793667	0.4933830000	0.1120780000	0.0597760000	0.0341230000	0.2852770000	0.0019340000	113254323	0	402718720	4.0468401909	3.9950270653	4.1857061386
116	4.6000000000	0.0023886813	0.0014047284	0.0024817991	0.0094605942	0.4739250000	0.1248890000	0.0549950000	0.0000010000	0.2919110000	0.0019320000	113257099	0	402718720	4.0464463234	3.9957978725	4.1882734299
117	4.6400000000	0.0023147734	0.0014125066	0.0024817991	0.0094293617	0.7909610000	0.1082400000	0.0658310000	0.0332140000	0.2883050000	0.2951720000	113259875	0	402718720	4.0467066765	3.9954388142	4.1907277107
