SLAMBench Report run started:	2018-02-18 11:24:52

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cpp_rgbd_dataset_freiburg1_rpy.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_rpy.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
16	1305031230.0300021172	0.0504597872	0.0528357297	0.0688454211	0.0611115681	0.4007980000	0.0786760000	0.0860000000	0.0000010000	0.2342880000	0.0017540000	114121235	0	402718720	4.0251259804	4.0037541389	4.0669641495
17	1305031230.0656960011	0.0551584736	0.0529723617	0.0688454211	0.0592800693	0.6242720000	0.0911790000	0.0565920000	0.0318360000	0.2132910000	0.2312900000	114126555	0	402718720	4.0274100304	4.0023450851	4.0702166557
18	1305031230.0982739925	0.0570044406	0.0531963660	0.0688454211	0.0575957224	0.3658990000	0.0786340000	0.0615840000	0.0000010000	0.2237360000	0.0018530000	114133427	0	402718720	4.0272107124	4.0021748543	4.0725789070
19	1305031230.1299350262	0.0595816225	0.0535324322	0.0688454211	0.0559920050	0.4023100000	0.0783220000	0.0821320000	0.0319880000	0.2079240000	0.0018500000	114137099	0	402718720	4.0281023979	4.0029788017	4.0757107735
20	1305031230.1657800674	0.0632345825	0.0540175397	0.0688454211	0.0545691395	0.3724670000	0.0923470000	0.0587040000	0.0000010000	0.2195200000	0.0018090000	114140883	0	402718720	4.0281786919	4.0023169518	4.0780658722
21	1305031230.1977820396	0.0653965548	0.0545593976	0.0688454211	0.0532405522	0.6327140000	0.0795040000	0.0860220000	0.0320700000	0.2086750000	0.2263570000	114144555	0	402718720	4.0273065567	4.0007491112	4.0797414780
22	1305031230.2298529148	0.0664541200	0.0551000668	0.0688454211	0.0520189167	0.4220830000	0.1120750000	0.0918100000	0.0000010000	0.2162160000	0.0018660000	114148227	0	402718720	4.0250487328	4.0002617836	4.0808320045
23	1305031230.2655899525	0.0660247803	0.0555750543	0.0688454211	0.0509031084	0.3771470000	0.0794830000	0.0511540000	0.0322120000	0.2124110000	0.0017940000	114152011	0	402718720	4.0201339722	3.9984073639	4.0805301666
24	1305031230.2979929447	0.0668007433	0.0560427913	0.0688454211	0.0497969449	0.3654200000	0.0790290000	0.0618840000	0.0000010000	0.2226200000	0.0017950000	114155683	0	402718720	4.0179405212	3.9989321232	4.0822286606
25	1305031230.3351120949	0.0693960413	0.0565769213	0.0693960413	0.0487940736	0.6251510000	0.0779430000	0.0506340000	0.0321020000	0.2217480000	0.2426240000	114159523	0	402718720	4.0160169601	3.9960601330	4.0837168694
26	1305031230.3656799793	0.0678694472	0.0570112493	0.0693960413	0.0478352673	0.4303440000	0.1009880000	0.0984980000	0.0000010000	0.2289410000	0.0018200000	114163139	0	402718720	4.0121064186	3.9971234798	4.0844988823
27	1305031230.3973290920	0.0668442324	0.0573754338	0.0693960413	0.0469088970	0.4155430000	0.0935770000	0.0587070000	0.0323100000	0.2290260000	0.0018220000	114166867	0	402718720	4.0075702667	3.9959928989	4.0858283043
28	1305031230.4368140697	0.0693910494	0.0578045629	0.0693960413	0.0465535954	0.4090350000	0.0796070000	0.0891930000	0.0000000000	0.2383020000	0.0018350000	114170707	0	402718720	4.0056290627	3.9953072071	4.0883073807
29	1305031230.4653120041	0.0682877004	0.0581660504	0.0693960413	0.0458265882	0.6952270000	0.0791170000	0.0859790000	0.0321080000	0.2410640000	0.2568600000	114174267	0	402718720	3.9983274937	3.9911072254	4.0866594315
30	1305031230.4972999096	0.0652221441	0.0584012536	0.0693960413	0.0450806140	0.4274640000	0.0779790000	0.0923310000	0.0000010000	0.2551970000	0.0018560000	114177995	0	402718720	3.9887623787	3.9884991646	4.0839571953
31	1305031230.5301918983	0.0636972860	0.0585720933	0.0693960413	0.0443614479	0.4508760000	0.0794230000	0.0775510000	0.0322910000	0.2596660000	0.0018440000	114181611	0	402718720	3.9802725315	3.9850406647	4.0815019608
32	1305031230.5661149025	0.0645725727	0.0587596083	0.0693960413	0.0440506128	0.4196030000	0.0883010000	0.0549890000	0.0000000000	0.2743580000	0.0018480000	114185451	0	402718720	3.9731605053	3.9821474552	4.0819492340
33	1305031230.5988430977	0.0627241656	0.0588797464	0.0693960413	0.0433950134	0.7692960000	0.0778540000	0.0841430000	0.0317050000	0.2815340000	0.2939530000	114192195	0	402718720	3.9628067017	3.9789595604	4.0794944763
34	1305031230.6319139004	0.0611348078	0.0589460717	0.0693960413	0.0428637910	0.4730680000	0.1046480000	0.0722600000	0.0000000000	0.2942210000	0.0018260000	114202323	0	402718720	3.9490034580	3.9742074013	4.0775780678
35	1305031230.6660470963	0.0583774559	0.0589298256	0.0693960413	0.0423817478	0.4741840000	0.0761840000	0.0629640000	0.0320820000	0.3010420000	0.0018050000	114206051	0	402718720	3.9365048409	3.9741475582	4.0758085251
36	1305031230.6979451180	0.0597653799	0.0589530354	0.0693960413	0.0418331146	0.4684900000	0.0755940000	0.0772060000	0.0000000000	0.3137790000	0.0018050000	114209667	0	402718720	3.9269452095	3.9702455997	4.0760126114
37	1305031230.7336409092	0.0617954507	0.0590298575	0.0693960413	0.0414694411	0.8705060000	0.0750150000	0.0817410000	0.0387100000	0.3407570000	0.3341720000	114213395	0	402718720	3.9188454151	3.9673454762	4.0739350319
38	1305031230.7659239769	0.0654406846	0.0591985634	0.0693960413	0.0409306499	0.5211850000	0.1007150000	0.0867210000	0.0000000000	0.3318340000	0.0017950000	114217123	0	402718720	3.9110875130	3.9628832340	4.0717010498
39	1305031230.7973229885	0.0700017884	0.0594755692	0.0700017884	0.0404521559	0.5194180000	0.0733040000	0.0704210000	0.0319200000	0.3418730000	0.0017870000	114220795	0	402718720	3.9019260406	3.9574902058	4.0684852600
40	1305031230.8317570686	0.0753399357	0.0598721784	0.0753399357	0.0399649438	0.4940930000	0.0715490000	0.0664610000	0.0000010000	0.3541780000	0.0017910000	114224523	0	402718720	3.8932869434	3.9517424107	4.0669732094
41	1305031230.8655419350	0.0775204226	0.0603026233	0.0775204226	0.0396860748	0.9004330000	0.0722100000	0.0590620000	0.0319440000	0.3642930000	0.3728060000	114228195	0	402718720	3.8833835125	3.9490649700	4.0669836998
42	1305031230.8973939419	0.0850835443	0.0608926453	0.0850835443	0.0392766750	0.5292950000	0.0698500000	0.0785020000	0.0000010000	0.3790230000	0.0018050000	114231923	0	402718720	3.8754906654	3.9414772987	4.0733103752
43	1305031230.9373099804	0.1036899388	0.0618879312	0.1036899388	0.0394564025	0.5749500000	0.0698450000	0.0821550000	0.0320100000	0.3890230000	0.0017990000	114235763	0	402718720	3.8576798439	3.9270317554	4.0863752365
44	1305031230.9650349617	0.1126570180	0.0630417740	0.1126570180	0.0396331009	0.5660470000	0.0917960000	0.0754800000	0.0000010000	0.3968190000	0.0018260000	114239323	0	402718720	3.8492517471	3.9250791073	4.1066870689
45	1305031230.9971239567	0.1230858117	0.0643760860	0.1230858117	0.0395538091	0.9884260000	0.0686340000	0.0762720000	0.0315640000	0.3986050000	0.4132170000	114243051	0	402718720	3.8426215649	3.9233472347	4.1250786781
46	1305031231.0367500782	0.1287320852	0.0657751295	0.1287320852	0.0392468978	0.6094220000	0.0832760000	0.1004310000	0.0000010000	0.4238050000	0.0017860000	114246891	0	402718720	3.8392167091	3.9225435257	4.1341891289
47	1305031231.0644741058	0.1268777847	0.0670751860	0.1287320852	0.0388387203	0.5780000000	0.0642740000	0.0787470000	0.0313540000	0.4017100000	0.0017870000	114250395	0	402718720	3.8372349739	3.9250528812	4.1334557533
48	1305031231.0967879295	0.1188802272	0.0681544576	0.1287320852	0.0384417861	0.5436440000	0.0658090000	0.0751240000	0.0000010000	0.4008020000	0.0017830000	114254123	0	402718720	3.8389544487	3.9322116375	4.1301860809
49	1305031231.1347110271	0.1252817214	0.0693203202	0.1287320852	0.0380516096	0.9715190000	0.0654170000	0.0644710000	0.0321130000	0.4000520000	0.4093350000	114257907	0	402718720	3.8390495777	3.9264283180	4.1354303360
50	1305031231.1652760506	0.1261962354	0.0704578385	0.1287320852	0.0377122753	0.5460630000	0.0669770000	0.0783800000	0.0000010000	0.3987800000	0.0017930000	114261579	0	402718720	3.8398590088	3.9260206223	4.1374444962
51	1305031231.1977710724	0.1144091487	0.0713196289	0.1287320852	0.0374337448	0.5577710000	0.0678390000	0.0599470000	0.0319060000	0.3961290000	0.0018180000	114265307	0	402718720	3.8442761898	3.9357490540	4.1323261261
52	1305031231.2344679832	0.1070481837	0.0720067165	0.1287320852	0.0376470869	0.5410950000	0.0705920000	0.0807770000	0.0000010000	0.3877830000	0.0018100000	114269091	0	402718720	3.8509349823	3.9358294010	4.1209311485
53	1305031231.2656350136	0.0896527171	0.0723396599	0.1287320852	0.0374550628	0.9793530000	0.1001910000	0.0842250000	0.0318670000	0.3771520000	0.3857770000	114272707	0	402718720	3.8587925434	3.9474232197	4.1027674675
54	1305031231.2978610992	0.0761162415	0.0724095966	0.1287320852	0.0374344698	0.5179710000	0.0732270000	0.0803980000	0.0000010000	0.3624110000	0.0017990000	114276435	0	402718720	3.8620061874	3.9634418488	4.0747075081
55	1305031231.3351519108	0.0692430511	0.0723520230	0.1287320852	0.0373614807	0.5406140000	0.0735640000	0.0862770000	0.0318150000	0.3470200000	0.0017980000	114280219	0	402718720	3.8728494644	3.9747853279	4.0629620552
56	1305031231.3650770187	0.0627845973	0.0721811761	0.1287320852	0.0371171109	0.5031460000	0.0882000000	0.0820100000	0.0000010000	0.3309990000	0.0017920000	114283835	0	402718720	3.8816637993	3.9860460758	4.0579943657
57	1305031231.3973300457	0.0549503267	0.0718788805	0.1287320852	0.0368289985	0.8107430000	0.0752800000	0.0632460000	0.0318160000	0.3153850000	0.3248730000	114287563	0	402718720	3.8939781189	3.9880735874	4.0661745071
58	1305031231.4368579388	0.0492206663	0.0714882217	0.1287320852	0.0365562138	0.4990320000	0.1080750000	0.0904970000	0.0000010000	0.2985180000	0.0017910000	114291403	0	402718720	3.9071052074	3.9883763790	4.0771036148
59	1305031231.4649889469	0.0474568456	0.0710809102	0.1287320852	0.0363023158	0.4813940000	0.0773710000	0.0873520000	0.0313890000	0.2833330000	0.0018040000	114294963	0	402718720	3.9147570133	3.9901704788	4.0795464516
60	1305031231.4992439747	0.0418131463	0.0705931141	0.1287320852	0.0360880520	0.4516220000	0.0783240000	0.0939290000	0.0000000000	0.2774140000	0.0018080000	114298635	0	402718720	3.9260337353	3.9977762699	4.0803112984
61	1305031231.5331959724	0.0396660976	0.0700861139	0.1287320852	0.0358448233	0.7506810000	0.0922480000	0.0888240000	0.0320410000	0.2640500000	0.2733650000	114302475	0	402718720	3.9337244034	4.0011420250	4.0835018158
62	1305031231.5650680065	0.0378991328	0.0695669690	0.1287320852	0.0356285408	0.4317020000	0.0797780000	0.0886040000	0.0000000000	0.2613940000	0.0017730000	114306091	0	402718720	3.9431242943	4.0042195320	4.0895094872
63	1305031231.6013169289	0.0356009118	0.0690278252	0.1287320852	0.0353482029	0.4757250000	0.1060170000	0.0893130000	0.0320860000	0.2463610000	0.0017900000	114309875	0	402718720	3.9476096630	4.0091195107	4.0908470154
64	1305031231.6331589222	0.0349087715	0.0684947150	0.1287320852	0.0351350976	0.4128150000	0.0803610000	0.0894060000	0.0000000000	0.2410980000	0.0017890000	114313603	0	402718720	3.9524562359	4.0122566223	4.0923275948
65	1305031231.6650550365	0.0355562493	0.0679879694	0.1287320852	0.0348670700	0.6696420000	0.0800290000	0.0864770000	0.0321950000	0.2306880000	0.2400950000	114323363	0	402718720	3.9610505104	4.0157055855	4.0960597992
66	1305031231.7035079002	0.0358012505	0.0675002918	0.1287320852	0.0347945289	0.3948920000	0.0799810000	0.0899230000	0.0000000000	0.2229860000	0.0018410000	114340059	0	402718720	3.9645161629	4.0162410736	4.0987977982
67	1305031231.7339379787	0.0358385108	0.0670277279	0.1287320852	0.0346325420	0.3879850000	0.0799140000	0.0602450000	0.0316010000	0.2142330000	0.0018260000	114343619	0	402718720	3.9677579403	4.0173344612	4.0998659134
68	1305031231.7655088902	0.0360293053	0.0665718688	0.1287320852	0.0344285492	0.3990790000	0.0999660000	0.0894450000	0.0000010000	0.2076810000	0.0018150000	114347291	0	402718720	3.9716196060	4.0189461708	4.1014842987
69	1305031231.8011910915	0.0391952097	0.0661751056	0.1287320852	0.0342010689	0.5752910000	0.0802040000	0.0710720000	0.0321140000	0.1913020000	0.2004360000	114351075	0	402718720	3.9765796661	4.0176439285	4.1017713547
70	1305031231.8332920074	0.0400782488	0.0658022934	0.1287320852	0.0341464826	0.3339990000	0.0798390000	0.0671570000	0.0000000000	0.1850480000	0.0017830000	114354747	0	402718720	3.9782562256	4.0165972710	4.0989818573
71	1305031231.8649590015	0.0408231094	0.0654504739	0.1287320852	0.0339427774	0.3790440000	0.0799140000	0.0941160000	0.0318970000	0.1711620000	0.0017880000	114358419	0	402718720	3.9797580242	4.0160589218	4.0948581696
72	1305031231.9012699127	0.0461730175	0.0651827314	0.1287320852	0.0340012191	0.3242040000	0.0797330000	0.0828660000	0.0000010000	0.1596700000	0.0017690000	114362203	0	402718720	3.9712417126	4.0084915161	4.0849556923
73	1305031231.9330461025	0.0497045591	0.0649707017	0.1287320852	0.0338334808	0.5084130000	0.0918470000	0.0749640000	0.0317660000	0.1507950000	0.1588670000	114365875	0	402718720	3.9763236046	4.0056705475	4.0835447311
74	1305031231.9650299549	0.0509761684	0.0647815864	0.1287320852	0.0336220517	0.3104550000	0.0794830000	0.0792330000	0.0000000000	0.1498160000	0.0017520000	114369547	0	402718720	3.9758706093	4.0049490929	4.0796861649
75	1305031232.0007200241	0.0518331155	0.0646089401	0.1287320852	0.0335303696	0.3295790000	0.0788820000	0.0669550000	0.0315910000	0.1502310000	0.0017500000	114373331	0	402718720	3.9753057957	4.0050473213	4.0766091347
76	1305031232.0332028866	0.0543274656	0.0644736575	0.1287320852	0.0334250766	0.3533760000	0.1051130000	0.0939310000	0.0000010000	0.1523090000	0.0018340000	114377059	0	402718720	3.9729013443	4.0031199455	4.0722851753
77	1305031232.0651450157	0.0566727743	0.0643723474	0.1287320852	0.0332485443	0.4976120000	0.0793670000	0.0709620000	0.0314450000	0.1542100000	0.1614520000	114380675	0	402718720	3.9697327614	4.0027112961	4.0676150322
78	1305031232.1007990837	0.0591597632	0.0643055194	0.1287320852	0.0331114089	0.3199770000	0.0943740000	0.0634430000	0.0000010000	0.1601120000	0.0018610000	114384459	0	402718720	3.9653136730	4.0032658577	4.0626716614
79	1305031232.1328380108	0.0633349493	0.0642932337	0.1287320852	0.0329577108	0.3476260000	0.0796720000	0.0709530000	0.0312400000	0.1638220000	0.0017600000	114388187	0	402718720	3.9616346359	4.0014162064	4.0583844185
80	1305031232.1650519371	0.0659113750	0.0643134604	0.1287320852	0.0327724299	0.3050130000	0.0798230000	0.0553560000	0.0000010000	0.1679120000	0.0017470000	114391803	0	402718720	3.9591426849	4.0010166168	4.0545811653
81	1305031232.1992239952	0.0667748749	0.0643438483	0.1287320852	0.0326108942	0.5372510000	0.0925490000	0.0597630000	0.0309920000	0.1735260000	0.1802400000	114395531	0	402718720	3.9591412544	4.0022354126	4.0513968468
82	1305031232.2364680767	0.0681118742	0.0643897998	0.1287320852	0.0324447831	0.3493650000	0.0795060000	0.0883770000	0.0000000000	0.1795490000	0.0017510000	114399371	0	402718720	3.9584732056	4.0026149750	4.0482001305
83	1305031232.2626979351	0.0711349547	0.0644710667	0.1287320852	0.0324036627	0.3943950000	0.0903460000	0.0875900000	0.0307010000	0.1838110000	0.0017650000	114402875	0	402718720	3.9578933716	4.0005269051	4.0453333855
84	1305031232.2980248928	0.0714995340	0.0645547389	0.1287320852	0.0323663193	0.3444170000	0.0765900000	0.0754790000	0.0000000000	0.1904200000	0.0017440000	114406659	0	402718720	3.9577286243	4.0016460419	4.0424613953
85	1305031232.3321430683	0.0766288489	0.0646967873	0.1287320852	0.0322480524	0.5946820000	0.0764460000	0.0854430000	0.0299560000	0.1982660000	0.2043760000	114410387	0	402718720	3.9540350437	3.9985842705	4.0386528969
86	1305031232.3647489548	0.0777127072	0.0648481352	0.1287320852	0.0320969083	0.3663860000	0.0748600000	0.0839330000	0.0000010000	0.2056780000	0.0017300000	114414003	0	402718720	3.9514944553	4.0013804436	4.0351896286
87	1305031232.4008779526	0.0808003247	0.0650314937	0.1287320852	0.0319302942	0.3895440000	0.0854210000	0.0626000000	0.0303150000	0.2092910000	0.0017260000	114417843	0	402718720	3.9476492405	4.0026569366	4.0314760208
88	1305031232.4331440926	0.0822413638	0.0652270604	0.1287320852	0.0317480266	0.3898190000	0.0871170000	0.0868210000	0.0000010000	0.2138810000	0.0017960000	114421571	0	402718720	3.9461178780	4.0030684471	4.0289101601
89	1305031232.4647209644	0.0859428868	0.0654598225	0.1287320852	0.0315702519	0.5994340000	0.0741560000	0.0585260000	0.0299180000	0.2151130000	0.2215300000	114425131	0	402718720	3.9408318996	4.0039510727	4.0259795189
90	1305031232.5015261173	0.0900135934	0.0657326422	0.1287320852	0.0314009683	0.3820380000	0.0732370000	0.0824050000	0.0000010000	0.2245080000	0.0016920000	114428971	0	402718720	3.9379582405	4.0000829697	4.0233116150
91	1305031232.5324640274	0.0992107466	0.0661005334	0.1287320852	0.0312332050	0.4301670000	0.0736630000	0.0876670000	0.0303620000	0.2365690000	0.0017090000	114432643	0	402718720	3.9294919968	3.9937605858	4.0196180344
92	1305031232.5647449493	0.1077672914	0.0665534330	0.1287320852	0.0310978853	0.3848630000	0.0734720000	0.0630240000	0.0000000000	0.2464510000	0.0017030000	114436315	0	402718720	3.9209258556	3.9889559746	4.0161414146
93	1305031232.6003499031	0.1180515960	0.0671071767	0.1287320852	0.0309538235	0.6896720000	0.0926070000	0.0589190000	0.0304100000	0.2496680000	0.2578610000	114440043	0	402718720	3.9122219086	3.9815905094	4.0124764442
94	1305031232.6294269562	0.1234740466	0.0677068242	0.1287320852	0.0308216142	0.4161620000	0.0864270000	0.0623620000	0.0000000000	0.2654610000	0.0017070000	114443603	0	402718720	3.9070971012	3.9794797897	4.0087461472
95	1305031232.6647078991	0.1261674166	0.0683221989	0.1287320852	0.0306611758	0.4504650000	0.0867370000	0.0680090000	0.0305510000	0.2632390000	0.0017240000	114447443	0	402718720	3.9018466473	3.9812800884	4.0058493614
96	1305031232.7005090714	0.1333872229	0.0689999595	0.1333872229	0.0305119943	0.4336480000	0.0736430000	0.0834530000	0.0000010000	0.2746180000	0.0017280000	114451171	0	402718720	3.8938946724	3.9794795513	4.0022945404
97	1305031232.7327980995	0.1361373812	0.0696920979	0.1361373812	0.0303970804	0.7461270000	0.0734310000	0.0868790000	0.0307080000	0.2701650000	0.2847380000	114454843	0	402718720	3.8910510540	3.9804093838	3.9986655712
98	1305031232.7684600353	0.1406137943	0.0704157887	0.1406137943	0.0303106250	0.4464720000	0.0866270000	0.0567120000	0.0000010000	0.3005700000	0.0023330000	114458627	0	402718720	3.8864500523	3.9775633812	3.9964003563
99	1305031232.8045380116	0.1473866999	0.0711932726	0.1473866999	0.0301730236	0.4969280000	0.0915110000	0.0833920000	0.0340270000	0.2860540000	0.0017410000	114462411	0	402718720	3.8794465065	3.9729082584	3.9933760166
100	1305031232.8346450329	0.1512111425	0.0719934513	0.1512111425	0.0300623832	0.4278800000	0.0719450000	0.0563490000	0.0000010000	0.2976560000	0.0017260000	114466027	0	402718720	3.8742320538	3.9747250080	3.9896597862
101	1305031232.8685569763	0.1544285566	0.0728096405	0.1544285566	0.0299495823	0.7860170000	0.0715460000	0.0654280000	0.0311110000	0.2953880000	0.3223380000	114469811	0	402718720	3.8700299263	3.9746770859	3.9867935181
102	1305031232.9041829109	0.1580103785	0.0736449419	0.1580103785	0.0298306712	0.4423070000	0.0711090000	0.0633530000	0.0000000000	0.3059050000	0.0017260000	114473539	0	402718720	3.8650848866	3.9743585587	3.9844183922
103	1305031232.9330000877	0.1594838947	0.0744783297	0.1594838947	0.0297297950	0.4820380000	0.0820640000	0.0667240000	0.0313040000	0.2998890000	0.0018280000	114477099	0	402718720	3.8629298210	3.9767119884	3.9822015762
104	1305031232.9683640003	0.1583659500	0.0752849415	0.1594838947	0.0295854617	0.4368700000	0.0808090000	0.0523430000	0.0000010000	0.3016780000	0.0018090000	114480939	0	402718720	3.8635795116	3.9770984650	3.9805185795
105	1305031233.0011510849	0.1550248116	0.0760443688	0.1594838947	0.0294876365	0.8207900000	0.0703410000	0.0705110000	0.0311550000	0.3036780000	0.3448630000	114484611	0	402718720	3.8653883934	3.9830055237	3.9795010090
106	1305031233.0330219269	0.1526522040	0.0767670842	0.1594838947	0.0296513580	0.4815330000	0.0894640000	0.0874000000	0.0000010000	0.3027310000	0.0017230000	114488283	0	402718720	3.8634009361	3.9889297485	3.9824063778
107	1305031233.0688428879	0.1467103958	0.0774207601	0.1594838947	0.0297925799	0.4425000000	0.0720950000	0.0577970000	0.0310050000	0.2796610000	0.0017280000	114491955	0	402718720	3.8674135208	3.9923021793	3.9837896824
108	1305031233.1004469395	0.1359594017	0.0779627845	0.1594838947	0.0297420789	0.4246730000	0.0932850000	0.0620680000	0.0000010000	0.2673630000	0.0017380000	114495571	0	402718720	3.8749740124	4.0035457611	3.9880795479
109	1305031233.1328918934	0.1288284957	0.0784294424	0.1594838947	0.0300856054	0.7011300000	0.0727360000	0.0566730000	0.0301250000	0.2620040000	0.2793500000	114499243	0	402718720	3.8847763538	3.9985959530	3.9897806644
110	1305031233.1684799194	0.1172989011	0.0787828011	0.1594838947	0.0300821056	0.4151130000	0.0906780000	0.0746610000	0.0000000000	0.2478470000	0.0017050000	114503027	0	402718720	3.9009091854	4.0019965172	3.9902150631
111	1305031233.2006340027	0.1139551997	0.0790996696	0.1594838947	0.0299860968	0.4013390000	0.0728120000	0.0565700000	0.0299770000	0.2400390000	0.0017140000	114506699	0	402718720	3.9043297768	4.0019941330	3.9933495522
112	1305031233.2330091000	0.1111907512	0.0793861971	0.1594838947	0.0299602867	0.4051320000	0.0975560000	0.0676830000	0.0000010000	0.2379570000	0.0017070000	114510371	0	402718720	3.9042661190	4.0035028458	3.9971561432
113	1305031233.2684679031	0.1098364145	0.0796556680	0.1594838947	0.0306046787	0.6213450000	0.0744030000	0.0643700000	0.0303310000	0.2226550000	0.2293520000	114514155	0	402718720	3.9010996819	4.0039782524	4.0019555092
