SLAMBench Report run started:	2018-02-18 01:22:27

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cuda_living_room_traj1_loop.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
29	1.1200000000	0.0013489033	0.0011637372	0.0024013643	0.0024414107	0.0053020000	0.0005740000	0.0022220000	0.0000150000	0.0000140000	0.0022190000	12824397	96830484	509673472	3.9998302460	4.0003528595	4.0005002022
30	1.1600000000	0.0014576978	0.0011735359	0.0024013643	0.0024129590	0.0046890000	0.0005890000	0.0025310000	0.0000010000	0.0000160000	0.0012880000	12827173	96830484	509673472	4.0000953674	4.0008740425	4.0004773140
31	1.2000000000	0.0013885713	0.0011804725	0.0024013643	0.0023908722	0.0057770000	0.0005900000	0.0033950000	0.0000160000	0.0000130000	0.0014960000	12829949	96830484	509673472	3.9998571873	4.0005626678	4.0004510880
32	1.2400000000	0.0013831268	0.0011868054	0.0024013643	0.0023574945	0.0046790000	0.0005850000	0.0025520000	0.0000020000	0.0000150000	0.0012580000	12832725	96830484	509673472	3.9996078014	4.0001573563	4.0004110336
33	1.2800000000	0.0013971203	0.0011931786	0.0024013643	0.0023526233	0.0056430000	0.0005890000	0.0025290000	0.0000150000	0.0000140000	0.0022130000	12838573	96830484	509673472	3.9994225502	4.0002517700	4.0005779266
34	1.3200000000	0.0015338081	0.0012031971	0.0024013643	0.0023415331	0.0046760000	0.0005870000	0.0025250000	0.0000010000	0.0000150000	0.0012630000	12847749	96830484	509673472	3.9990346432	4.0000853539	4.0006413460
35	1.3600000000	0.0013563003	0.0012075715	0.0024013643	0.0023246787	0.0056560000	0.0005900000	0.0032310000	0.0000150000	0.0000130000	0.0015050000	12850525	96830484	509673472	3.9986054897	3.9990754128	4.0003924370
36	1.4000000000	0.0014289237	0.0012137202	0.0024013643	0.0022980579	0.0077040000	0.0005860000	0.0055470000	0.0000020000	0.0000150000	0.0012590000	12853301	96830484	509673472	3.9982209206	3.9990472794	4.0003805161
37	1.4400000000	0.0012873560	0.0012157103	0.0024013643	0.0022666373	0.0057580000	0.0005020000	0.0031970000	0.0000090000	0.0000100000	0.0018890000	12856077	96830484	509673472	3.9978511333	3.9995613098	4.0005798340
38	1.4800000000	0.0011970763	0.0012152200	0.0024013643	0.0022358431	0.0055590000	0.0005870000	0.0033950000	0.0000020000	0.0000160000	0.0012580000	12858853	96830484	509673472	3.9974410534	3.9990322590	4.0006051064
39	1.5200000000	0.0011732621	0.0012141441	0.0024013643	0.0022164826	0.0052290000	0.0005830000	0.0029750000	0.0000140000	0.0000140000	0.0014300000	12861629	96830484	509673472	3.9967067242	3.9975492954	4.0002336502
40	1.5600000000	0.0010581139	0.0012102434	0.0024013643	0.0022940407	0.0059930000	0.0005870000	0.0037970000	0.0000020000	0.0000150000	0.0012750000	12864405	96830484	509673472	3.9962744713	3.9979035854	4.0006465912
41	1.6000000000	0.0010631033	0.0012066546	0.0024013643	0.0024324691	0.0059780000	0.0004960000	0.0037720000	0.0000030000	0.0000040000	0.0016290000	12867181	96830484	509673472	3.9959051609	3.9991247654	4.0013785362
42	1.6400000000	0.0011627487	0.0012056092	0.0024013643	0.0025073513	0.0060130000	0.0005890000	0.0038140000	0.0000020000	0.0000150000	0.0012630000	12869957	96830484	509673472	3.9952697754	3.9989511967	4.0017290115
43	1.6800000000	0.0012294155	0.0012061628	0.0024013643	0.0025127170	0.0058240000	0.0005870000	0.0033790000	0.0000180000	0.0000130000	0.0014910000	12872733	96830484	509673472	3.9949569702	3.9988992214	4.0022754669
44	1.7200000000	0.0012588424	0.0012073601	0.0024013643	0.0024944850	0.0058480000	0.0005010000	0.0040530000	0.0000010000	0.0000110000	0.0010540000	12875509	96830484	509673472	3.9945423603	3.9993019104	4.0029430389
45	1.7600000000	0.0012221107	0.0012076879	0.0024013643	0.0024891929	0.0070090000	0.0005020000	0.0043300000	0.0000100000	0.0000090000	0.0019260000	12878285	96830484	509673472	3.9943320751	3.9987688065	4.0034580231
46	1.8000000000	0.0012848658	0.0012093657	0.0024013643	0.0026050669	0.0048870000	0.0005050000	0.0030710000	0.0000010000	0.0000100000	0.0010660000	12881061	96830484	509673472	3.9941358566	3.9977045059	4.0039982796
47	1.8400000000	0.0012403937	0.0012100258	0.0024013643	0.0027733452	0.0054400000	0.0005710000	0.0029720000	0.0000150000	0.0000130000	0.0015090000	12883837	96830484	509673472	3.9941878319	3.9972214699	4.0049424171
48	1.8800000000	0.0011585370	0.0012089532	0.0024013643	0.0029400499	0.0052460000	0.0005850000	0.0030140000	0.0000030000	0.0000150000	0.0012680000	12886613	96830484	509673472	3.9939668179	3.9970421791	4.0063562393
49	1.9200000000	0.0011806221	0.0012083750	0.0024013643	0.0032209912	0.0066520000	0.0005860000	0.0034320000	0.0000150000	0.0000150000	0.0022330000	12889389	96830484	509673472	3.9939467907	3.9956655502	4.0073823929
50	1.9600000000	0.0011968248	0.0012081440	0.0024013643	0.0035129184	0.0055160000	0.0005850000	0.0032700000	0.0000010000	0.0000160000	0.0012690000	12892165	96830484	509673472	3.9939007759	3.9951612949	4.0089011192
51	2.0000000000	0.0012256256	0.0012084868	0.0024013643	0.0036898036	0.0051560000	0.0005030000	0.0030680000	0.0000100000	0.0000090000	0.0013120000	12894941	96830484	509673472	3.9940013885	3.9953758717	4.0108098984
52	2.0400000000	0.0012703071	0.0012096756	0.0024013643	0.0038263200	0.0043590000	0.0004700000	0.0027220000	0.0000010000	0.0000070000	0.0009660000	12897717	96830484	509673472	3.9946224689	3.9952771664	4.0127320290
53	2.0800000000	0.0013039646	0.0012114546	0.0024013643	0.0038931817	0.0064670000	0.0005900000	0.0032390000	0.0000160000	0.0000130000	0.0022150000	12900493	96830484	509673472	3.9949827194	3.9940834045	4.0143833160
54	2.1200000000	0.0013381320	0.0012138005	0.0024013643	0.0039584565	0.0056760000	0.0005920000	0.0034150000	0.0000020000	0.0000160000	0.0012510000	12903269	96830484	509673472	3.9960281849	3.9933795929	4.0161623955
55	2.1600000000	0.0013013497	0.0012153923	0.0024013643	0.0039625354	0.0057560000	0.0005910000	0.0032350000	0.0000140000	0.0000140000	0.0014940000	12906045	96830484	509673472	3.9962968826	3.9936258793	4.0186738968
56	2.2000000000	0.0012280261	0.0012156179	0.0024013643	0.0039411769	0.0067070000	0.0005040000	0.0048860000	0.0000010000	0.0000100000	0.0010280000	12908821	96830484	509673472	3.9967117310	3.9938156605	4.0211815834
57	2.2400000000	0.0012766335	0.0012166884	0.0024013643	0.0039562104	0.0050310000	0.0004740000	0.0025920000	0.0000080000	0.0000070000	0.0017340000	12911597	96830484	509673472	3.9978797436	3.9937651157	4.0235886574
58	2.2800000000	0.0013238764	0.0012185364	0.0024013643	0.0040153014	0.0044810000	0.0004550000	0.0029650000	0.0000010000	0.0000060000	0.0008770000	12914373	96830484	509673472	3.9985771179	3.9948425293	4.0264348984
59	2.3200000000	0.0013906093	0.0012214529	0.0024013643	0.0041141997	0.0055450000	0.0006120000	0.0029840000	0.0000150000	0.0000140000	0.0014800000	12917149	96830484	509673472	3.9998769760	3.9946322441	4.0290813446
60	2.3600000000	0.0014004608	0.0012244364	0.0024013643	0.0044158295	0.0051260000	0.0005940000	0.0028390000	0.0000020000	0.0000150000	0.0012410000	12919925	96830484	509673472	4.0008149147	3.9933304787	4.0314807892
61	2.4000000000	0.0014368054	0.0012279179	0.0024013643	0.0046786316	0.0066460000	0.0005850000	0.0034120000	0.0000150000	0.0000130000	0.0021720000	12922701	96830484	509673472	4.0022435188	3.9933092594	4.0344047546
62	2.4400000000	0.0014467937	0.0012314481	0.0024013643	0.0049279217	0.0046830000	0.0005100000	0.0028310000	0.0000020000	0.0000100000	0.0010350000	12925477	96830484	509673472	4.0035204887	3.9932484627	4.0373091698
63	2.4800000000	0.0015674848	0.0012367820	0.0024013643	0.0051105856	0.0059610000	0.0005870000	0.0034150000	0.0000160000	0.0000140000	0.0014730000	12928253	96830484	509673472	4.0050287247	3.9926962852	4.0400238037
64	2.5200000000	0.0015486005	0.0012416542	0.0024013643	0.0052491333	0.0060540000	0.0005870000	0.0036970000	0.0000020000	0.0000230000	0.0012760000	12931029	96830484	509673472	4.0066504478	3.9929883480	4.0431861877
65	2.5600000000	0.0015359905	0.0012461824	0.0024013643	0.0054904193	0.0054730000	0.0005260000	0.0026800000	0.0000100000	0.0000100000	0.0019000000	12939949	96830484	509673472	4.0079741478	3.9925365448	4.0460400581
66	2.6000000000	0.0013402728	0.0012476081	0.0024013643	0.0058367298	0.0053520000	0.0005900000	0.0029920000	0.0000020000	0.0000180000	0.0012610000	12955525	96830484	509673472	4.0095305443	3.9914584160	4.0485444069
67	2.6400000000	0.0012951200	0.0012483172	0.0024013643	0.0061143396	0.0048070000	0.0005050000	0.0026590000	0.0000120000	0.0000090000	0.0012940000	12958301	96830484	509673472	4.0115532875	3.9929039478	4.0518617630
68	2.6800000000	0.0013064535	0.0012491721	0.0024013643	0.0065270307	0.0054120000	0.0005900000	0.0030350000	0.0000020000	0.0000170000	0.0012700000	12961077	96830484	509673472	4.0118255615	3.9931578636	4.0547132492
69	2.7200000000	0.0013385747	0.0012504678	0.0024013643	0.0067401093	0.0061440000	0.0006070000	0.0028130000	0.0000150000	0.0000140000	0.0021990000	12963853	96830484	509673472	4.0137863159	3.9922809601	4.0573825836
70	2.7600000000	0.0013635393	0.0012520831	0.0024013643	0.0068656346	0.0045760000	0.0005000000	0.0026700000	0.0000010000	0.0000100000	0.0010560000	12966629	96830484	509673472	4.0153465271	3.9915504456	4.0598611832
71	2.8000000000	0.0013757856	0.0012538254	0.0024013643	0.0068892636	0.0060360000	0.0005860000	0.0034060000	0.0000140000	0.0000130000	0.0015040000	12969405	96830484	509673472	4.0166678429	3.9922478199	4.0629000664
72	2.8400000000	0.0013539615	0.0012552162	0.0024013643	0.0068805412	0.0053600000	0.0005910000	0.0029800000	0.0000020000	0.0000150000	0.0012610000	12972181	96830484	509673472	4.0180330276	3.9920053482	4.0655674934
73	2.8800000000	0.0012585336	0.0012552616	0.0024013643	0.0068673320	0.0065860000	0.0005900000	0.0032560000	0.0000150000	0.0000140000	0.0021810000	12974957	96830484	509673472	4.0192089081	3.9914388657	4.0680289268
74	2.9200000000	0.0012516783	0.0012552132	0.0024013643	0.0068798209	0.0047220000	0.0005020000	0.0028130000	0.0000010000	0.0000100000	0.0010500000	12977733	96830484	509673472	4.0207333565	3.9922780991	4.0709118843
75	2.9600000000	0.0013584342	0.0012565895	0.0024013643	0.0069512487	0.0056140000	0.0005910000	0.0029790000	0.0000150000	0.0000130000	0.0014850000	12980509	96830484	509673472	4.0221438408	3.9927170277	4.0736103058
76	3.0000000000	0.0013385297	0.0012576677	0.0024013643	0.0071192888	0.0053880000	0.0005900000	0.0029850000	0.0000010000	0.0000150000	0.0012530000	12983285	96830484	509673472	4.0236101151	3.9914755821	4.0757899284
77	3.0400000000	0.0013308822	0.0012586185	0.0024013643	0.0072809438	0.0061240000	0.0005880000	0.0027900000	0.0000150000	0.0000130000	0.0021780000	12986061	96830484	509673472	4.0247716904	3.9902963638	4.0779023170
78	3.0800000000	0.0012355674	0.0012583230	0.0024013643	0.0075055379	0.0053840000	0.0005890000	0.0029780000	0.0000020000	0.0000150000	0.0012500000	12988837	96830484	509673472	4.0259866714	3.9909839630	4.0807237625
79	3.1200000000	0.0012295084	0.0012579582	0.0024013643	0.0077087389	0.0054340000	0.0005860000	0.0027900000	0.0000160000	0.0000150000	0.0014730000	12991613	96830484	509673472	4.0267004967	3.9912049770	4.0834498405
80	3.1600000000	0.0012715757	0.0012581284	0.0024013643	0.0078497026	0.0052070000	0.0005880000	0.0028010000	0.0000020000	0.0000150000	0.0012440000	12994389	96830484	509673472	4.0278964043	3.9901621342	4.0856747627
81	3.2000000000	0.0013447531	0.0012591979	0.0024013643	0.0079961849	0.0063440000	0.0005940000	0.0029710000	0.0000140000	0.0000130000	0.0021830000	12997165	96830484	509673472	4.0293869972	3.9899585247	4.0881953239
82	3.2400000000	0.0013740427	0.0012605984	0.0024013643	0.0081719077	0.0052020000	0.0005170000	0.0032240000	0.0000020000	0.0000100000	0.0010700000	12999941	96830484	509673472	4.0297861099	3.9897863865	4.0907039642
83	3.2800000000	0.0013300498	0.0012614352	0.0024013643	0.0083564945	0.0050700000	0.0004640000	0.0031170000	0.0000100000	0.0000070000	0.0011840000	13002717	96830484	509673472	4.0308141708	3.9888341427	4.0930986404
84	3.3200000000	0.0013377274	0.0012623434	0.0024013643	0.0084581518	0.0048770000	0.0004670000	0.0031530000	0.0000010000	0.0000070000	0.0009570000	13005493	96830484	509673472	4.0314311981	3.9886610508	4.0956320763
85	3.3600000000	0.0013315254	0.0012631573	0.0024013643	0.0085290880	0.0072160000	0.0006160000	0.0037940000	0.0000150000	0.0000140000	0.0021930000	13008269	96830484	509673472	4.0319399834	3.9890487194	4.0983986855
86	3.4000000000	0.0014452330	0.0012652745	0.0024013643	0.0085876456	0.0058690000	0.0005840000	0.0034240000	0.0000020000	0.0000180000	0.0012460000	13011045	96830484	509673472	4.0329546928	3.9890015125	4.1009740829
87	3.4400000000	0.0013987144	0.0012668083	0.0024013643	0.0086604065	0.0060960000	0.0005920000	0.0033890000	0.0000140000	0.0000130000	0.0014630000	13013821	96830484	509673472	4.0337567329	3.9890124798	4.1038222313
88	3.4800000000	0.0014665357	0.0012690779	0.0024013643	0.0087455273	0.0058720000	0.0005920000	0.0033910000	0.0000020000	0.0000150000	0.0012500000	13016597	96830484	509673472	4.0344710350	3.9887485504	4.1065797806
89	3.5200000000	0.0014287990	0.0012708725	0.0024013643	0.0088273971	0.0068350000	0.0006070000	0.0029930000	0.0000150000	0.0000140000	0.0025190000	13019373	96830484	509673472	4.0353178978	3.9887394905	4.1094851494
90	3.5600000000	0.0014397985	0.0012727495	0.0024013643	0.0089451978	0.0055190000	0.0006430000	0.0029980000	0.0000010000	0.0000150000	0.0012410000	13022149	96830484	509673472	4.0355997086	3.9887714386	4.1124486923
91	3.6000000000	0.0014365724	0.0012745497	0.0024013643	0.0090830555	0.0057930000	0.0006450000	0.0029900000	0.0000150000	0.0000140000	0.0014710000	13024925	96830484	509673472	4.0369486809	3.9882032871	4.1154460907
92	3.6400000000	0.0014718786	0.0012766946	0.0024013643	0.0091708969	0.0054040000	0.0006100000	0.0028530000	0.0000010000	0.0000170000	0.0012570000	13027701	96830484	509673472	4.0373892784	3.9879977703	4.1186227798
93	3.6800000000	0.0014340671	0.0012783868	0.0024013643	0.0091729896	0.0061020000	0.0005240000	0.0032210000	0.0000110000	0.0000100000	0.0019000000	13030477	96830484	509673472	4.0377364159	3.9874403477	4.1215581894
94	3.7200000000	0.0015649518	0.0012814354	0.0024013643	0.0091509233	0.0069640000	0.0004760000	0.0051840000	0.0000010000	0.0000090000	0.0009600000	13033253	96830484	509673472	4.0387701988	3.9877843857	4.1247420311
95	3.7600000000	0.0014686860	0.0012834064	0.0024013643	0.0091393615	0.0070530000	0.0004700000	0.0051640000	0.0000080000	0.0000070000	0.0011350000	13036029	96830484	509673472	4.0395607948	3.9874806404	4.1277985573
96	3.8000000000	0.0015279996	0.0012859543	0.0024013643	0.0091591661	0.0049760000	0.0004480000	0.0033490000	0.0000010000	0.0000060000	0.0009070000	13038805	96830484	509673472	4.0404353142	3.9876904488	4.1310429573
97	3.8400000000	0.0014441775	0.0012875854	0.0024013643	0.0092727409	0.0049390000	0.0004530000	0.0025340000	0.0000070000	0.0000050000	0.0016570000	13041581	96830484	509673472	4.0409927368	3.9890556335	4.1346778870
98	3.8800000000	0.0015747155	0.0012905153	0.0024013643	0.0093982549	0.0043360000	0.0004510000	0.0026930000	0.0000000000	0.0000070000	0.0009090000	13044357	96830484	509673472	4.0415396690	3.9890546799	4.1378207207
99	3.9200000000	0.0015627525	0.0012932652	0.0024013643	0.0095285830	0.0045830000	0.0004510000	0.0027080000	0.0000070000	0.0000050000	0.0011330000	13047133	96830484	509673472	4.0424909592	3.9890418053	4.1410422325
100	3.9600000000	0.0015766473	0.0012960990	0.0024013643	0.0096402307	0.0043590000	0.0004540000	0.0026920000	0.0000000000	0.0000070000	0.0009180000	13049909	96830484	509673472	4.0426750183	3.9906740189	4.1446571350
101	4.0000000000	0.0016526827	0.0012996296	0.0024013643	0.0096919279	0.0065140000	0.0005890000	0.0030100000	0.0000140000	0.0000150000	0.0021820000	13052685	96830484	509673472	4.0432038307	3.9913082123	4.1480345726
102	4.0400000000	0.0016596590	0.0013031593	0.0024013643	0.0097054442	0.0055670000	0.0005920000	0.0029930000	0.0000020000	0.0000170000	0.0012680000	13055461	96830484	509673472	4.0438318253	3.9909951687	4.1509761810
103	4.0800000000	0.0016054928	0.0013060945	0.0024013643	0.0097171825	0.0057550000	0.0005890000	0.0029610000	0.0000140000	0.0000150000	0.0014700000	13058237	96830484	509673472	4.0442280769	3.9921636581	4.1543774605
104	4.1200000000	0.0016006902	0.0013089272	0.0024013643	0.0097226348	0.0058280000	0.0005820000	0.0032440000	0.0000020000	0.0000140000	0.0012640000	13061013	96830484	509673472	4.0450739861	3.9921965599	4.1575131416
105	4.1600000000	0.0016823177	0.0013124833	0.0024013643	0.0097313287	0.0069300000	0.0005930000	0.0033940000	0.0000170000	0.0000140000	0.0021970000	13063789	96830484	509673472	4.0454783440	3.9924008846	4.1602492332
106	4.2000000000	0.0017372860	0.0013164909	0.0024013643	0.0097228670	0.0047360000	0.0005020000	0.0026670000	0.0000010000	0.0000100000	0.0010750000	13066565	96830484	509673472	4.0450892448	3.9930024147	4.1630744934
107	4.2400000000	0.0016457656	0.0013195682	0.0024013643	0.0096979746	0.0057890000	0.0005840000	0.0029590000	0.0000150000	0.0000130000	0.0014870000	13069341	96830484	509673472	4.0459647179	3.9923710823	4.1655430794
108	4.2800000000	0.0018956974	0.0013249027	0.0024013643	0.0096906192	0.0047510000	0.0004990000	0.0026680000	0.0000020000	0.0000100000	0.0010850000	13072117	96830484	509673472	4.0455546379	3.9932878017	4.1682972908
109	4.3200000000	0.0019811892	0.0013309237	0.0024013643	0.0096749087	0.0056520000	0.0005030000	0.0026560000	0.0000100000	0.0000080000	0.0019460000	13074893	96830484	509673472	4.0455889702	3.9941465855	4.1709666252
110	4.3600000000	0.0022050806	0.0013388706	0.0024013643	0.0096389719	0.0056090000	0.0005870000	0.0029620000	0.0000020000	0.0000140000	0.0013030000	13077669	96830484	509673472	4.0455446243	3.9943706989	4.1735162735
111	4.4000000000	0.0022980429	0.0013475118	0.0024013643	0.0096067891	0.0058830000	0.0005870000	0.0029660000	0.0000150000	0.0000130000	0.0015350000	13080445	96830484	509673472	4.0458812714	3.9945158958	4.1760654449
112	4.4400000000	0.0026373770	0.0013590284	0.0026373770	0.0095755163	0.0054290000	0.0005900000	0.0027840000	0.0000010000	0.0000140000	0.0013070000	13083221	96830484	509673472	4.0459899902	3.9948041439	4.1784644127
113	4.4800000000	0.0022380271	0.0013668072	0.0026373770	0.0095417764	0.0073890000	0.0005830000	0.0038010000	0.0000150000	0.0000140000	0.0022390000	13085997	96830484	509673472	4.0459733009	3.9952740669	4.1809129715
114	4.5200000000	0.0025542083	0.0013772230	0.0026373770	0.0095108149	0.0049560000	0.0005010000	0.0028380000	0.0000010000	0.0000100000	0.0011050000	13088773	96830484	509673472	4.0460414886	3.9952266216	4.1833195686
