SLAMBench Report run started:	2018-02-18 10:37:09

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cpp_living_room_traj0_loop.log
input: datasets/ICL_NUIM/living_room_traj0_loop.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
27	1.0400000000	0.0098243309	0.0090825282	0.0160688832	0.0047731464	0.7203400000	0.1355230000	0.0778880000	0.0445480000	0.4603780000	0.0019320000	113328659	0	402718720	4.0053777695	4.0054135323	3.9974813461
28	1.0800000000	0.0098536927	0.0091100698	0.0160688832	0.0047021689	0.6210000000	0.1069440000	0.0580860000	0.0000010000	0.4539720000	0.0019260000	113331435	0	402718720	4.0071635246	4.0042719841	3.9975636005
29	1.1200000000	0.0098079508	0.0091341347	0.0160688832	0.0047713040	1.1340120000	0.1211170000	0.0651110000	0.0353160000	0.4530470000	0.4593450000	113334211	0	402718720	4.0084033012	4.0047941208	3.9976210594
30	1.1600000000	0.0098484280	0.0091579445	0.0160688832	0.0049240496	0.6195630000	0.1076960000	0.0556040000	0.0000010000	0.4542520000	0.0019340000	113336987	0	402718720	4.0077061653	4.0033121109	3.9978673458
31	1.2000000000	0.0098978737	0.0091818132	0.0160688832	0.0050149506	0.6568880000	0.1079330000	0.0579970000	0.0354200000	0.4535330000	0.0019300000	113339763	0	402718720	4.0099506378	4.0036349297	3.9980351925
32	1.2400000000	0.0099975374	0.0092073045	0.0160688832	0.0052970900	0.6200260000	0.1064250000	0.0556010000	0.0000010000	0.4559920000	0.0019270000	113342539	0	402718720	4.0117006302	4.0049104691	3.9983918667
33	1.2800000000	0.0100069633	0.0092315366	0.0160688832	0.0055427556	1.1205400000	0.1089740000	0.0577330000	0.0354340000	0.4560940000	0.4622230000	113348387	0	402718720	4.0115060806	4.0043516159	3.9992022514
34	1.3200000000	0.0100308405	0.0092550456	0.0160688832	0.0056836623	0.6170480000	0.1094240000	0.0468030000	0.0000010000	0.4588000000	0.0019370000	113357563	0	402718720	4.0110921860	4.0041384697	3.9999632835
35	1.3600000000	0.0100617008	0.0092780929	0.0160688832	0.0060317781	0.6578050000	0.1067710000	0.0548420000	0.0351850000	0.4589820000	0.0019380000	113360339	0	402718720	4.0113382339	4.0047774315	4.0006189346
36	1.4000000000	0.0101703657	0.0093028782	0.0160688832	0.0063434210	0.6303220000	0.1104410000	0.0550510000	0.0000010000	0.4628650000	0.0018780000	113363115	0	402718720	4.0127167702	4.0032405853	4.0015172958
37	1.4400000000	0.0101698842	0.0093263108	0.0160688832	0.0067312779	1.1399660000	0.1108680000	0.0434300000	0.0355440000	0.4692010000	0.4808330000	113365891	0	402718720	4.0137434006	4.0032958984	4.0020494461
38	1.4800000000	0.0101781487	0.0093487276	0.0160688832	0.0085630053	0.6385270000	0.1113080000	0.0579950000	0.0000000000	0.4671940000	0.0019380000	113368667	0	402718720	4.0152249336	4.0024065971	4.0038027763
39	1.5200000000	0.0102096563	0.0093708027	0.0160688832	0.0088484018	0.6886630000	0.1281100000	0.0576740000	0.0352430000	0.4655960000	0.0019430000	113371443	0	402718720	4.0167517662	4.0026597977	4.0048270226
40	1.5600000000	0.0102482494	0.0093927389	0.0160688832	0.0089642662	0.6495850000	0.1115320000	0.0672830000	0.0000010000	0.4687340000	0.0019420000	113374219	0	402718720	4.0180807114	4.0025238991	4.0051808357
41	1.6000000000	0.0102015967	0.0094124671	0.0160688832	0.0091032828	1.1619830000	0.1245140000	0.0576800000	0.0357070000	0.4684890000	0.4754980000	113376995	0	402718720	4.0196819305	3.9989571571	4.0066704750
42	1.6400000000	0.0103022177	0.0094336516	0.0160688832	0.0092233538	0.6421350000	0.1116360000	0.0554380000	0.0000000000	0.4730900000	0.0018760000	113379771	0	402718720	4.0214962959	3.9992222786	4.0070328712
43	1.6800000000	0.0102144005	0.0094518086	0.0160688832	0.0094675654	0.6738770000	0.1093300000	0.0551480000	0.0358180000	0.4716130000	0.0018760000	113382547	0	402718720	4.0233302116	4.0014257431	4.0075716972
44	1.7200000000	0.0103026470	0.0094711458	0.0160688832	0.0097001134	0.6574130000	0.1220900000	0.0606660000	0.0000010000	0.4726170000	0.0019390000	113385323	0	402718720	4.0246386528	4.0030379295	4.0085287094
45	1.7600000000	0.0103136469	0.0094898681	0.0160688832	0.0099992774	1.1846850000	0.1350470000	0.0572840000	0.0354170000	0.4747680000	0.4820690000	113388099	0	402718720	4.0266637802	4.0009579659	4.0096273422
46	1.8000000000	0.0103841182	0.0095093083	0.0160688832	0.0112156523	0.6464640000	0.1079660000	0.0604450000	0.0000000000	0.4760140000	0.0019370000	113390875	0	402718720	4.0545296669	4.0005726814	4.0058226585
47	1.8400000000	0.0104420763	0.0095291544	0.0160688832	0.0111216992	0.6718590000	0.1116460000	0.0460300000	0.0359620000	0.4761750000	0.0019450000	113393651	0	402718720	4.1148071289	3.9972991943	3.9947819710
48	1.8800000000	0.0104260491	0.0095478397	0.0160688832	0.0112452398	0.6523150000	0.1116930000	0.0586940000	0.0000010000	0.4798890000	0.0019360000	113396427	0	402718720	4.1174712181	3.9970273972	3.9951250553
49	1.9200000000	0.0104605220	0.0095664659	0.0160688832	0.0113768337	1.1797370000	0.1219300000	0.0578360000	0.0356560000	0.4768160000	0.4873890000	113399203	0	402718720	4.1196966171	3.9960007668	3.9954032898
50	1.9600000000	0.0104673868	0.0095844843	0.0160688832	0.0114532760	0.6543410000	0.1118090000	0.0578760000	0.0000010000	0.4826170000	0.0019330000	113401979	0	402718720	4.1222162247	3.9957606792	3.9956457615
51	2.0000000000	0.0104683200	0.0096018144	0.0160688832	0.0115121093	0.7029810000	0.1246720000	0.0575490000	0.0360030000	0.4827080000	0.0019350000	113404755	0	402718720	4.1250910759	3.9947535992	3.9954471588
52	2.0400000000	0.0104810745	0.0096187233	0.0160688832	0.0115605838	0.6684020000	0.1118820000	0.0554130000	0.0000000000	0.4982960000	0.0026890000	113407531	0	402718720	4.1281352043	3.9938495159	3.9954857826
53	2.0800000000	0.0105333524	0.0096359804	0.0160688832	0.0115827710	1.2432490000	0.1440020000	0.0771070000	0.0426070000	0.4854280000	0.4939930000	113410307	0	402718720	4.1294550896	3.9930112362	3.9955632687
54	2.1200000000	0.0105564846	0.0096530268	0.0160688832	0.0116035865	0.6599280000	0.1117980000	0.0577580000	0.0000000000	0.4883950000	0.0018640000	113413083	0	402718720	4.1326694489	3.9933810234	3.9951083660
55	2.1600000000	0.0106123807	0.0096704696	0.0160688832	0.0116330562	0.7273960000	0.1342490000	0.0698730000	0.0365460000	0.4847050000	0.0019020000	113415859	0	402718720	4.1358623505	3.9955952168	3.9941723347
56	2.2000000000	0.0106686242	0.0096882938	0.0160688832	0.0116961561	0.6561140000	0.1118550000	0.0543380000	0.0000010000	0.4879190000	0.0018880000	113418635	0	402718720	4.1371884346	3.9941446781	3.9940123558
57	2.2400000000	0.0107586738	0.0097070724	0.0160688832	0.0118339064	1.1805910000	0.1119370000	0.0445780000	0.0365260000	0.4875560000	0.4998810000	113421411	0	402718720	4.1364507675	3.9915580750	3.9946136475
58	2.2800000000	0.0107774092	0.0097255265	0.0160688832	0.0119855047	0.6547100000	0.1079870000	0.0557290000	0.0000010000	0.4890240000	0.0018510000	113424187	0	402718720	4.1382780075	3.9904229641	3.9942324162
59	2.3200000000	0.0111008249	0.0097488366	0.0160688832	0.0122076356	0.7182650000	0.1395590000	0.0529870000	0.0361090000	0.4876420000	0.0018410000	113426963	0	402718720	4.1396369934	3.9901521206	3.9937374592
60	2.3600000000	0.0110469693	0.0097704721	0.0160688832	0.0123709307	0.6583970000	0.1120870000	0.0578010000	0.0000010000	0.4865530000	0.0018320000	113429739	0	402718720	4.1425590515	3.9892640114	3.9925780296
61	2.4000000000	0.0108104786	0.0097875214	0.0160688832	0.0126405191	1.1973490000	0.1121100000	0.0546430000	0.0368030000	0.4872680000	0.5063900000	113432515	0	402718720	4.1448273659	3.9888403416	3.9923024178
62	2.4400000000	0.0106492359	0.0098014201	0.0160688832	0.0128730082	0.7186240000	0.1445860000	0.0735970000	0.0000010000	0.4985020000	0.0018140000	113435291	0	402718720	4.1487517357	3.9886188507	3.9910035133
63	2.4800000000	0.0105467886	0.0098132513	0.0160688832	0.0130843895	0.6902100000	0.1122110000	0.0524440000	0.0363520000	0.4872660000	0.0018130000	113438067	0	402718720	4.1524329185	3.9891073704	3.9898703098
64	2.5200000000	0.0104767922	0.0098236191	0.0160688832	0.0132256071	0.6658470000	0.1123250000	0.0627710000	0.0000010000	0.4888150000	0.0017960000	113440843	0	402718720	4.1564545631	3.9871284962	3.9881901741
65	2.5600000000	0.0103913285	0.0098323531	0.0160688832	0.0133255696	1.1980980000	0.1123700000	0.0557480000	0.0365060000	0.4870400000	0.5063020000	113449763	0	402718720	4.1605582237	3.9873204231	3.9863116741
66	2.6000000000	0.0104169110	0.0098412101	0.0160688832	0.0134083795	0.6544780000	0.1124050000	0.0513500000	0.0000010000	0.4887980000	0.0017930000	113465339	0	402718720	4.1650896072	3.9864213467	3.9840264320
67	2.6400000000	0.0104648126	0.0098505176	0.0160688832	0.0135120997	0.6890590000	0.1125410000	0.0508820000	0.0370810000	0.4866290000	0.0017960000	113468115	0	402718720	4.1683750153	3.9859824181	3.9820284843
68	2.6800000000	0.0104670096	0.0098595836	0.0160688832	0.0136249891	0.6520370000	0.1085310000	0.0528470000	0.0000010000	0.4887420000	0.0017850000	113470891	0	402718720	4.1730446815	3.9862711430	3.9792447090
69	2.7200000000	0.0104662422	0.0098683758	0.0160688832	0.0137342074	1.1953460000	0.1127030000	0.0506520000	0.0372230000	0.4863680000	0.5082680000	113473667	0	402718720	4.1764059067	3.9842488766	3.9773914814
70	2.7600000000	0.0104967989	0.0098773532	0.0160688832	0.0139063855	0.6497090000	0.1086490000	0.0504440000	0.0000010000	0.4886970000	0.0017830000	113476443	0	402718720	4.1786746979	3.9828863144	3.9764397144
71	2.8000000000	0.0105376504	0.0098866532	0.0160688832	0.0140153316	0.6870570000	0.1127620000	0.0505040000	0.0367630000	0.4851130000	0.0017790000	113479219	0	402718720	4.1827130318	3.9834725857	3.9741680622
72	2.8400000000	0.0105718682	0.0098961701	0.0160688832	0.0141736207	0.6436030000	0.1128340000	0.0420640000	0.0000010000	0.4867950000	0.0017710000	113481995	0	402718720	4.1854767799	3.9834394455	3.9726927280
73	2.8800000000	0.0105731152	0.0099054433	0.0160688832	0.0142968715	1.1871990000	0.1087880000	0.0498560000	0.0369690000	0.4839290000	0.5075180000	113484771	0	402718720	4.1877613068	3.9828777313	3.9714314938
74	2.9200000000	0.0105859833	0.0099146398	0.0160688832	0.0143758291	0.6506800000	0.1129390000	0.0505110000	0.0000010000	0.4853250000	0.0017620000	113487547	0	402718720	4.1921977997	3.9825434685	3.9686732292
75	2.9600000000	0.0106244143	0.0099241034	0.0160688832	0.0145126434	0.6987350000	0.1272240000	0.0501700000	0.0371450000	0.4822860000	0.0017640000	113490323	0	402718720	4.1937527657	3.9826734066	3.9677977562
76	3.0000000000	0.0106401620	0.0099335253	0.0160688832	0.0145452049	0.6453900000	0.1089570000	0.0498420000	0.0000010000	0.4846890000	0.0017600000	113493099	0	402718720	4.1987738609	3.9801769257	3.9646968842
77	3.0400000000	0.0106199253	0.0099424396	0.0160688832	0.0146117343	1.1899390000	0.1131290000	0.0499600000	0.0371170000	0.4822600000	0.5073280000	113495875	0	402718720	4.2017226219	3.9788901806	3.9626338482
78	3.0800000000	0.0106502697	0.0099515143	0.0160688832	0.0146263692	0.6401110000	0.1131440000	0.0416500000	0.0000010000	0.4834050000	0.0017630000	113498651	0	402718720	4.2062644958	3.9779863358	3.9592096806
79	3.1200000000	0.0106206974	0.0099599850	0.0160688832	0.0146746616	0.6794290000	0.1111240000	0.0498220000	0.0369670000	0.4796090000	0.0017600000	113501427	0	402718720	4.2103214264	3.9775955677	3.9566628933
80	3.1600000000	0.0106643122	0.0099687891	0.0160688832	0.0150949753	0.6350420000	0.1091040000	0.0410590000	0.0000000000	0.4829750000	0.0017550000	113504203	0	402718720	4.2188949585	3.9765052795	3.9505164623
81	3.2000000000	0.0106044142	0.0099766363	0.0160688832	0.0151187611	1.2169120000	0.1385030000	0.0519700000	0.0376590000	0.4749330000	0.5136700000	113506979	0	402718720	4.2228779793	3.9761021137	3.9480280876
82	3.2400000000	0.0105653852	0.0099838162	0.0160688832	0.0151217858	0.7016110000	0.1461120000	0.0678090000	0.0000000000	0.4857870000	0.0017510000	113509755	0	402718720	4.2262153625	3.9731538296	3.9456999302
83	3.2800000000	0.0105850538	0.0099910600	0.0160688832	0.0151677927	0.6808950000	0.1133960000	0.0496830000	0.0379780000	0.4779300000	0.0017540000	113512531	0	402718720	4.2293882370	3.9728453159	3.9436094761
84	3.3200000000	0.0105674518	0.0099979218	0.0160688832	0.0151575902	0.6487570000	0.1096070000	0.0498480000	0.0000010000	0.4867440000	0.0023840000	113515307	0	402718720	4.2316341400	3.9699101448	3.9422283173
85	3.3600000000	0.0105741862	0.0100047014	0.0160688832	0.0151676481	1.2425720000	0.1462310000	0.0645080000	0.0483570000	0.4779870000	0.5053300000	113518083	0	402718720	4.2349843979	3.9685502052	3.9399809837
86	3.4000000000	0.0105877230	0.0100114807	0.0160688832	0.0152070777	0.6449630000	0.1121720000	0.0519740000	0.0000010000	0.4789050000	0.0017490000	113520859	0	402718720	4.2370381355	3.9673917294	3.9387700558
87	3.4400000000	0.0105743222	0.0100179501	0.0160688832	0.0152298108	0.6793350000	0.1133940000	0.0495480000	0.0376940000	0.4767970000	0.0017450000	113523635	0	402718720	4.2407021523	3.9668848515	3.9364335537
88	3.4800000000	0.0105117382	0.0100235614	0.0160688832	0.0152495106	0.6427130000	0.1134710000	0.0497310000	0.0000000000	0.4776040000	0.0017460000	113526411	0	402718720	4.2443609238	3.9676401615	3.9338674545
89	3.5200000000	0.0105467429	0.0100294398	0.0160688832	0.0152525397	1.1794780000	0.1134930000	0.0494350000	0.0376290000	0.4747050000	0.5040510000	113529187	0	402718720	4.2471618652	3.9671533108	3.9318206310
90	3.5600000000	0.0106056351	0.0100358420	0.0160688832	0.0152590583	0.6409360000	0.1134130000	0.0496170000	0.0000010000	0.4759950000	0.0017430000	113531963	0	402718720	4.2493805885	3.9651312828	3.9302570820
91	3.6000000000	0.0105669638	0.0100416785	0.0160688832	0.0152745541	0.6754830000	0.1092170000	0.0509980000	0.0372790000	0.4760760000	0.0017440000	113534739	0	402718720	4.2518315315	3.9643185139	3.9286942482
92	3.6400000000	0.0105852969	0.0100475874	0.0160688832	0.0152691263	0.6341920000	0.1134730000	0.0433120000	0.0000000000	0.4754990000	0.0017390000	113537515	0	402718720	4.2548913956	3.9651730061	3.9266314507
93	3.6800000000	0.0105870599	0.0100533882	0.0160688832	0.0152321872	1.1766130000	0.1134990000	0.0493250000	0.0371510000	0.4731740000	0.5032950000	113540291	0	402718720	4.2570395470	3.9638454914	3.9247627258
94	3.7200000000	0.0106400410	0.0100596291	0.0160688832	0.0151942495	0.6648810000	0.1135040000	0.0748600000	0.0000010000	0.4746030000	0.0017420000	113543067	0	402718720	4.2595472336	3.9633386135	3.9234151840
95	3.7600000000	0.0106442487	0.0100657830	0.0160688832	0.0151521074	0.7284470000	0.1299120000	0.0670690000	0.0485320000	0.4810130000	0.0017460000	113545843	0	402718720	4.2627453804	3.9636592865	3.9212799072
96	3.8000000000	0.0105484109	0.0100708104	0.0160688832	0.0151069913	0.6325730000	0.1135090000	0.0452910000	0.0000000000	0.4718540000	0.0017420000	113548619	0	402718720	4.2653336525	3.9632313251	3.9189243317
97	3.8400000000	0.0105836643	0.0100760976	0.0160688832	0.0150700704	1.2032630000	0.1430600000	0.0471330000	0.0376870000	0.4722250000	0.5029790000	113551395	0	402718720	4.2676563263	3.9629859924	3.9169063568
98	3.8800000000	0.0105485236	0.0100809182	0.0160688832	0.0150265486	0.6373960000	0.1135500000	0.0518670000	0.0000010000	0.4700580000	0.0017410000	113554171	0	402718720	4.2686123848	3.9618430138	3.9162461758
99	3.9200000000	0.0106240446	0.0100864044	0.0160688832	0.0149725593	0.6777040000	0.1135440000	0.0538300000	0.0379060000	0.4705020000	0.0017430000	113556947	0	402718720	4.2713360786	3.9612932205	3.9140307903
100	3.9600000000	0.0107040433	0.0100925807	0.0160688832	0.0149198022	0.6402390000	0.1135670000	0.0511100000	0.0000010000	0.4736420000	0.0017410000	113559723	0	402718720	4.2728753090	3.9599680901	3.9127550125
101	4.0000000000	0.0107474830	0.0100990649	0.0160688832	0.0148706140	1.1847290000	0.1135300000	0.0514840000	0.0371540000	0.4705230000	0.5118340000	113562499	0	402718720	4.2753453255	3.9618122578	3.9112653732
102	4.0400000000	0.0106475716	0.0101044424	0.0160688832	0.0148249154	0.6910150000	0.1467380000	0.0672770000	0.0000000000	0.4750760000	0.0017450000	113565275	0	402718720	4.2774748802	3.9623346329	3.9096415043
103	4.0800000000	0.0107284253	0.0101105005	0.0160688832	0.0147792924	0.6724940000	0.1136000000	0.0493620000	0.0371390000	0.4704590000	0.0017470000	113568051	0	402718720	4.2797679901	3.9629082680	3.9083716869
104	4.1200000000	0.0107177375	0.0101163393	0.0160688832	0.0147257813	0.6496960000	0.1265560000	0.0494770000	0.0000010000	0.4717340000	0.0017400000	113570827	0	402718720	4.2814540863	3.9638659954	3.9070441723
105	4.1600000000	0.0108143073	0.0101229867	0.0160688832	0.0146789705	1.1751990000	0.1136000000	0.0517330000	0.0379240000	0.4702250000	0.5015300000	113573603	0	402718720	4.2841644287	3.9652259350	3.9051351547
106	4.2000000000	0.0107511412	0.0101289126	0.0160688832	0.0146221741	0.6283360000	0.1136030000	0.0409770000	0.0000000000	0.4718240000	0.0017430000	113576379	0	402718720	4.2857298851	3.9656393528	3.9039075375
107	4.2400000000	0.0107758585	0.0101349589	0.0160688832	0.0145591606	0.6699460000	0.1136060000	0.0469800000	0.0377420000	0.4696860000	0.0017410000	113579155	0	402718720	4.2865772247	3.9656538963	3.9031825066
108	4.2800000000	0.0107798297	0.0101409299	0.0160688832	0.0144952798	0.6447550000	0.1136380000	0.0514520000	0.0000010000	0.4777240000	0.0017440000	113581931	0	402718720	4.2902097702	3.9679791927	3.9002368450
109	4.3200000000	0.0108310180	0.0101472610	0.0160688832	0.0144284995	1.1720020000	0.1136090000	0.0490570000	0.0376890000	0.4698900000	0.5015550000	113584707	0	402718720	4.2918114662	3.9686822891	3.8989753723
110	4.3600000000	0.0109131737	0.0101542238	0.0160688832	0.0143644825	0.6363340000	0.1135850000	0.0494440000	0.0000010000	0.4713550000	0.0017470000	113587483	0	402718720	4.2926702499	3.9698560238	3.8979079723
111	4.4000000000	0.0109120160	0.0101610508	0.0160688832	0.0143012290	0.6736330000	0.1135980000	0.0493150000	0.0377610000	0.4710070000	0.0017480000	113590259	0	402718720	4.2938880920	3.9719862938	3.8965530396
112	4.4400000000	0.0109837325	0.0101683962	0.0160688832	0.0142442706	0.6321480000	0.1136530000	0.0431170000	0.0000010000	0.4734290000	0.0017420000	113593035	0	402718720	4.2963447571	3.9747135639	3.8942809105
113	4.4800000000	0.0110525964	0.0101762209	0.0160688832	0.0141815583	1.1843330000	0.1272230000	0.0450610000	0.0379130000	0.4701900000	0.5037430000	113595811	0	402718720	4.2976489067	3.9772145748	3.8932480812
114	4.5200000000	0.0110347075	0.0101837515	0.0160688832	0.0141187915	0.6427500000	0.1136290000	0.0539710000	0.0000000000	0.4732070000	0.0017400000	113598587	0	402718720	4.2985296249	3.9787328243	3.8922171593
115	4.5600000000	0.0110922977	0.0101916519	0.0160688832	0.0140587419	0.6672100000	0.1136600000	0.0407490000	0.0373030000	0.4735520000	0.0017400000	113601363	0	402718720	4.2998323441	3.9812760353	3.8906869888
116	4.6000000000	0.0110512441	0.0101990622	0.0160688832	0.0140022308	0.6414770000	0.1136170000	0.0539460000	0.0000010000	0.4719670000	0.0017400000	113604139	0	402718720	4.3002758026	3.9827001095	3.8896467686
117	4.6400000000	0.0112032387	0.0102076449	0.0160688832	0.0139592199	1.2004380000	0.1136270000	0.0677280000	0.0373970000	0.4752300000	0.5062500000	113606915	0	402718720	4.3011445999	3.9854133129	3.8882834911
