SLAMBench Report run started:	2018-02-18 01:23:25

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cuda_rgbd_dataset_freiburg2_rpy.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
15	1311867719.1086950302	0.0170145445	0.0115249262	0.0181296188	0.0061171978	0.0073800000	0.0004990000	0.0044950000	0.0000070000	0.0000070000	0.0014650000	34463837	96830484	509673472	3.9809360504	3.9950680733	4.0075263977
16	1311867719.1437010765	0.0179954767	0.0119293356	0.0181296188	0.0059708374	0.0053340000	0.0003930000	0.0032670000	0.0000000000	0.0000050000	0.0011120000	34467565	96830484	509673472	3.9795143604	3.9950301647	4.0081753731
17	1311867719.1810290813	0.0160477236	0.0121715937	0.0181296188	0.0059103951	0.0067400000	0.0004680000	0.0030980000	0.0000100000	0.0000100000	0.0022380000	34472885	96830484	509673472	3.9816687107	3.9940738678	4.0082082748
18	1311867719.2127099037	0.0171271432	0.0124469021	0.0181296188	0.0057602695	0.0064250000	0.0004060000	0.0042940000	0.0000010000	0.0000050000	0.0010830000	34479757	96830484	509673472	3.9804296494	3.9934313297	4.0087132454
19	1311867719.2412090302	0.0176422540	0.0127203416	0.0181296188	0.0056867266	0.0057210000	0.0004730000	0.0027700000	0.0000100000	0.0000090000	0.0015220000	34483317	96830484	509673472	3.9793851376	3.9936537743	4.0092010498
20	1311867719.2779469490	0.0179936662	0.0129840079	0.0181296188	0.0058412217	0.0065400000	0.0004350000	0.0044220000	0.0000010000	0.0000060000	0.0011040000	34487045	96830484	509673472	3.9786341190	3.9924819469	4.0094304085
21	1311867719.3104898930	0.0164520442	0.0131491524	0.0181296188	0.0057494339	0.0070440000	0.0003970000	0.0042640000	0.0000060000	0.0000050000	0.0019220000	34490773	96830484	509673472	3.9797942638	3.9931559563	4.0097060204
22	1311867719.3413150311	0.0174264517	0.0133435751	0.0181296188	0.0056630072	0.0060620000	0.0003780000	0.0042110000	0.0000000000	0.0000050000	0.0010590000	34494445	96830484	509673472	3.9786920547	3.9919981956	4.0100612640
23	1311867719.3772718906	0.0166442171	0.0134870813	0.0181296188	0.0055488204	0.0084330000	0.0005580000	0.0046880000	0.0000140000	0.0000130000	0.0018130000	34498173	96830484	509673472	3.9792957306	3.9914023876	4.0097875595
24	1311867719.4105761051	0.0180079658	0.0136754515	0.0181296188	0.0055018137	0.0068460000	0.0004720000	0.0044550000	0.0000010000	0.0000070000	0.0012020000	34501901	96830484	509673472	3.9775919914	3.9909479618	4.0101957321
25	1311867719.4427709579	0.0165170077	0.0137891137	0.0181296188	0.0055139218	0.0075120000	0.0004660000	0.0044030000	0.0000080000	0.0000080000	0.0020470000	34505629	96830484	509673472	3.9794719219	3.9902555943	4.0101256371
26	1311867719.4787840843	0.0194815714	0.0140080544	0.0194815714	0.0054387602	0.0054810000	0.0003930000	0.0035730000	0.0000010000	0.0000040000	0.0010630000	34509357	96830484	509673472	3.9766421318	3.9880125523	4.0103077888
27	1311867719.5104370117	0.0191948060	0.0142001563	0.0194815714	0.0054673182	0.0070770000	0.0004780000	0.0044470000	0.0000080000	0.0000070000	0.0014260000	34513029	96830484	509673472	3.9767742157	3.9878785610	4.0101528168
28	1311867719.5449650288	0.0180429295	0.0143373982	0.0194815714	0.0054495016	0.0053290000	0.0004100000	0.0032840000	0.0000010000	0.0000060000	0.0011080000	34516757	96830484	509673472	3.9764914513	3.9887819290	4.0108141899
29	1311867719.5771939754	0.0191478264	0.0145032751	0.0194815714	0.0054136206	0.0092840000	0.0005540000	0.0047180000	0.0000140000	0.0000140000	0.0026010000	34520485	96830484	509673472	3.9756741524	3.9870018959	4.0107498169
30	1311867719.6112511158	0.0195648875	0.0146719955	0.0195648875	0.0053773952	0.0048550000	0.0004380000	0.0026470000	0.0000010000	0.0000070000	0.0011610000	34524213	96830484	509673472	3.9748101234	3.9866788387	4.0111804008
31	1311867719.6421909332	0.0168362614	0.0147418105	0.0195648875	0.0053001584	0.0064050000	0.0003890000	0.0042570000	0.0000040000	0.0000050000	0.0012940000	34527829	96830484	509673472	3.9770922661	3.9876105785	4.0113821030
32	1311867719.6770479679	0.0178334545	0.0148384244	0.0195648875	0.0052307219	0.0064670000	0.0005560000	0.0036280000	0.0000010000	0.0000140000	0.0013130000	34531613	96830484	509673472	3.9763333797	3.9863960743	4.0119295120
33	1311867719.7107939720	0.0178784989	0.0149305479	0.0195648875	0.0051605900	0.0074000000	0.0004310000	0.0043640000	0.0000090000	0.0000060000	0.0019800000	34538357	96830484	509673472	3.9757232666	3.9867808819	4.0125985146
34	1311867719.7442650795	0.0173720457	0.0150023566	0.0195648875	0.0051127851	0.0051910000	0.0003990000	0.0032350000	0.0000000000	0.0000040000	0.0010650000	34548429	96830484	509673472	3.9755859375	3.9876315594	4.0135035515
35	1311867719.7861878872	0.0184156466	0.0150998792	0.0195648875	0.0050441812	0.0077950000	0.0005540000	0.0046990000	0.0000100000	0.0000090000	0.0015330000	34552437	96830484	509673472	3.9747061729	3.9867012501	4.0141134262
36	1311867719.8099169731	0.0186995156	0.0151998691	0.0195648875	0.0049880448	0.0064290000	0.0004340000	0.0043370000	0.0000010000	0.0000070000	0.0011210000	34555829	96830484	509673472	3.9744174480	3.9862310886	4.0144648552
37	1311867719.8454990387	0.0190912783	0.0153050423	0.0195648875	0.0049652067	0.0077620000	0.0004820000	0.0044350000	0.0000070000	0.0000080000	0.0020590000	34559613	96830484	509673472	3.9746661186	3.9849848747	4.0145101547
38	1311867719.8771090508	0.0189940073	0.0154021203	0.0195648875	0.0049015632	0.0068880000	0.0004740000	0.0044740000	0.0000010000	0.0000070000	0.0011760000	34563285	96830484	509673472	3.9743752480	3.9848139286	4.0147399902
39	1311867719.9114089012	0.0183897503	0.0154787262	0.0195648875	0.0049138695	0.0048530000	0.0004080000	0.0026000000	0.0000050000	0.0000050000	0.0013020000	34567069	96830484	509673472	3.9738569260	3.9853668213	4.0152425766
40	1311867719.9461970329	0.0211615618	0.0156207971	0.0211615618	0.0049006199	0.0065150000	0.0005410000	0.0029270000	0.0000020000	0.0000140000	0.0015770000	34570797	96830484	509673472	3.9715821743	3.9833581448	4.0158872604
41	1311867719.9807810783	0.0207872372	0.0157468079	0.0211615618	0.0048538593	0.0078240000	0.0004710000	0.0044630000	0.0000070000	0.0000080000	0.0021040000	34574525	96830484	509673472	3.9725306034	3.9823985100	4.0158748627
42	1311867720.0117020607	0.0209571347	0.0158708633	0.0211615618	0.0048837466	0.0056840000	0.0004170000	0.0036240000	0.0000000000	0.0000050000	0.0010850000	34578197	96830484	509673472	3.9701812267	3.9839093685	4.0166592598
43	1311867720.0452380180	0.0215892904	0.0160038499	0.0215892904	0.0048597717	0.0071210000	0.0004780000	0.0041370000	0.0000100000	0.0000100000	0.0015550000	34581869	96830484	509673472	3.9692268372	3.9833016396	4.0169448853
44	1311867720.0772819519	0.0182561073	0.0160550376	0.0215892904	0.0048449785	0.0069260000	0.0004840000	0.0044760000	0.0000000000	0.0000070000	0.0011850000	34585597	96830484	509673472	3.9731252193	3.9841437340	4.0174436569
45	1311867720.1172130108	0.0164877065	0.0160646525	0.0215892904	0.0048249417	0.0067910000	0.0004800000	0.0034460000	0.0000100000	0.0000110000	0.0020600000	34589493	96830484	509673472	3.9763276577	3.9841480255	4.0178790092
46	1311867720.1451559067	0.0173737146	0.0160931103	0.0215892904	0.0047744780	0.0049780000	0.0004080000	0.0029330000	0.0000010000	0.0000060000	0.0010860000	34592997	96830484	509673472	3.9753468037	3.9837682247	4.0184264183
47	1311867720.1781630516	0.0154029727	0.0160784266	0.0215892904	0.0047325393	0.0064370000	0.0005510000	0.0032600000	0.0000140000	0.0000150000	0.0015490000	34596669	96830484	509673472	3.9772396088	3.9852161407	4.0189161301
48	1311867720.2094950676	0.0166839957	0.0160910426	0.0215892904	0.0047239719	0.0065380000	0.0005720000	0.0035950000	0.0000020000	0.0000150000	0.0013100000	34600341	96830484	509673472	3.9739062786	3.9858813286	4.0198011398
49	1311867720.2421469688	0.0132937590	0.0160339552	0.0215892904	0.0047531429	0.0067180000	0.0004340000	0.0036390000	0.0000060000	0.0000060000	0.0019740000	34604069	96830484	509673472	3.9793310165	3.9870800972	4.0199284554
50	1311867720.2770779133	0.0157635808	0.0160285477	0.0215892904	0.0047610342	0.0055630000	0.0004800000	0.0030760000	0.0000010000	0.0000080000	0.0011860000	34607797	96830484	509673472	3.9760839939	3.9860494137	4.0212006569
51	1311867720.3094570637	0.0126760276	0.0159628120	0.0215892904	0.0047326642	0.0075360000	0.0005550000	0.0043470000	0.0000100000	0.0000090000	0.0015390000	34611469	96830484	509673472	3.9794588089	3.9882755280	4.0219421387
52	1311867720.3430728912	0.0134300692	0.0159141054	0.0215892904	0.0047872163	0.0065570000	0.0004400000	0.0043580000	0.0000010000	0.0000060000	0.0011200000	34615197	96830484	509673472	3.9783725739	3.9887163639	4.0232467651
53	1311867720.3779859543	0.0138993226	0.0158760906	0.0215892904	0.0048517122	0.0074700000	0.0004780000	0.0041110000	0.0000070000	0.0000080000	0.0020620000	34618869	96830484	509673472	3.9813685417	3.9869272709	4.0234851837
54	1311867720.4096798897	0.0142641813	0.0158462404	0.0215892904	0.0049512368	0.0062760000	0.0004000000	0.0042910000	0.0000010000	0.0000050000	0.0010690000	34622541	96830484	509673472	3.9818754196	3.9865703583	4.0240769386
55	1311867720.4461109638	0.0135617536	0.0158047043	0.0215892904	0.0049126374	0.0054640000	0.0003820000	0.0031990000	0.0000040000	0.0000040000	0.0012850000	34626381	96830484	509673472	3.9829032421	3.9874417782	4.0244336128
56	1311867720.4799289703	0.0139264073	0.0157711633	0.0215892904	0.0049370263	0.0085510000	0.0005600000	0.0046900000	0.0000020000	0.0000160000	0.0015890000	34630109	96830484	509673472	3.9846806526	3.9872336388	4.0243601799
57	1311867720.5104389191	0.0136187905	0.0157334024	0.0215892904	0.0049878386	0.0059290000	0.0004450000	0.0026350000	0.0000060000	0.0000050000	0.0019700000	34633725	96830484	509673472	3.9832081795	3.9868409634	4.0242052078
58	1311867720.5467319489	0.0143004106	0.0157086956	0.0215892904	0.0050831006	0.0066230000	0.0004580000	0.0043880000	0.0000000000	0.0000040000	0.0010850000	34637565	96830484	509673472	3.9860279560	3.9875872135	4.0245943069
59	1311867720.5793280602	0.0141089745	0.0156815817	0.0215892904	0.0051332643	0.0070890000	0.0004810000	0.0041080000	0.0000070000	0.0000070000	0.0014230000	34641237	96830484	509673472	3.9839060307	3.9867296219	4.0251083374
60	1311867720.6121249199	0.0151068093	0.0156720022	0.0215892904	0.0051124852	0.0072350000	0.0004840000	0.0044780000	0.0000010000	0.0000080000	0.0011910000	34644909	96830484	509673472	3.9851346016	3.9862604141	4.0251116753
61	1311867720.6463210583	0.0153045142	0.0156659778	0.0215892904	0.0050979825	0.0073730000	0.0004250000	0.0043130000	0.0000060000	0.0000050000	0.0020710000	34648693	96830484	509673472	3.9850370884	3.9864044189	4.0255784988
62	1311867720.6798269749	0.0170378014	0.0156881040	0.0215892904	0.0050935102	0.0052390000	0.0003840000	0.0032370000	0.0000000000	0.0000030000	0.0010510000	34652309	96830484	509673472	3.9877755642	3.9862463474	4.0255546570
63	1311867720.7102439404	0.0172064323	0.0157122044	0.0215892904	0.0050581679	0.0064140000	0.0003740000	0.0042040000	0.0000030000	0.0000030000	0.0012830000	34655981	96830484	509673472	3.9862077236	3.9851493835	4.0256309509
64	1311867720.7451629639	0.0167719573	0.0157287631	0.0215892904	0.0050646272	0.0058360000	0.0003730000	0.0038720000	0.0000000000	0.0000030000	0.0010390000	34659709	96830484	509673472	3.9855878353	3.9857013226	4.0256361961
65	1311867720.7790179253	0.0580367185	0.0163796547	0.0580367185	0.0062289854	0.0069450000	0.0003720000	0.0041800000	0.0000040000	0.0000030000	0.0018330000	34669637	96830484	509673472	4.0313801765	3.9881794453	4.0336241722
66	1311867720.8115909100	0.0585596487	0.0170187455	0.0585596487	0.0061817808	0.0061310000	0.0003710000	0.0041830000	0.0000010000	0.0000040000	0.0010230000	34686109	96830484	509673472	4.0310735703	3.9873993397	4.0340218544
67	1311867720.8467299938	0.0623712279	0.0176956482	0.0623712279	0.0061468476	0.0063570000	0.0003710000	0.0041920000	0.0000040000	0.0000030000	0.0012360000	34689893	96830484	509673472	4.0346460342	3.9881527424	4.0344128609
68	1311867720.8813319206	0.0595694855	0.0183114399	0.0623712279	0.0061879180	0.0061170000	0.0003700000	0.0041780000	0.0000000000	0.0000030000	0.0010110000	34693621	96830484	509673472	4.0314064026	3.9888162613	4.0349502563
69	1311867720.9149661064	0.0605958104	0.0189242569	0.0623712279	0.0061524819	0.0069450000	0.0003700000	0.0041920000	0.0000030000	0.0000030000	0.0018230000	34697293	96830484	509673472	4.0316729546	3.9873280525	4.0352406502
70	1311867720.9500010014	0.0602902360	0.0195151995	0.0623712279	0.0061086603	0.0080330000	0.0005720000	0.0047070000	0.0000020000	0.0000100000	0.0012970000	34701021	96830484	509673472	4.0310130119	3.9876854420	4.0357837677
71	1311867720.9797990322	0.0627401173	0.0201240011	0.0627401173	0.0060781589	0.0068070000	0.0004330000	0.0043090000	0.0000060000	0.0000060000	0.0012700000	34704581	96830484	509673472	4.0334706306	3.9880969524	4.0356998444
72	1311867721.0093889236	0.0637951270	0.0207305445	0.0637951270	0.0060367723	0.0042500000	0.0003820000	0.0022160000	0.0000000000	0.0000050000	0.0010350000	34708197	96830484	509673472	4.0343379974	3.9879539013	4.0359897614
73	1311867721.0478379726	0.0624161921	0.0213015808	0.0637951270	0.0060020486	0.0069820000	0.0003710000	0.0041990000	0.0000030000	0.0000030000	0.0018350000	34712093	96830484	509673472	4.0325551033	3.9879443645	4.0359640121
74	1311867721.0794439316	0.0642366558	0.0218817845	0.0642366558	0.0059718221	0.0058260000	0.0003720000	0.0038550000	0.0000010000	0.0000030000	0.0010300000	34715709	96830484	509673472	4.0340943336	3.9873862267	4.0361948013
75	1311867721.1103579998	0.0598315336	0.0223877812	0.0642366558	0.0059641920	0.0088310000	0.0005680000	0.0047160000	0.0000140000	0.0000140000	0.0017850000	34719381	96830484	509673472	4.0289483070	3.9869265556	4.0363469124
76	1311867721.1467890739	0.0624389388	0.0229147701	0.0642366558	0.0059616159	0.0068140000	0.0004340000	0.0043460000	0.0000010000	0.0000060000	0.0011040000	34723165	96830484	509673472	4.0309109688	3.9865825176	4.0363221169
77	1311867721.1774179935	0.0631046817	0.0234367170	0.0642366558	0.0059903658	0.0070510000	0.0004100000	0.0042450000	0.0000050000	0.0000040000	0.0018600000	34726837	96830484	509673472	4.0315356255	3.9862382412	4.0365529060
78	1311867721.2112360001	0.0617361404	0.0239277352	0.0642366558	0.0059576910	0.0053830000	0.0003740000	0.0035250000	0.0000010000	0.0000030000	0.0010220000	34730509	96830484	509673472	4.0296792984	3.9862065315	4.0367326736
79	1311867721.2469010353	0.0644295588	0.0244404166	0.0644295588	0.0059370817	0.0062680000	0.0003740000	0.0041800000	0.0000030000	0.0000030000	0.0012490000	34734293	96830484	509673472	4.0322895050	3.9859459400	4.0366501808
80	1311867721.2800450325	0.0632651076	0.0249257252	0.0644295588	0.0058994802	0.0072530000	0.0005550000	0.0039900000	0.0000020000	0.0000140000	0.0015090000	34737965	96830484	509673472	4.0302042961	3.9849245548	4.0368542671
81	1311867721.3099579811	0.0684742257	0.0254633610	0.0684742257	0.0059107350	0.0074460000	0.0004320000	0.0043360000	0.0000070000	0.0000050000	0.0019250000	34741581	96830484	509673472	4.0354948044	3.9851069450	4.0370321274
82	1311867721.3483059406	0.0671397746	0.0259716099	0.0684742257	0.0059010607	0.0050500000	0.0004810000	0.0023810000	0.0000010000	0.0000100000	0.0012590000	34745421	96830484	509673472	4.0336589813	3.9852302074	4.0369844437
83	1311867721.3790040016	0.0668660402	0.0264643139	0.0684742257	0.0058714996	0.0067050000	0.0004100000	0.0043020000	0.0000070000	0.0000060000	0.0013140000	34748981	96830484	509673472	4.0327892303	3.9851279259	4.0371894836
84	1311867721.4092550278	0.0664274096	0.0269400651	0.0684742257	0.0058451190	0.0070320000	0.0004790000	0.0044560000	0.0000010000	0.0000080000	0.0011650000	34752597	96830484	509673472	4.0315480232	3.9846615791	4.0376925468
85	1311867721.4478130341	0.0690606907	0.0274356018	0.0690606907	0.0058160216	0.0086330000	0.0005570000	0.0046500000	0.0000100000	0.0000100000	0.0021940000	34756549	96830484	509673472	4.0336065292	3.9842483997	4.0381011963
86	1311867721.4768960476	0.0707498118	0.0279392554	0.0707498118	0.0057836138	0.0064550000	0.0004170000	0.0043100000	0.0000000000	0.0000070000	0.0010760000	34760109	96830484	509673472	4.0349950790	3.9845581055	4.0384683609
87	1311867721.5093359947	0.0707531273	0.0284313689	0.0707531273	0.0057590575	0.0072320000	0.0004720000	0.0044100000	0.0000080000	0.0000070000	0.0014100000	34763725	96830484	509673472	4.0345478058	3.9842226505	4.0383667946
88	1311867721.5451331139	0.0681918487	0.0288831925	0.0707531273	0.0057495971	0.0066060000	0.0004570000	0.0043780000	0.0000000000	0.0000040000	0.0010610000	34767453	96830484	509673472	4.0309505463	3.9832484722	4.0386443138
89	1311867721.5769670010	0.0681954026	0.0293249028	0.0707531273	0.0057270820	0.0069480000	0.0003770000	0.0041860000	0.0000040000	0.0000040000	0.0018880000	34771013	96830484	509673472	4.0307798386	3.9835884571	4.0385756493
90	1311867721.6129651070	0.0685085207	0.0297602763	0.0707531273	0.0057153749	0.0054050000	0.0004780000	0.0023740000	0.0000010000	0.0000100000	0.0013100000	34774741	96830484	509673472	4.0304903984	3.9833238125	4.0386228561
91	1311867721.6496050358	0.0665523410	0.0301645847	0.0707531273	0.0057527394	0.0080000000	0.0005550000	0.0046650000	0.0000100000	0.0000090000	0.0015350000	34778581	96830484	509673472	4.0275220871	3.9819779396	4.0383949280
92	1311867721.6800351143	0.0678364187	0.0305740612	0.0707531273	0.0057478810	0.0064630000	0.0004360000	0.0042920000	0.0000010000	0.0000060000	0.0010610000	34782197	96830484	509673472	4.0290279388	3.9836957455	4.0385890007
93	1311867721.7162289619	0.0676738173	0.0309729833	0.0707531273	0.0057428082	0.0056620000	0.0003820000	0.0028710000	0.0000040000	0.0000040000	0.0018590000	34786037	96830484	509673472	4.0286183357	3.9834494591	4.0388131142
94	1311867721.7467949390	0.0691749081	0.0313793867	0.0707531273	0.0057676355	0.0077390000	0.0005590000	0.0046410000	0.0000010000	0.0000100000	0.0012930000	34789653	96830484	509673472	4.0287604332	3.9809601307	4.0387282372
95	1311867721.7787001133	0.0723190233	0.0318103303	0.0723190233	0.0057531561	0.0067040000	0.0004280000	0.0042870000	0.0000060000	0.0000060000	0.0013030000	34793325	96830484	509673472	4.0322690010	3.9822542667	4.0391812325
96	1311867721.8154830933	0.0715233758	0.0322240078	0.0723190233	0.0057244519	0.0054930000	0.0003830000	0.0035170000	0.0000010000	0.0000040000	0.0010440000	34797109	96830484	509673472	4.0307526588	3.9819102287	4.0392169952
97	1311867721.8485159874	0.0720565990	0.0326346531	0.0723190233	0.0057001690	0.0084600000	0.0005550000	0.0035940000	0.0000140000	0.0000130000	0.0025770000	34800837	96830484	509673472	4.0304455757	3.9806704521	4.0390920639
98	1311867721.8778810501	0.0698500052	0.0330144016	0.0723190233	0.0056868726	0.0066830000	0.0004430000	0.0043350000	0.0000010000	0.0000070000	0.0011100000	34804453	96830484	509673472	4.0279831886	3.9817285538	4.0390067101
99	1311867721.9146931171	0.0700555965	0.0333885551	0.0723190233	0.0056607635	0.0068480000	0.0004680000	0.0040630000	0.0000080000	0.0000060000	0.0014150000	34808013	96830484	509673472	4.0275874138	3.9808955193	4.0387730598
100	1311867721.9467151165	0.0707715079	0.0337623846	0.0723190233	0.0056343420	0.0070590000	0.0004780000	0.0044260000	0.0000010000	0.0000070000	0.0011830000	34811685	96830484	509673472	4.0276823044	3.9801220894	4.0387005806
101	1311867721.9773728848	0.0693493709	0.0341147310	0.0723190233	0.0056378700	0.0055650000	0.0004070000	0.0025400000	0.0000050000	0.0000040000	0.0019290000	34815357	96830484	509673472	4.0260410309	3.9804310799	4.0385613441
102	1311867722.0166850090	0.0718149468	0.0344843410	0.0723190233	0.0056725017	0.0064620000	0.0004780000	0.0034100000	0.0000020000	0.0000100000	0.0013290000	34819085	96830484	509673472	4.0282001495	3.9799897671	4.0384159088
103	1311867722.0475180149	0.0715329945	0.0348440366	0.0723190233	0.0056817007	0.0072830000	0.0004770000	0.0043880000	0.0000070000	0.0000080000	0.0014180000	34822589	96830484	509673472	4.0277643204	3.9795284271	4.0380892754
104	1311867722.0800709724	0.0732325837	0.0352131573	0.0732325837	0.0056702474	0.0054010000	0.0004020000	0.0032170000	0.0000010000	0.0000050000	0.0010880000	34826317	96830484	509673472	4.0291395187	3.9790785313	4.0381445885
105	1311867722.1161251068	0.0740175024	0.0355827225	0.0740175024	0.0056504584	0.0068920000	0.0004800000	0.0030580000	0.0000110000	0.0000100000	0.0022290000	34830101	96830484	509673472	4.0290360451	3.9777984619	4.0380735397
106	1311867722.1479530334	0.0739709735	0.0359448758	0.0740175024	0.0056377131	0.0064500000	0.0004110000	0.0042670000	0.0000000000	0.0000050000	0.0010740000	34833717	96830484	509673472	4.0281744003	3.9772171974	4.0382156372
107	1311867722.1798410416	0.0720888227	0.0362826697	0.0740175024	0.0056278655	0.0074080000	0.0005580000	0.0039880000	0.0000100000	0.0000090000	0.0015480000	34837389	96830484	509673472	4.0262336731	3.9785513878	4.0379805565
108	1311867722.2146399021	0.0723446906	0.0366165773	0.0740175024	0.0056212949	0.0065850000	0.0004600000	0.0042980000	0.0000000000	0.0000070000	0.0011200000	34841173	96830484	509673472	4.0256328583	3.9768936634	4.0380911827
109	1311867722.2469589710	0.0744808838	0.0369639562	0.0744808838	0.0056017638	0.0078160000	0.0004750000	0.0043910000	0.0000070000	0.0000070000	0.0020470000	34844845	96830484	509673472	4.0278515816	3.9768037796	4.0380687714
110	1311867722.2780389786	0.0722524077	0.0372847603	0.0744808838	0.0055848188	0.0070890000	0.0004770000	0.0044320000	0.0000010000	0.0000090000	0.0011750000	34848517	96830484	509673472	4.0254659653	3.9778261185	4.0381546021
111	1311867722.3154170513	0.0736422613	0.0376123054	0.0744808838	0.0055669048	0.0071250000	0.0004650000	0.0043720000	0.0000080000	0.0000070000	0.0014140000	34852301	96830484	509673472	4.0262641907	3.9763245583	4.0383152962
