SLAMBench Report run started:	2018-02-18 01:22:46

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cuda_living_room_traj3_loop.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
11	0.4000000000	0.0026018682	0.0025221132	0.0040127714	0.0045829778	0.0061710000	0.0005260000	0.0040020000	0.0000100000	0.0000090000	0.0015000000	13091005	96830484	509673472	3.9982979298	3.9888906479	3.9978284836
12	0.4400000000	0.0026440807	0.0025322772	0.0040127714	0.0046231387	0.0045050000	0.0005060000	0.0026230000	0.0000010000	0.0000100000	0.0012460000	13093781	96830484	509673472	3.9992866516	3.9987823963	4.0008063316
13	0.4800000000	0.0025945576	0.0025370680	0.0040127714	0.0044304165	0.0056660000	0.0005340000	0.0027690000	0.0000100000	0.0000090000	0.0022170000	13096557	96830484	509673472	4.0012993813	3.9965374470	4.0008153915
14	0.5200000000	0.0027364714	0.0025513111	0.0040127714	0.0043605006	0.0049600000	0.0005240000	0.0030620000	0.0000010000	0.0000100000	0.0012290000	13099333	96830484	509673472	4.0040860176	3.9890964031	3.9980857372
15	0.5600000000	0.0027256652	0.0025629347	0.0040127714	0.0042916505	0.0065790000	0.0006040000	0.0040630000	0.0000150000	0.0000140000	0.0016800000	13102109	96830484	509673472	4.0069060326	3.9907071590	3.9979019165
16	0.6000000000	0.0027488372	0.0025745536	0.0040127714	0.0041499514	0.0052410000	0.0006040000	0.0029580000	0.0000020000	0.0000170000	0.0014510000	13104885	96830484	509673472	4.0079045296	3.9920747280	3.9981870651
17	0.6400000000	0.0027897872	0.0025872144	0.0040127714	0.0040353301	0.0062950000	0.0005920000	0.0029490000	0.0000150000	0.0000130000	0.0025140000	13109197	96830484	509673472	4.0076575279	3.9883246422	3.9963276386
18	0.6800000000	0.0028621149	0.0026024867	0.0040127714	0.0039159697	0.0054930000	0.0005920000	0.0032150000	0.0000020000	0.0000150000	0.0014610000	13115173	96830484	509673472	4.0069389343	3.9894137383	3.9949533939
19	0.7200000000	0.0028721986	0.0026166820	0.0040127714	0.0039411313	0.0065050000	0.0005770000	0.0033920000	0.0000270000	0.0000190000	0.0022290000	13117949	96830484	509673472	4.0073785782	3.9935979843	3.9951670170
20	0.7600000000	0.0029137817	0.0026315370	0.0040127714	0.0042001314	0.0045740000	0.0005570000	0.0027920000	0.0000020000	0.0000100000	0.0011010000	13120725	96830484	509673472	4.0069322586	3.9923043251	3.9925444126
21	0.8000000000	0.0028845142	0.0026435835	0.0040127714	0.0043462357	0.0053880000	0.0005130000	0.0026990000	0.0000080000	0.0000070000	0.0020380000	13123501	96830484	509673472	4.0093746185	3.9954643250	3.9927823544
22	0.8400000000	0.0029369202	0.0026569170	0.0040127714	0.0042702313	0.0059680000	0.0006090000	0.0036390000	0.0000020000	0.0000170000	0.0014540000	13126277	96830484	509673472	4.0094804764	3.9983515739	3.9931848049
23	0.8800000000	0.0030857818	0.0026755633	0.0040127714	0.0042423367	0.0053770000	0.0005880000	0.0028050000	0.0000160000	0.0000140000	0.0017200000	13129053	96830484	509673472	4.0121827126	3.9920938015	3.9892163277
24	0.9200000000	0.0033512472	0.0027037168	0.0040127714	0.0042385300	0.0051820000	0.0006000000	0.0028010000	0.0000020000	0.0000150000	0.0015240000	13131829	96830484	509673472	4.0144157410	3.9935758114	3.9894180298
25	0.9600000000	0.0033457018	0.0027293962	0.0040127714	0.0041508411	0.0062140000	0.0005840000	0.0027890000	0.0000340000	0.0000150000	0.0025440000	13134605	96830484	509673472	4.0146059990	3.9905099869	3.9862883091
26	1.0000000000	0.0033623539	0.0027537407	0.0040127714	0.0040675994	0.0047230000	0.0005010000	0.0027960000	0.0000010000	0.0000110000	0.0012440000	13137381	96830484	509673472	4.0128607750	3.9902780056	3.9853050709
27	1.0400000000	0.0033408066	0.0027754839	0.0040127714	0.0040008730	0.0060620000	0.0005900000	0.0034590000	0.0000180000	0.0000130000	0.0017270000	13140157	96830484	509673472	4.0138993263	3.9860901833	3.9828314781
28	1.0800000000	0.0033535664	0.0027961297	0.0040127714	0.0039308158	0.0052790000	0.0005880000	0.0029580000	0.0000020000	0.0000170000	0.0014540000	13142933	96830484	509673472	4.0126342773	3.9840531349	3.9814426899
29	1.1200000000	0.0033603078	0.0028155841	0.0040127714	0.0039420728	0.0055550000	0.0005020000	0.0026320000	0.0000090000	0.0000090000	0.0022260000	13145709	96830484	509673472	4.0137376785	3.9820570946	3.9802513123
30	1.1600000000	0.0034488849	0.0028366942	0.0040127714	0.0039077985	0.0053040000	0.0005880000	0.0029430000	0.0000010000	0.0000140000	0.0014750000	13148485	96830484	509673472	4.0170412064	3.9830811024	3.9798831940
31	1.2000000000	0.0036165956	0.0028618523	0.0040127714	0.0039116283	0.0051310000	0.0005900000	0.0025100000	0.0000160000	0.0000130000	0.0017260000	13151261	96830484	509673472	4.0219888687	3.9843547344	3.9785184860
32	1.2400000000	0.0036410992	0.0028862037	0.0040127714	0.0039563979	0.0051580000	0.0005830000	0.0028020000	0.0000020000	0.0000150000	0.0014720000	13154037	96830484	509673472	4.0223841667	3.9876070023	3.9773900509
33	1.2800000000	0.0037009139	0.0029108919	0.0040127714	0.0041801619	0.0062320000	0.0005880000	0.0027940000	0.0000150000	0.0000140000	0.0025220000	13159885	96830484	509673472	4.0237050056	3.9915728569	3.9773089886
34	1.3200000000	0.0036787381	0.0029334756	0.0040127714	0.0043685224	0.0051390000	0.0005890000	0.0027700000	0.0000010000	0.0000160000	0.0014700000	13169061	96830484	509673472	4.0318694115	3.9940252304	3.9749875069
35	1.3600000000	0.0036429816	0.0029537472	0.0040127714	0.0043065475	0.0048160000	0.0005070000	0.0026190000	0.0000110000	0.0000100000	0.0014640000	13171837	96830484	509673472	4.0311307907	3.9926419258	3.9733846188
36	1.4000000000	0.0037401686	0.0029755923	0.0040127714	0.0042538661	0.0049420000	0.0005880000	0.0025750000	0.0000020000	0.0000160000	0.0014570000	13174613	96830484	509673472	4.0315456390	3.9903738499	3.9700045586
37	1.4400000000	0.0036499649	0.0029938186	0.0040127714	0.0041956559	0.0062560000	0.0005870000	0.0027850000	0.0000140000	0.0000140000	0.0025430000	13177389	96830484	509673472	4.0340623856	3.9892785549	3.9676873684
38	1.4800000000	0.0039306507	0.0030184720	0.0040127714	0.0041389314	0.0053000000	0.0005720000	0.0029490000	0.0000010000	0.0000160000	0.0014430000	13180165	96830484	509673472	4.0342350006	3.9894709587	3.9674448967
39	1.5200000000	0.0038185569	0.0030389870	0.0040127714	0.0041049721	0.0051490000	0.0005840000	0.0025250000	0.0000160000	0.0000130000	0.0016880000	13182941	96830484	509673472	4.0348224640	3.9902076721	3.9665126801
40	1.5600000000	0.0039645229	0.0030621254	0.0040127714	0.0043004428	0.0053280000	0.0005890000	0.0029450000	0.0000020000	0.0000160000	0.0014490000	13185717	96830484	509673472	4.0379071236	3.9906182289	3.9656765461
41	1.6000000000	0.0039860331	0.0030846598	0.0040127714	0.0045464570	0.0058310000	0.0005850000	0.0023550000	0.0000160000	0.0000140000	0.0025220000	13188493	96830484	509673472	4.0435156822	3.9923305511	3.9650821686
42	1.6400000000	0.0044836272	0.0031179685	0.0044836272	0.0045172182	0.0053210000	0.0005900000	0.0029520000	0.0000020000	0.0000150000	0.0014290000	13191269	96830484	509673472	4.0445218086	3.9924111366	3.9638333321
43	1.6800000000	0.0042965584	0.0031453776	0.0044836272	0.0044987052	0.0054140000	0.0005870000	0.0027610000	0.0000150000	0.0000140000	0.0016830000	13194045	96830484	509673472	4.0461373329	3.9921369553	3.9622647762
44	1.7200000000	0.0045094192	0.0031763785	0.0045094192	0.0044681613	0.0053230000	0.0005870000	0.0029380000	0.0000010000	0.0000160000	0.0014280000	13196821	96830484	509673472	4.0483326912	3.9931683540	3.9621014595
45	1.7600000000	0.0046877982	0.0032099656	0.0046877982	0.0046643236	0.0064240000	0.0005850000	0.0029410000	0.0000150000	0.0000130000	0.0025160000	13199597	96830484	509673472	4.0504131317	3.9947969913	3.9609920979
46	1.8000000000	0.0046759821	0.0032418356	0.0046877982	0.0047503420	0.0051580000	0.0005010000	0.0031950000	0.0000010000	0.0000100000	0.0012120000	13202373	96830484	509673472	4.0517616272	3.9956567287	3.9602890015
47	1.8400000000	0.0043487782	0.0032653875	0.0046877982	0.0047455140	0.0056360000	0.0006020000	0.0029330000	0.0000150000	0.0000140000	0.0016890000	13205149	96830484	509673472	4.0531158447	3.9980447292	3.9598867893
48	1.8800000000	0.0045068711	0.0032912518	0.0046877982	0.0047317963	0.0054150000	0.0006030000	0.0029570000	0.0000020000	0.0000150000	0.0014500000	13207925	96830484	509673472	4.0551476479	3.9993107319	3.9601128101
49	1.9200000000	0.0044835359	0.0033155841	0.0046877982	0.0047579741	0.0062720000	0.0005260000	0.0030170000	0.0000280000	0.0000170000	0.0023910000	13210701	96830484	509673472	4.0561594963	3.9968862534	3.9582457542
50	1.9600000000	0.0046146279	0.0033415650	0.0046877982	0.0047315328	0.0050910000	0.0005550000	0.0030610000	0.0000020000	0.0000120000	0.0012040000	13213477	96830484	509673472	4.0514888763	3.9993236065	3.9562673569
51	2.0000000000	0.0044674757	0.0033636417	0.0046877982	0.0047247067	0.0050520000	0.0005420000	0.0027860000	0.0000110000	0.0000090000	0.0014550000	13216253	96830484	509673472	4.0505309105	4.0037322044	3.9571309090
52	2.0400000000	0.0047116843	0.0033895655	0.0047116843	0.0047005248	0.0053710000	0.0005910000	0.0029670000	0.0000020000	0.0000150000	0.0014140000	13219029	96830484	509673472	4.0510134697	4.0015029907	3.9568879604
53	2.0800000000	0.0046361652	0.0034130863	0.0047116843	0.0046650446	0.0070780000	0.0005870000	0.0036260000	0.0000150000	0.0000130000	0.0024470000	13221805	96830484	509673472	4.0512080193	3.9970610142	3.9545483589
54	2.1200000000	0.0045986716	0.0034350416	0.0047116843	0.0046825857	0.0055960000	0.0005930000	0.0032210000	0.0000030000	0.0000150000	0.0013620000	13224581	96830484	509673472	4.0513687134	3.9984388351	3.9549844265
55	2.1600000000	0.0045131212	0.0034546430	0.0047116843	0.0046722466	0.0049920000	0.0005030000	0.0027790000	0.0000100000	0.0000090000	0.0014280000	13227357	96830484	509673472	4.0520820618	4.0007295609	3.9550132751
56	2.2000000000	0.0044305963	0.0034720708	0.0047116843	0.0046748499	0.0057240000	0.0005760000	0.0033630000	0.0000020000	0.0000160000	0.0013660000	13230133	96830484	509673472	4.0534024239	3.9998846054	3.9541101456
57	2.2400000000	0.0045567388	0.0034911000	0.0047116843	0.0046955361	0.0066860000	0.0005890000	0.0032260000	0.0000160000	0.0000140000	0.0024260000	13232909	96830484	509673472	4.0539326668	3.9971559048	3.9518053532
58	2.2800000000	0.0045839846	0.0035099429	0.0047116843	0.0048528593	0.0045900000	0.0005010000	0.0026430000	0.0000010000	0.0000100000	0.0011590000	13235685	96830484	509673472	4.0575251579	3.9987654686	3.9523797035
59	2.3200000000	0.0047956128	0.0035317339	0.0047956128	0.0050189124	0.0055780000	0.0005870000	0.0029260000	0.0000150000	0.0000140000	0.0016160000	13238461	96830484	509673472	4.0615358353	4.0016217232	3.9516859055
60	2.3600000000	0.0049531879	0.0035554248	0.0049531879	0.0050703270	0.0051910000	0.0005900000	0.0027880000	0.0000020000	0.0000150000	0.0013710000	13241237	96830484	509673472	4.0651321411	3.9972314835	3.9490835667
61	2.4000000000	0.0049847728	0.0035788567	0.0049847728	0.0050607619	0.0064370000	0.0005840000	0.0029570000	0.0000170000	0.0000130000	0.0024310000	13244013	96830484	509673472	4.0649266243	3.9946384430	3.9476435184
62	2.4400000000	0.0047013788	0.0035969619	0.0049847728	0.0050970929	0.0053820000	0.0005870000	0.0029610000	0.0000020000	0.0000150000	0.0013750000	13246789	96830484	509673472	4.0665764809	3.9957628250	3.9481954575
63	2.4800000000	0.0050493903	0.0036200163	0.0050493903	0.0051360609	0.0054950000	0.0005870000	0.0028000000	0.0000160000	0.0000150000	0.0016230000	13249565	96830484	509673472	4.0733838081	3.9973392487	3.9481508732
64	2.5200000000	0.0049292170	0.0036404726	0.0050493903	0.0051098685	0.0049890000	0.0005580000	0.0027240000	0.0000020000	0.0000140000	0.0012980000	13252341	96830484	509673472	4.0755033493	3.9932091236	3.9442253113
65	2.5600000000	0.0049939137	0.0036612948	0.0050493903	0.0051007981	0.0079020000	0.0005640000	0.0045460000	0.0000150000	0.0000120000	0.0023520000	13261261	96830484	509673472	4.0765795708	3.9943478107	3.9443881512
66	2.6000000000	0.0051035760	0.0036831475	0.0051035760	0.0050627179	0.0043120000	0.0004910000	0.0023750000	0.0000010000	0.0000090000	0.0011410000	13276837	96830484	509673472	4.0738892555	3.9897964001	3.9425399303
67	2.6400000000	0.0051671360	0.0037052966	0.0051671360	0.0050949660	0.0048100000	0.0004900000	0.0026140000	0.0000120000	0.0000080000	0.0013940000	13279613	96830484	509673472	4.0741295815	3.9883854389	3.9407281876
68	2.6800000000	0.0052277381	0.0037276854	0.0052277381	0.0051670844	0.0056560000	0.0005850000	0.0032120000	0.0000020000	0.0000180000	0.0013660000	13282389	96830484	509673472	4.0792155266	3.9859161377	3.9403665066
69	2.7200000000	0.0050206436	0.0037464240	0.0052277381	0.0051839836	0.0064750000	0.0005850000	0.0029310000	0.0000170000	0.0000160000	0.0024450000	13285165	96830484	509673472	4.0803699493	3.9865522385	3.9391837120
70	2.7600000000	0.0051333038	0.0037662365	0.0052277381	0.0052326334	0.0051020000	0.0005820000	0.0026590000	0.0000020000	0.0000170000	0.0013620000	13287941	96830484	509673472	4.0830988884	3.9880127907	3.9385142326
71	2.8000000000	0.0052606803	0.0037872850	0.0052606803	0.0052792010	0.0055110000	0.0005830000	0.0027920000	0.0000150000	0.0000130000	0.0016180000	13290717	96830484	509673472	4.0858702660	3.9886751175	3.9367780685
72	2.8400000000	0.0051934486	0.0038068151	0.0052606803	0.0052985963	0.0048510000	0.0005820000	0.0023840000	0.0000020000	0.0000160000	0.0013720000	13293493	96830484	509673472	4.0874023438	3.9884274006	3.9358823299
73	2.8800000000	0.0051582404	0.0038253278	0.0052606803	0.0053403569	0.0054630000	0.0006320000	0.0023630000	0.0000170000	0.0000130000	0.0023110000	13296269	96830484	509673472	4.0898318291	3.9910426140	3.9336357117
74	2.9200000000	0.0052090851	0.0038440272	0.0052606803	0.0054580156	0.0035530000	0.0004070000	0.0020500000	0.0000000000	0.0000030000	0.0009780000	13299045	96830484	509673472	4.0917782784	3.9908561707	3.9306099415
75	2.9600000000	0.0053008753	0.0038634518	0.0053008753	0.0054998264	0.0042740000	0.0004120000	0.0024460000	0.0000040000	0.0000040000	0.0012590000	13301821	96830484	509673472	4.0974750519	3.9908180237	3.9291653633
76	3.0000000000	0.0052517937	0.0038817195	0.0053008753	0.0055203589	0.0037460000	0.0004360000	0.0020940000	0.0000010000	0.0000060000	0.0010210000	13304597	96830484	509673472	4.1008777618	3.9922816753	3.9274406433
77	3.0400000000	0.0051390142	0.0038980480	0.0053008753	0.0055429440	0.0049620000	0.0004440000	0.0022380000	0.0000070000	0.0000070000	0.0020080000	13307373	96830484	509673472	4.1035513878	3.9928734303	3.9264075756
78	3.0800000000	0.0050561829	0.0039128959	0.0053008753	0.0055142763	0.0043370000	0.0004620000	0.0025320000	0.0000010000	0.0000070000	0.0010760000	13310149	96830484	509673472	4.1065850258	3.9903488159	3.9228329659
79	3.1200000000	0.0049948804	0.0039265919	0.0053008753	0.0055356006	0.0041780000	0.0004620000	0.0021180000	0.0000070000	0.0000070000	0.0013200000	13312925	96830484	509673472	4.1102414131	3.9917397499	3.9223651886
80	3.1600000000	0.0050242441	0.0039403125	0.0053008753	0.0055195377	0.0043150000	0.0004610000	0.0025250000	0.0000010000	0.0000070000	0.0010570000	13315701	96830484	509673472	4.1140975952	3.9913780689	3.9194912910
81	3.2000000000	0.0050360658	0.0039538403	0.0053008753	0.0054983738	0.0056220000	0.0005110000	0.0021670000	0.0000130000	0.0000130000	0.0023930000	13318477	96830484	509673472	4.1197085381	3.9899454117	3.9178786278
82	3.2400000000	0.0050028237	0.0039666328	0.0053008753	0.0054713280	0.0050090000	0.0005720000	0.0025440000	0.0000010000	0.0000150000	0.0013240000	13321253	96830484	509673472	4.1236987114	3.9884841442	3.9155647755
83	3.2800000000	0.0050502997	0.0039796890	0.0053008753	0.0054582576	0.0053410000	0.0005770000	0.0026120000	0.0000140000	0.0000130000	0.0015840000	13324029	96830484	509673472	4.1256051064	3.9883275032	3.9134366512
84	3.3200000000	0.0050523491	0.0039924588	0.0053008753	0.0054344707	0.0047430000	0.0005760000	0.0022660000	0.0000020000	0.0000190000	0.0013330000	13326805	96830484	509673472	4.1318578720	3.9879920483	3.9106464386
85	3.3600000000	0.0050740265	0.0040051831	0.0053008753	0.0054048743	0.0060110000	0.0005990000	0.0024310000	0.0000140000	0.0000120000	0.0024000000	13329581	96830484	509673472	4.1423320770	3.9913799763	3.9105865955
86	3.4000000000	0.0051032361	0.0040179512	0.0053008753	0.0054186802	0.0051330000	0.0005640000	0.0026830000	0.0000010000	0.0000160000	0.0013260000	13332357	96830484	509673472	4.1449313164	3.9936683178	3.9082798958
87	3.4400000000	0.0051443763	0.0040308986	0.0053008753	0.0054135055	0.0054710000	0.0005840000	0.0026740000	0.0000130000	0.0000120000	0.0016240000	13335133	96830484	509673472	4.1471161842	3.9930384159	3.9054017067
88	3.4800000000	0.0051199845	0.0040432746	0.0053008753	0.0053885394	0.0048880000	0.0005640000	0.0024200000	0.0000020000	0.0000130000	0.0013340000	13337909	96830484	509673472	4.1525030136	3.9958424568	3.9047262669
89	3.5200000000	0.0051189894	0.0040553613	0.0053008753	0.0053714316	0.0062420000	0.0005760000	0.0026700000	0.0000150000	0.0000130000	0.0024030000	13340685	96830484	509673472	4.1555552483	3.9961588383	3.9035227299
90	3.5600000000	0.0053625298	0.0040698854	0.0053625298	0.0053447240	0.0053040000	0.0005640000	0.0028210000	0.0000020000	0.0000140000	0.0013390000	13343461	96830484	509673472	4.1587176323	3.9964623451	3.9019393921
91	3.6000000000	0.0054236664	0.0040847621	0.0054236664	0.0053805997	0.0055740000	0.0005620000	0.0028270000	0.0000140000	0.0000120000	0.0015840000	13346237	96830484	509673472	4.1651821136	3.9967248440	3.9009671211
92	3.6400000000	0.0053567928	0.0040985885	0.0054236664	0.0054535320	0.0050150000	0.0006050000	0.0023140000	0.0000020000	0.0000170000	0.0014080000	13349013	96830484	509673472	4.1743907928	3.9995663166	3.9010133743
93	3.6800000000	0.0053323833	0.0041118551	0.0054236664	0.0054676972	0.0061250000	0.0005890000	0.0023210000	0.0000160000	0.0000140000	0.0025310000	13351789	96830484	509673472	4.1824698448	4.0035905838	3.8995635509
94	3.7200000000	0.0052995379	0.0041244900	0.0054236664	0.0054446322	0.0043110000	0.0005030000	0.0021740000	0.0000010000	0.0000110000	0.0012000000	13354565	96830484	509673472	4.1907620430	4.0028114319	3.8969957829
95	3.7600000000	0.0052821054	0.0041366755	0.0054236664	0.0054173659	0.0046250000	0.0004670000	0.0024780000	0.0000070000	0.0000070000	0.0013460000	13357341	96830484	509673472	4.1968259811	4.0028252602	3.8945267200
96	3.8000000000	0.0053377687	0.0041491868	0.0054236664	0.0054022193	0.0040280000	0.0004690000	0.0020980000	0.0000010000	0.0000080000	0.0011080000	13360117	96830484	509673472	4.2043557167	4.0015521049	3.8925278187
97	3.8400000000	0.0053137112	0.0041611923	0.0054236664	0.0053763017	0.0050460000	0.0004730000	0.0021160000	0.0000080000	0.0000060000	0.0020950000	13362893	96830484	509673472	4.2122292519	4.0030913353	3.8894286156
98	3.8800000000	0.0053425021	0.0041732464	0.0054236664	0.0053495524	0.0044510000	0.0004720000	0.0025010000	0.0000010000	0.0000080000	0.0011190000	13365669	96830484	509673472	4.2207150459	4.0032205582	3.8886051178
99	3.9200000000	0.0053415089	0.0041850471	0.0054236664	0.0053596428	0.0053670000	0.0006000000	0.0023410000	0.0000160000	0.0000140000	0.0016940000	13368445	96830484	509673472	4.2289261818	4.0025749207	3.8866939545
100	3.9600000000	0.0053954637	0.0041971512	0.0054236664	0.0053345593	0.0054250000	0.0005890000	0.0027050000	0.0000020000	0.0000160000	0.0014220000	13371221	96830484	509673472	4.2365455627	4.0030832291	3.8862667084
101	4.0000000000	0.0053851311	0.0042089134	0.0054236664	0.0053239582	0.0066250000	0.0006000000	0.0027220000	0.0000150000	0.0000150000	0.0025600000	13373997	96830484	509673472	4.2451529503	4.0052204132	3.8849551678
102	4.0400000000	0.0055172932	0.0042217407	0.0055172932	0.0053347330	0.0054600000	0.0005930000	0.0027350000	0.0000010000	0.0000170000	0.0014150000	13376773	96830484	509673472	4.2498660088	4.0046539307	3.8828969002
103	4.0800000000	0.0055208160	0.0042343530	0.0055208160	0.0053094165	0.0050200000	0.0005020000	0.0025640000	0.0000100000	0.0000090000	0.0014640000	13379549	96830484	509673472	4.2579040527	4.0080900192	3.8836779594
104	4.1200000000	0.0055600191	0.0042470998	0.0055600191	0.0052847475	0.0054720000	0.0005910000	0.0027210000	0.0000010000	0.0000150000	0.0014230000	13382325	96830484	509673472	4.2683663368	4.0107359886	3.8829417229
105	4.1600000000	0.0055907466	0.0042598965	0.0055907466	0.0052770237	0.0061980000	0.0005880000	0.0023020000	0.0000150000	0.0000130000	0.0025410000	13385101	96830484	509673472	4.2749242783	4.0120902061	3.8827190399
106	4.2000000000	0.0056613046	0.0042731173	0.0056613046	0.0052891478	0.0055180000	0.0005860000	0.0027320000	0.0000020000	0.0000150000	0.0014210000	13387877	96830484	509673472	4.2819828987	4.0102591515	3.8801579475
107	4.2400000000	0.0055983281	0.0042855024	0.0056613046	0.0052665558	0.0050580000	0.0005010000	0.0025610000	0.0000100000	0.0000090000	0.0014850000	13390653	96830484	509673472	4.2898201942	4.0093169212	3.8789508343
108	4.2800000000	0.0056293453	0.0042979454	0.0056613046	0.0052505335	0.0065150000	0.0006140000	0.0033110000	0.0000030000	0.0000360000	0.0017820000	13393429	96830484	509673472	4.2985038757	4.0095157623	3.8771841526
109	4.3200000000	0.0055564600	0.0043094914	0.0056613046	0.0052305485	0.0067760000	0.0006370000	0.0027000000	0.0000150000	0.0000160000	0.0026740000	13396205	96830484	509673472	4.3155388832	4.0091133118	3.8746383190
110	4.3600000000	0.0057231062	0.0043223425	0.0057231062	0.0052279696	0.0042570000	0.0005040000	0.0020480000	0.0000010000	0.0000100000	0.0012040000	13398981	96830484	509673472	4.3276715279	4.0103607178	3.8738620281
111	4.4000000000	0.0057100547	0.0043348444	0.0057231062	0.0052045242	0.0057340000	0.0005900000	0.0027140000	0.0000150000	0.0000150000	0.0016580000	13401757	96830484	509673472	4.3374915123	4.0095014572	3.8721601963
112	4.4400000000	0.0056957221	0.0043469951	0.0057231062	0.0051894485	0.0050820000	0.0005860000	0.0023160000	0.0000020000	0.0000150000	0.0014180000	13404533	96830484	509673472	4.3432831764	4.0053067207	3.8694331646
113	4.4800000000	0.0056697726	0.0043587011	0.0057231062	0.0051662401	0.0066280000	0.0005890000	0.0027490000	0.0000170000	0.0000130000	0.0025140000	13407309	96830484	509673472	4.3522987366	4.0045900345	3.8687884808
114	4.5200000000	0.0057457257	0.0043708680	0.0057457257	0.0051499316	0.0054910000	0.0005840000	0.0027350000	0.0000020000	0.0000160000	0.0014070000	13410085	96830484	509673472	4.3631591797	4.0046868324	3.8679230213
