SLAMBench Report run started:	2018-02-18 01:22:41

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cuda_living_room_traj2_loop.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
33	1.2800000000	0.0029388322	0.0025314166	0.0055015511	0.0028074236	0.0051340000	0.0004260000	0.0025630000	0.0000030000	0.0000030000	0.0020860000	12830397	96830484	509673472	3.9104778767	4.0022206306	3.9895055294
34	1.3200000000	0.0028928840	0.0025420480	0.0055015511	0.0027808541	0.0041300000	0.0004230000	0.0025620000	0.0000000000	0.0000040000	0.0010870000	12839573	96830484	509673472	3.8820109367	4.0016808510	3.9892072678
35	1.3600000000	0.0030740034	0.0025572467	0.0055015511	0.0030478220	0.0044100000	0.0004230000	0.0025610000	0.0000030000	0.0000030000	0.0013640000	12842349	96830484	509673472	3.8787236214	4.0025434494	3.9865612984
36	1.4000000000	0.0030465741	0.0025708391	0.0055015511	0.0035590300	0.0037210000	0.0004250000	0.0021490000	0.0000000000	0.0000030000	0.0010870000	12845125	96830484	509673472	3.8730773926	4.0032992363	3.9847621918
37	1.4400000000	0.0030497839	0.0025837836	0.0055015511	0.0035973852	0.0055540000	0.0004230000	0.0029730000	0.0000030000	0.0000030000	0.0020950000	12847901	96830484	509673472	3.8621592522	4.0013198853	3.9860253334
38	1.4800000000	0.0032347857	0.0026009152	0.0055015511	0.0035571079	0.0042260000	0.0004260000	0.0026960000	0.0000000000	0.0000060000	0.0010360000	12850677	96830484	509673472	3.8505938053	4.0007586479	3.9867534637
39	1.5200000000	0.0032996268	0.0026188309	0.0055015511	0.0035142520	0.0037630000	0.0003960000	0.0020260000	0.0000030000	0.0000030000	0.0012730000	12853453	96830484	509673472	3.8474643230	4.0001368523	3.9834077358
40	1.5600000000	0.0033595394	0.0026373486	0.0055015511	0.0034974516	0.0035090000	0.0003940000	0.0020330000	0.0000000000	0.0000030000	0.0010180000	12856229	96830484	509673472	3.8375627995	3.9985218048	3.9840941429
41	1.6000000000	0.0033771237	0.0026553919	0.0055015511	0.0035179954	0.0049780000	0.0003940000	0.0025530000	0.0000040000	0.0000030000	0.0019630000	12859005	96830484	509673472	3.8271627426	3.9974079132	3.9858467579
42	1.6400000000	0.0033799068	0.0026726423	0.0055015511	0.0034791447	0.0035290000	0.0003960000	0.0020380000	0.0000000000	0.0000030000	0.0010280000	12861781	96830484	509673472	3.8137965202	3.9989016056	3.9880623817
43	1.6800000000	0.0033599804	0.0026886269	0.0055015511	0.0034583165	0.0040450000	0.0003950000	0.0022990000	0.0000030000	0.0000030000	0.0012820000	12864557	96830484	509673472	3.8069851398	3.9993276596	3.9914343357
44	1.7200000000	0.0033661884	0.0027040260	0.0055015511	0.0034889453	0.0036690000	0.0003960000	0.0021680000	0.0000000000	0.0000030000	0.0010380000	12867333	96830484	509673472	3.8006703854	3.9986772537	3.9893207550
45	1.7600000000	0.0033918242	0.0027193104	0.0055015511	0.0035075278	0.0050010000	0.0003940000	0.0025610000	0.0000040000	0.0000030000	0.0019740000	12870109	96830484	509673472	3.7923028469	4.0006680489	3.9930343628
46	1.8000000000	0.0034432332	0.0027350479	0.0055015511	0.0035142342	0.0040410000	0.0003950000	0.0025570000	0.0000000000	0.0000030000	0.0010180000	12872885	96830484	509673472	3.7863345146	4.0012741089	3.9931325912
47	1.8400000000	0.0034609591	0.0027504928	0.0055015511	0.0036200770	0.0037900000	0.0003960000	0.0020390000	0.0000030000	0.0000020000	0.0012800000	12875661	96830484	509673472	3.7833206654	3.9994668961	3.9928333759
48	1.8800000000	0.0034226219	0.0027644955	0.0055015511	0.0036631838	0.0039310000	0.0003950000	0.0024340000	0.0000000000	0.0000030000	0.0010270000	12878437	96830484	509673472	3.7787642479	3.9991862774	3.9939386845
49	1.9200000000	0.0036193100	0.0027819407	0.0055015511	0.0036249447	0.0048760000	0.0003960000	0.0024430000	0.0000030000	0.0000030000	0.0019600000	12881213	96830484	509673472	3.7716324329	4.0004019737	3.9947488308
50	1.9600000000	0.0036020253	0.0027983424	0.0055015511	0.0036102777	0.0039330000	0.0003970000	0.0024390000	0.0000010000	0.0000030000	0.0010210000	12883989	96830484	509673472	3.7573082447	4.0000443459	3.9996886253
51	2.0000000000	0.0035140107	0.0028123751	0.0055015511	0.0035844030	0.0040630000	0.0003950000	0.0023100000	0.0000030000	0.0000030000	0.0012790000	12886765	96830484	509673472	3.7588646412	3.9998886585	3.9966924191
52	2.0400000000	0.0035647256	0.0028268434	0.0055015511	0.0035492286	0.0040650000	0.0003960000	0.0025660000	0.0000000000	0.0000030000	0.0010260000	12889541	96830484	509673472	3.7549414635	4.0002875328	3.9959812164
53	2.0800000000	0.0034589334	0.0028387696	0.0055015511	0.0035930305	0.0052790000	0.0003930000	0.0028260000	0.0000030000	0.0000030000	0.0019780000	12892317	96830484	509673472	3.7529308796	3.9978303909	3.9927303791
54	2.1200000000	0.0036061904	0.0028529811	0.0055015511	0.0036678873	0.0039470000	0.0003950000	0.0024410000	0.0000000000	0.0000030000	0.0010300000	12895093	96830484	509673472	3.7399079800	3.9963834286	3.9985299110
55	2.1600000000	0.0035217302	0.0028651402	0.0055015511	0.0037628748	0.0042160000	0.0003950000	0.0024370000	0.0000030000	0.0000030000	0.0012990000	12897869	96830484	509673472	3.7375404835	3.9971230030	3.9982161522
56	2.2000000000	0.0036147384	0.0028785258	0.0055015511	0.0037702022	0.0039580000	0.0003960000	0.0024510000	0.0000000000	0.0000030000	0.0010280000	12900645	96830484	509673472	3.7177095413	3.9974887371	4.0073981285
57	2.2400000000	0.0037543508	0.0028938912	0.0055015511	0.0037490664	0.0047520000	0.0003950000	0.0023030000	0.0000030000	0.0000030000	0.0019660000	12903421	96830484	509673472	3.7129154205	3.9949150085	4.0079960823
58	2.2800000000	0.0036991327	0.0029077747	0.0055015511	0.0037578658	0.0036820000	0.0003950000	0.0021680000	0.0000000000	0.0000030000	0.0010310000	12906197	96830484	509673472	3.7035665512	3.9941790104	4.0107655525
59	2.3200000000	0.0038119289	0.0029230993	0.0055015511	0.0038959011	0.0038130000	0.0003950000	0.0020450000	0.0000040000	0.0000030000	0.0012840000	12908973	96830484	509673472	3.6894257069	3.9966034889	4.0165252686
60	2.3600000000	0.0037969921	0.0029376642	0.0055015511	0.0040111584	0.0036870000	0.0003950000	0.0021790000	0.0000000000	0.0000030000	0.0010250000	12911749	96830484	509673472	3.6862921715	3.9948878288	4.0145845413
61	2.4000000000	0.0038415659	0.0029524822	0.0055015511	0.0041276680	0.0048800000	0.0003930000	0.0024330000	0.0000030000	0.0000030000	0.0019620000	12914525	96830484	509673472	3.6795256138	3.9934599400	4.0143737793
62	2.4400000000	0.0038519476	0.0029669898	0.0055015511	0.0042929610	0.0040120000	0.0003960000	0.0024630000	0.0000000000	0.0000050000	0.0010220000	12917301	96830484	509673472	3.6558568478	3.9938809872	4.0246863365
63	2.4800000000	0.0038875362	0.0029816016	0.0055015511	0.0044370717	0.0043850000	0.0004060000	0.0025890000	0.0000040000	0.0000030000	0.0012900000	12920077	96830484	509673472	3.6471881866	3.9928195477	4.0258588791
64	2.5200000000	0.0038809592	0.0029956541	0.0055015511	0.0047966559	0.0039610000	0.0004000000	0.0024380000	0.0000000000	0.0000040000	0.0010270000	12922853	96830484	509673472	3.6346523762	3.9939305782	4.0304188728
65	2.5600000000	0.0038915584	0.0030094372	0.0055015511	0.0051044626	0.0049050000	0.0003980000	0.0024300000	0.0000030000	0.0000030000	0.0019750000	12931773	96830484	509673472	3.6208136082	3.9938168526	4.0341477394
66	2.6000000000	0.0040776967	0.0030256230	0.0055015511	0.0051955859	0.0035660000	0.0003980000	0.0020400000	0.0000010000	0.0000030000	0.0010310000	12947349	96830484	509673472	3.6103196144	3.9951491356	4.0361337662
67	2.6400000000	0.0040973444	0.0030416188	0.0055015511	0.0052467188	0.0043700000	0.0003980000	0.0025720000	0.0000040000	0.0000030000	0.0012980000	12950125	96830484	509673472	3.6001150608	3.9975602627	4.0384063721
68	2.6800000000	0.0043203449	0.0030604236	0.0055015511	0.0052299886	0.0041040000	0.0003990000	0.0025780000	0.0000000000	0.0000030000	0.0010260000	12952901	96830484	509673472	3.5891768932	3.9974370003	4.0377373695
69	2.7200000000	0.0043210322	0.0030786933	0.0055015511	0.0051934229	0.0049040000	0.0003970000	0.0024330000	0.0000030000	0.0000030000	0.0019690000	12955677	96830484	509673472	3.5796027184	3.9976992607	4.0422320366
70	2.7600000000	0.0044691442	0.0030985569	0.0055015511	0.0051655168	0.0039610000	0.0003980000	0.0024340000	0.0000000000	0.0000040000	0.0010250000	12958453	96830484	509673472	3.5707461834	3.9996323586	4.0418829918
71	2.8000000000	0.0045009977	0.0031183096	0.0055015511	0.0052159664	0.0041990000	0.0003980000	0.0024170000	0.0000040000	0.0000030000	0.0012780000	12961229	96830484	509673472	3.5635983944	4.0002312660	4.0388054848
72	2.8400000000	0.0048466693	0.0031423146	0.0055015511	0.0058973494	0.0040820000	0.0003970000	0.0025470000	0.0000010000	0.0000030000	0.0010340000	12964005	96830484	509673472	3.5478830338	4.0054097176	4.0417704582
73	2.8800000000	0.0048706639	0.0031659906	0.0055015511	0.0059701013	0.0050040000	0.0003980000	0.0025220000	0.0000030000	0.0000020000	0.0019740000	12966781	96830484	509673472	3.5378990173	4.0068225861	4.0434460640
74	2.9200000000	0.0049523395	0.0031901304	0.0055015511	0.0060608448	0.0036660000	0.0003990000	0.0021300000	0.0000000000	0.0000040000	0.0010290000	12969557	96830484	509673472	3.5358510017	4.0085158348	4.0402979851
75	2.9600000000	0.0050944239	0.0032155210	0.0055015511	0.0061155866	0.0043080000	0.0003990000	0.0025200000	0.0000030000	0.0000030000	0.0012780000	12972333	96830484	509673472	3.5346469879	4.0121555328	4.0375261307
76	3.0000000000	0.0050744712	0.0032399809	0.0055015511	0.0061499892	0.0039210000	0.0003980000	0.0023830000	0.0000000000	0.0000030000	0.0010300000	12975109	96830484	509673472	3.5366408825	4.0152044296	4.0294275284
77	3.0400000000	0.0047418405	0.0032594855	0.0055015511	0.0061733062	0.0044940000	0.0003990000	0.0019780000	0.0000040000	0.0000030000	0.0020020000	12977885	96830484	509673472	3.5357542038	4.0155291557	4.0226597786
78	3.0800000000	0.0043574874	0.0032735625	0.0055015511	0.0061424400	0.0040170000	0.0003970000	0.0024720000	0.0000000000	0.0000040000	0.0010360000	12980661	96830484	509673472	3.5369186401	4.0168824196	4.0154695511
79	3.1200000000	0.0042994614	0.0032865486	0.0055015511	0.0061043442	0.0038960000	0.0003970000	0.0020860000	0.0000030000	0.0000030000	0.0012970000	12983437	96830484	509673472	3.5298628807	4.0200643539	4.0133037567
80	3.1600000000	0.0040653758	0.0032962839	0.0055015511	0.0060686978	0.0043540000	0.0003980000	0.0028110000	0.0000000000	0.0000030000	0.0010320000	12986213	96830484	509673472	3.5259101391	4.0230660439	4.0096011162
81	3.2000000000	0.0041703563	0.0033070749	0.0055015511	0.0060408276	0.0070640000	0.0003990000	0.0045520000	0.0000030000	0.0000030000	0.0019980000	12988989	96830484	509673472	3.5140922070	4.0221219063	4.0126113892
82	3.2400000000	0.0043994314	0.0033203963	0.0055015511	0.0060490054	0.0043670000	0.0003980000	0.0028120000	0.0000010000	0.0000030000	0.0010420000	12991765	96830484	509673472	3.5058872700	4.0222706795	4.0121884346
83	3.2800000000	0.0043160873	0.0033323926	0.0055015511	0.0060868350	0.0038960000	0.0003980000	0.0020720000	0.0000030000	0.0000030000	0.0013050000	12994541	96830484	509673472	3.4979910851	4.0243487358	4.0090532303
84	3.3200000000	0.0043093422	0.0033440230	0.0055015511	0.0060778719	0.0039890000	0.0003990000	0.0024310000	0.0000000000	0.0000030000	0.0010380000	12997317	96830484	509673472	3.4852666855	4.0233683586	4.0093283653
85	3.3600000000	0.0045079975	0.0033577168	0.0055015511	0.0060685334	0.0056610000	0.0003970000	0.0031490000	0.0000040000	0.0000030000	0.0019920000	13000093	96830484	509673472	3.4720723629	4.0242362022	4.0097374916
86	3.4000000000	0.0044961269	0.0033709541	0.0055015511	0.0061071517	0.0043320000	0.0003990000	0.0027730000	0.0000000000	0.0000030000	0.0010410000	13002869	96830484	509673472	3.4570422173	4.0251412392	4.0137987137
87	3.4400000000	0.0041861450	0.0033803241	0.0055015511	0.0062325877	0.0042180000	0.0003970000	0.0024010000	0.0000030000	0.0000020000	0.0012940000	13005645	96830484	509673472	3.4469790459	4.0238537788	4.0134687424
88	3.4800000000	0.0038641291	0.0033858219	0.0055015511	0.0063830288	0.0035930000	0.0003980000	0.0020340000	0.0000010000	0.0000030000	0.0010380000	13008421	96830484	509673472	3.4335215092	4.0241298676	4.0137062073
89	3.5200000000	0.0040299422	0.0033930592	0.0055015511	0.0065297679	0.0052730000	0.0003970000	0.0027430000	0.0000040000	0.0000030000	0.0020050000	13011197	96830484	509673472	3.4245271683	4.0243425369	4.0138106346
90	3.5600000000	0.0044025057	0.0034042753	0.0055015511	0.0066381371	0.0036910000	0.0003990000	0.0021320000	0.0000000000	0.0000040000	0.0010340000	13013973	96830484	509673472	3.4175684452	4.0225906372	4.0125837326
91	3.6000000000	0.0041462174	0.0034124285	0.0055015511	0.0066785265	0.0040880000	0.0003980000	0.0022380000	0.0000030000	0.0000020000	0.0013230000	13016749	96830484	509673472	3.4026930332	4.0212779045	4.0156178474
92	3.6400000000	0.0042098621	0.0034210962	0.0055015511	0.0066904798	0.0038040000	0.0003990000	0.0022450000	0.0000000000	0.0000030000	0.0010330000	13019525	96830484	509673472	3.3876020908	4.0233888626	4.0208144188
93	3.6800000000	0.0041152774	0.0034285606	0.0055015511	0.0066699094	0.0047570000	0.0003970000	0.0022270000	0.0000030000	0.0000030000	0.0020000000	13022301	96830484	509673472	3.3826243877	4.0225024223	4.0174145699
94	3.7200000000	0.0040466669	0.0034351362	0.0055015511	0.0066420579	0.0041560000	0.0003980000	0.0025930000	0.0000000000	0.0000040000	0.0010310000	13025077	96830484	509673472	3.3753571510	4.0200653076	4.0169701576
95	3.7600000000	0.0041561369	0.0034427256	0.0055015511	0.0066274875	0.0041700000	0.0003960000	0.0023500000	0.0000030000	0.0000030000	0.0012900000	13027853	96830484	509673472	3.3624589443	4.0213980675	4.0235280991
96	3.8000000000	0.0040898337	0.0034494663	0.0055015511	0.0065997872	0.0041470000	0.0003970000	0.0025870000	0.0000010000	0.0000030000	0.0010300000	13030629	96830484	509673472	3.3521382809	4.0208730698	4.0231080055
97	3.8400000000	0.0042554373	0.0034577753	0.0055015511	0.0065660211	0.0048850000	0.0003980000	0.0023500000	0.0000030000	0.0000020000	0.0019990000	13033405	96830484	509673472	3.3468508720	4.0181565285	4.0250062943
98	3.8800000000	0.0042275456	0.0034656301	0.0055015511	0.0065406138	0.0037940000	0.0004000000	0.0022270000	0.0000010000	0.0000030000	0.0010320000	13036181	96830484	509673472	3.3322305679	4.0175251961	4.0290789604
99	3.9200000000	0.0043088249	0.0034741472	0.0055015511	0.0065134503	0.0041760000	0.0003950000	0.0023300000	0.0000030000	0.0000030000	0.0013120000	13038957	96830484	509673472	3.3268020153	4.0189337730	4.0322198868
100	3.9600000000	0.0044690496	0.0034840963	0.0055015511	0.0064807935	0.0037980000	0.0003980000	0.0022230000	0.0000010000	0.0000030000	0.0010380000	13041733	96830484	509673472	3.3189003468	4.0183334351	4.0362596512
101	4.0000000000	0.0041833599	0.0034910197	0.0055015511	0.0064511219	0.0054920000	0.0004000000	0.0029310000	0.0000030000	0.0000030000	0.0020180000	13044509	96830484	509673472	3.3098387718	4.0166215897	4.0422787666
102	4.0400000000	0.0041824323	0.0034977982	0.0055015511	0.0064307220	0.0038250000	0.0003970000	0.0022530000	0.0000000000	0.0000030000	0.0010340000	13047285	96830484	509673472	3.3061685562	4.0152349472	4.0438976288
103	4.0800000000	0.0041300105	0.0035039362	0.0055015511	0.0064001433	0.0040730000	0.0003980000	0.0022250000	0.0000030000	0.0000020000	0.0013040000	13050061	96830484	509673472	3.2954182625	4.0147414207	4.0505309105
104	4.1200000000	0.0043187356	0.0035117708	0.0055015511	0.0063752011	0.0042720000	0.0004420000	0.0026040000	0.0000010000	0.0000040000	0.0010540000	13052837	96830484	509673472	3.2830889225	4.0128827095	4.0633401871
105	4.1600000000	0.0042486768	0.0035187890	0.0055015511	0.0063732640	0.0048200000	0.0004040000	0.0022240000	0.0000040000	0.0000030000	0.0020380000	13055613	96830484	509673472	3.2800836563	4.0127511024	4.0651054382
106	4.2000000000	0.0043454953	0.0035265881	0.0055015511	0.0063829235	0.0042960000	0.0003990000	0.0027140000	0.0000000000	0.0000030000	0.0010360000	13058389	96830484	509673472	3.2739670277	4.0132446289	4.0701570511
107	4.2400000000	0.0044658165	0.0035353659	0.0055015511	0.0063664244	0.0040980000	0.0003990000	0.0022330000	0.0000040000	0.0000030000	0.0013150000	13061165	96830484	509673472	3.2737631798	4.0100226402	4.0664796829
108	4.2800000000	0.0041308873	0.0035408800	0.0055015511	0.0063377503	0.0039300000	0.0003970000	0.0023520000	0.0000000000	0.0000040000	0.0010300000	13063941	96830484	509673472	3.2635629177	4.0090346336	4.0749340057
109	4.3200000000	0.0042456407	0.0035473457	0.0055015511	0.0063187262	0.0051940000	0.0003980000	0.0025990000	0.0000030000	0.0000030000	0.0020430000	13066717	96830484	509673472	3.2618083954	4.0092091560	4.0760202408
110	4.3600000000	0.0047162338	0.0035579720	0.0055015511	0.0063306059	0.0038530000	0.0004000000	0.0022620000	0.0000000000	0.0000030000	0.0010400000	13069493	96830484	509673472	3.2547655106	4.0085163116	4.0843892097
111	4.4000000000	0.0043509034	0.0035651155	0.0055015511	0.0063284376	0.0041240000	0.0003990000	0.0022470000	0.0000030000	0.0000030000	0.0013230000	13072269	96830484	509673472	3.2477705479	4.0073041916	4.0910844803
112	4.4400000000	0.0043603014	0.0035722154	0.0055015511	0.0063294915	0.0039730000	0.0003970000	0.0023820000	0.0000000000	0.0000040000	0.0010380000	13075045	96830484	509673472	3.2398099899	4.0079455376	4.0989503860
113	4.4800000000	0.0044167275	0.0035796889	0.0055015511	0.0063361432	0.0048580000	0.0003980000	0.0022530000	0.0000040000	0.0000030000	0.0020470000	13077821	96830484	509673472	3.2356553078	4.0078215599	4.1031556129
114	4.5200000000	0.0044326698	0.0035871712	0.0055015511	0.0063829178	0.0042140000	0.0003960000	0.0026260000	0.0000010000	0.0000030000	0.0010340000	13080597	96830484	509673472	3.2248802185	4.0076951981	4.1154427528
