SLAMBench Report run started:	2018-02-18 11:36:38

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cpp_rgbd_dataset_freiburg2_rpy.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
19	1311867719.2412090302	0.0176502392	0.0127310660	0.0182064120	0.0057001938	0.5126550000	0.0957940000	0.0520480000	0.0307220000	0.3317370000	0.0017450000	134646075	0	402718720	3.9793717861	3.9936635494	4.0092010498
20	1311867719.2779469490	0.0180034731	0.0129946863	0.0182064120	0.0058521951	0.4983010000	0.0751870000	0.0875560000	0.0000010000	0.3331990000	0.0017520000	134649803	0	402718720	3.9786224365	3.9924826622	4.0094289780
21	1311867719.3104898930	0.0165301897	0.0131630436	0.0182064120	0.0057629057	0.8469880000	0.0734710000	0.0696380000	0.0306770000	0.3330050000	0.3395960000	134653531	0	402718720	3.9797000885	3.9931693077	4.0097084045
22	1311867719.3413150311	0.0174493175	0.0133578742	0.0182064120	0.0056774080	0.4953860000	0.0753320000	0.0838180000	0.0000010000	0.3338760000	0.0017500000	134657203	0	402718720	3.9786593914	3.9920103550	4.0100641251
23	1311867719.3772718906	0.0165978912	0.0134987445	0.0182064120	0.0055641123	0.5218930000	0.0749570000	0.0832960000	0.0307620000	0.3305070000	0.0017590000	134660931	0	402718720	3.9793379307	3.9914212227	4.0097823143
24	1311867719.4105761051	0.0180064049	0.0136865637	0.0182064120	0.0055157017	0.4894350000	0.0734540000	0.0829400000	0.0000010000	0.3306800000	0.0017510000	134664659	0	402718720	3.9775962830	3.9909427166	4.0101928711
25	1311867719.4427709579	0.0165332146	0.0138004298	0.0182064120	0.0055245219	0.8542900000	0.0739550000	0.0830640000	0.0302190000	0.3294690000	0.3369740000	134668387	0	402718720	3.9794437885	3.9902670383	4.0101265907
26	1311867719.4787840843	0.0195068978	0.0140199093	0.0195068978	0.0054485308	0.4730190000	0.0723280000	0.0687210000	0.0000010000	0.3296130000	0.0017440000	134672115	0	402718720	3.9766035080	3.9880232811	4.0103125572
27	1311867719.5104370117	0.0193197690	0.0142162004	0.0195068978	0.0054800318	0.5208320000	0.0750290000	0.0880710000	0.0308670000	0.3244860000	0.0017630000	134675787	0	402718720	3.9766209126	3.9878787994	4.0101666451
28	1311867719.5449650288	0.0181261282	0.0143558407	0.0195068978	0.0054625452	0.4920300000	0.0854340000	0.0700710000	0.0000010000	0.3341390000	0.0017660000	134679515	0	402718720	3.9763913155	3.9887826443	4.0108199120
29	1311867719.5771939754	0.0192381255	0.0145241953	0.0195068978	0.0054267971	0.8322280000	0.0746700000	0.0735950000	0.0303570000	0.3220160000	0.3309700000	134683243	0	402718720	3.9755690098	3.9869921207	4.0107574463
30	1311867719.6112511158	0.0197062865	0.0146969317	0.0197062865	0.0053895018	0.4509580000	0.0747340000	0.0491310000	0.0000010000	0.3247040000	0.0017670000	134686971	0	402718720	3.9746561050	3.9866495132	4.0112013817
31	1311867719.6421909332	0.0170124900	0.0147716271	0.0197062865	0.0053120080	0.5138770000	0.0737150000	0.0829100000	0.0307640000	0.3241130000	0.0017530000	134690587	0	402718720	3.9768860340	3.9875824451	4.0113987923
32	1311867719.6770479679	0.0177945066	0.0148660921	0.0197062865	0.0052396531	0.4620050000	0.0722470000	0.0623800000	0.0000010000	0.3250030000	0.0017500000	134694371	0	402718720	3.9763786793	3.9864048958	4.0119233131
33	1311867719.7107939720	0.0181342177	0.0149651262	0.0197062865	0.0051753100	0.8610050000	0.0873950000	0.0870740000	0.0308800000	0.3222800000	0.3327570000	134701115	0	402718720	3.9754447937	3.9867062569	4.0126104355
34	1311867719.7442650795	0.0175035279	0.0150397851	0.0197062865	0.0051248168	0.4570870000	0.0725830000	0.0584780000	0.0000000000	0.3236480000	0.0017490000	134711187	0	402718720	3.9754066467	3.9876341820	4.0135173798
35	1311867719.7861878872	0.0185586382	0.0151403238	0.0197062865	0.0050561306	0.5164300000	0.0745520000	0.0832280000	0.0308020000	0.3254660000	0.0017520000	134715195	0	402718720	3.9745199680	3.9866864681	4.0141363144
36	1311867719.8099169731	0.0188596006	0.0152436370	0.0197062865	0.0049994949	0.4873600000	0.0748840000	0.0836890000	0.0000010000	0.3263960000	0.0017610000	134718587	0	402718720	3.9742028713	3.9862155914	4.0144858360
37	1311867719.8454990387	0.0192699078	0.0153524551	0.0197062865	0.0049778978	0.8409610000	0.0745210000	0.0832490000	0.0308750000	0.3210060000	0.3306740000	134722371	0	402718720	3.9744448662	3.9849376678	4.0145311356
38	1311867719.8771090508	0.0189867038	0.0154480933	0.0197062865	0.0049127426	0.5358610000	0.0946980000	0.1111260000	0.0000010000	0.3276420000	0.0017580000	134726043	0	402718720	3.9743826389	3.9848151207	4.0147142410
39	1311867719.9114089012	0.0185453407	0.0155275099	0.0197062865	0.0049253158	0.4863050000	0.0739550000	0.0588270000	0.0308790000	0.3201090000	0.0018420000	134729827	0	402718720	3.9736621380	3.9853322506	4.0152688026
40	1311867719.9461970329	0.0213935655	0.0156741613	0.0213935655	0.0049157944	0.4591330000	0.0747940000	0.0596620000	0.0000010000	0.3222670000	0.0017720000	134733555	0	402718720	3.9712667465	3.9833316803	4.0159001350
41	1311867719.9807810783	0.0209206399	0.0158021241	0.0213935655	0.0048699853	0.8186560000	0.0751020000	0.0594320000	0.0305090000	0.3202720000	0.3327120000	134737283	0	402718720	3.9723341465	3.9823818207	4.0158901215
42	1311867720.0117020607	0.0210047122	0.0159259953	0.0213935655	0.0048946576	0.4647420000	0.0753480000	0.0636790000	0.0000000000	0.3232950000	0.0017810000	134740955	0	402718720	3.9701304436	3.9838922024	4.0166597366
43	1311867720.0452380180	0.0216359477	0.0160587849	0.0216359477	0.0048704926	0.5311770000	0.0868550000	0.0892580000	0.0309750000	0.3216550000	0.0017900000	134744627	0	402718720	3.9691481590	3.9833133221	4.0169482231
44	1311867720.0772819519	0.0181093439	0.0161053885	0.0216359477	0.0048609162	0.4860840000	0.0750740000	0.0845480000	0.0000010000	0.3240380000	0.0017780000	134748355	0	402718720	3.9732904434	3.9842035770	4.0174307823
45	1311867720.1172130108	0.0164454896	0.0161129463	0.0216359477	0.0048379310	0.8469940000	0.0734130000	0.0829680000	0.0309430000	0.3229360000	0.3360990000	134752251	0	402718720	3.9763367176	3.9841914177	4.0178818703
46	1311867720.1451559067	0.0173381940	0.0161395821	0.0216359477	0.0047873637	0.4478690000	0.0732820000	0.0488600000	0.0000010000	0.3233190000	0.0017610000	134755755	0	402718720	3.9753630161	3.9837996960	4.0184249878
47	1311867720.1781630516	0.0153385485	0.0161225388	0.0216359477	0.0047449647	0.5085580000	0.0713310000	0.0814900000	0.0302800000	0.3230630000	0.0017440000	134759427	0	402718720	3.9773890972	3.9852161407	4.0188970566
48	1311867720.2094950676	0.0165937468	0.0161323557	0.0216359477	0.0047394391	0.4650100000	0.0843060000	0.0566670000	0.0000000000	0.3216360000	0.0017430000	134763099	0	402718720	3.9739885330	3.9859333038	4.0197954178
49	1311867720.2421469688	0.0136901392	0.0160825145	0.0216359477	0.0047384775	0.8677790000	0.0969680000	0.0830020000	0.0309940000	0.3211880000	0.3349720000	134766827	0	402718720	3.9783506393	3.9870285988	4.0200057030
50	1311867720.2770779133	0.0157336965	0.0160755382	0.0216359477	0.0047301456	0.4816100000	0.0736460000	0.0830600000	0.0000010000	0.3224980000	0.0017490000	134770555	0	402718720	3.9760117531	3.9861192703	4.0211911201
51	1311867720.3094570637	0.0124950744	0.0160053330	0.0216359477	0.0047060371	0.4996530000	0.0742270000	0.0741980000	0.0306140000	0.3181910000	0.0017610000	134774227	0	402718720	3.9798092842	3.9883577824	4.0219063759
52	1311867720.3430728912	0.0131311305	0.0159500599	0.0216359477	0.0047561825	0.4820970000	0.0748270000	0.0842760000	0.0000010000	0.3205700000	0.0017640000	134777955	0	402718720	3.9789657593	3.9888246059	4.0232038498
53	1311867720.3779859543	0.0137955090	0.0159094080	0.0216359477	0.0048139689	0.8458120000	0.0757210000	0.0894660000	0.0311310000	0.3170190000	0.3317590000	134781627	0	402718720	3.9817018509	3.9870052338	4.0234551430
54	1311867720.4096798897	0.0142790340	0.0158792159	0.0216359477	0.0048841922	0.4846000000	0.0763970000	0.0856180000	0.0000010000	0.3201350000	0.0017820000	134785299	0	402718720	3.9812800884	3.9865677357	4.0241260529
55	1311867720.4461109638	0.0135359317	0.0158366107	0.0216359477	0.0048474861	0.4971720000	0.0745150000	0.0700870000	0.0311530000	0.3189940000	0.0017560000	134789139	0	402718720	3.9823596478	3.9874341488	4.0244932175
56	1311867720.4799289703	0.0137455314	0.0157992700	0.0216359477	0.0048636026	0.4724500000	0.0740190000	0.0767320000	0.0000010000	0.3192830000	0.0017510000	134792867	0	402718720	3.9837777615	3.9872305393	4.0244631767
57	1311867720.5104389191	0.0135736410	0.0157602239	0.0216359477	0.0049154982	0.7926950000	0.0731390000	0.0352580000	0.0310410000	0.3183830000	0.3342190000	134796483	0	402718720	3.9824056625	3.9867978096	4.0242986679
58	1311867720.5467319489	0.0142166140	0.0157336099	0.0216359477	0.0050272079	0.4539110000	0.0748990000	0.0594060000	0.0000000000	0.3171880000	0.0017490000	134800323	0	402718720	3.9857499599	3.9875555038	4.0246038437
59	1311867720.5793280602	0.0140508655	0.0157050888	0.0216359477	0.0050732592	0.4983200000	0.0836760000	0.0630170000	0.0312790000	0.3179150000	0.0017550000	134803995	0	402718720	3.9837586880	3.9867560863	4.0251312256
60	1311867720.6121249199	0.0149729792	0.0156928870	0.0216359477	0.0050525477	0.4532760000	0.0748640000	0.0593760000	0.0000010000	0.3166160000	0.0017470000	134807667	0	402718720	3.9847555161	3.9862630367	4.0251531601
61	1311867720.6463210583	0.0151072014	0.0156832856	0.0216359477	0.0050389992	0.8347730000	0.0743540000	0.0768630000	0.0313270000	0.3170470000	0.3345210000	134811451	0	402718720	3.9846062660	3.9864475727	4.0256304741
62	1311867720.6798269749	0.0166617166	0.0156990667	0.0216359477	0.0050294622	0.4782670000	0.0742390000	0.0839510000	0.0000010000	0.3176510000	0.0017490000	134815067	0	402718720	3.9870893955	3.9862616062	4.0256276131
63	1311867720.7102439404	0.0169777386	0.0157193631	0.0216359477	0.0049944781	0.5120180000	0.0748530000	0.0883100000	0.0315360000	0.3147210000	0.0018600000	134818739	0	402718720	3.9856936932	3.9851374626	4.0256991386
64	1311867720.7451629639	0.0167082883	0.0157348151	0.0216359477	0.0049999560	0.4818440000	0.0737210000	0.0878530000	0.0000010000	0.3178480000	0.0017390000	134822467	0	402718720	3.9854934216	3.9857342243	4.0256805420
65	1311867720.7790179253	0.0581989288	0.0163881091	0.0581989288	0.0061941604	0.8468590000	0.0731720000	0.0830010000	0.0315030000	0.3181380000	0.3403680000	134832395	0	402718720	4.0315556526	3.9882464409	4.0336537361
66	1311867720.8115909100	0.0585793070	0.0170273697	0.0585793070	0.0061469823	0.4773940000	0.0723770000	0.0824900000	0.0000010000	0.3201030000	0.0017360000	134848867	0	402718720	4.0310993195	3.9874367714	4.0340332985
67	1311867720.8467299938	0.0618567094	0.0176964643	0.0618567094	0.0061143812	0.5217720000	0.0866470000	0.0823180000	0.0312050000	0.3191750000	0.0017390000	134852651	0	402718720	4.0341124535	3.9881896973	4.0344309807
68	1311867720.8813319206	0.0603026263	0.0183230255	0.0618567094	0.0061203353	0.4582170000	0.0855790000	0.0495620000	0.0000010000	0.3206590000	0.0017230000	134856379	0	402718720	4.0321674347	3.9887318611	4.0349125862
69	1311867720.9149661064	0.0613572076	0.0189467093	0.0618567094	0.0060825500	0.8542110000	0.0736360000	0.0826980000	0.0312100000	0.3210010000	0.3449880000	134860051	0	402718720	4.0324754715	3.9873766899	4.0352802277
70	1311867720.9500010014	0.0598262288	0.0195307025	0.0618567094	0.0060461517	0.4679790000	0.0736760000	0.0688320000	0.0000010000	0.3230560000	0.0017240000	134863779	0	402718720	4.0305304527	3.9878334999	4.0358734131
71	1311867720.9797990322	0.0623859949	0.0201342981	0.0623859949	0.0060187651	0.5244100000	0.0861120000	0.0819080000	0.0316910000	0.3222790000	0.0017240000	134867339	0	402718720	4.0330834389	3.9880812168	4.0357470512
72	1311867721.0093889236	0.0640341714	0.0207440186	0.0640341714	0.0059803902	0.4536640000	0.0732130000	0.0550390000	0.0000000000	0.3229940000	0.0017230000	134870955	0	402718720	4.0345811844	3.9879364967	4.0360088348
73	1311867721.0478379726	0.0626609921	0.0213182237	0.0640341714	0.0059469699	0.8693730000	0.0839660000	0.0821040000	0.0313230000	0.3232290000	0.3480670000	134874851	0	402718720	4.0328111649	3.9879713058	4.0359911919
74	1311867721.0794439316	0.0641731620	0.0218973445	0.0641731620	0.0059156357	0.4844940000	0.0728360000	0.0863720000	0.0000010000	0.3228640000	0.0017190000	134878467	0	402718720	4.0340189934	3.9873864651	4.0362267494
75	1311867721.1103579998	0.0598739833	0.0224036997	0.0641731620	0.0059072498	0.5142760000	0.0733250000	0.0818600000	0.0314060000	0.3252540000	0.0017280000	134882139	0	402718720	4.0289902687	3.9869568348	4.0363845825
76	1311867721.1467890739	0.0626415387	0.0229331449	0.0641731620	0.0059077328	0.5014270000	0.0863470000	0.0863500000	0.0000010000	0.3263050000	0.0017200000	134885923	0	402718720	4.0311250687	3.9866235256	4.0363626480
77	1311867721.1774179935	0.0625633523	0.0234478229	0.0641731620	0.0059530324	0.8538180000	0.0737600000	0.0687350000	0.0318990000	0.3262830000	0.3524560000	134889595	0	402718720	4.0309786797	3.9863207340	4.0365529060
78	1311867721.2112360001	0.0610255226	0.0239295883	0.0641731620	0.0059213972	0.4972060000	0.0842530000	0.0823340000	0.0000010000	0.3281900000	0.0017200000	134893267	0	402718720	4.0289111137	3.9862134457	4.0367598534
79	1311867721.2469010353	0.0646424964	0.0244449416	0.0646424964	0.0059063605	0.5433360000	0.0942500000	0.0865240000	0.0320840000	0.3280360000	0.0017300000	134897051	0	402718720	4.0325098038	3.9859762192	4.0366997719
80	1311867721.2800450325	0.0634045154	0.0249319363	0.0646424964	0.0058689720	0.4669740000	0.0720450000	0.0645470000	0.0000010000	0.3278260000	0.0017920000	134900723	0	402718720	4.0303478241	3.9849503040	4.0369000435
81	1311867721.3099579811	0.0681402683	0.0254653725	0.0681402683	0.0058739025	0.8794710000	0.0736690000	0.0862190000	0.0316750000	0.3278740000	0.3593490000	134904339	0	402718720	4.0351285934	3.9851276875	4.0370888710
82	1311867721.3483059406	0.0669542626	0.0259713345	0.0681402683	0.0058643924	0.4719120000	0.0844100000	0.0482620000	0.0000000000	0.3362290000	0.0022750000	134908179	0	402718720	4.0334548950	3.9852459431	4.0370163918
83	1311867721.3790040016	0.0673267171	0.0264695922	0.0681402683	0.0058320672	0.5533570000	0.0937200000	0.0919860000	0.0321300000	0.3330830000	0.0017270000	134911739	0	402718720	4.0332708359	3.9850890636	4.0371966362
84	1311867721.4092550278	0.0654952005	0.0269341827	0.0681402683	0.0058169153	0.4934740000	0.0737830000	0.0822730000	0.0000010000	0.3350190000	0.0016870000	134915355	0	402718720	4.0304937363	3.9845628738	4.0377545357
85	1311867721.4478130341	0.0686860085	0.0274253807	0.0686860085	0.0057914776	0.8868350000	0.0734210000	0.0817130000	0.0316420000	0.3350510000	0.3642980000	134919307	0	402718720	4.0331788063	3.9842457771	4.0381736755
86	1311867721.4768960476	0.0705027357	0.0279262802	0.0705027357	0.0057598039	0.4994590000	0.0741690000	0.0867710000	0.0000010000	0.3360800000	0.0017290000	134922867	0	402718720	4.0347113609	3.9845588207	4.0385270119
87	1311867721.5093359947	0.0708062872	0.0284191538	0.0708062872	0.0057359534	0.5282020000	0.0746110000	0.0818150000	0.0324140000	0.3369160000	0.0017270000	134926483	0	402718720	4.0346002579	3.9842684269	4.0384254456
88	1311867721.5451331139	0.0675341189	0.0288636420	0.0708062872	0.0057375261	0.4998480000	0.0874960000	0.0711910000	0.0000000000	0.3387410000	0.0016890000	134930211	0	402718720	4.0302090645	3.9832980633	4.0387530327
89	1311867721.5769670010	0.0675496310	0.0292983161	0.0708062872	0.0057149775	0.9167710000	0.0947920000	0.0816010000	0.0318710000	0.3388610000	0.3689270000	134933771	0	402718720	4.0300626755	3.9836139679	4.0386295319
90	1311867721.6129651070	0.0689675137	0.0297390849	0.0708062872	0.0057145826	0.4989620000	0.0730730000	0.0856660000	0.0000010000	0.3377810000	0.0017120000	134937499	0	402718720	4.0309715271	3.9833273888	4.0386948586
91	1311867721.6496050358	0.0691311434	0.0301719647	0.0708062872	0.0057207712	0.5342520000	0.0735350000	0.0859150000	0.0319800000	0.3403880000	0.0017160000	134941339	0	402718720	4.0303649902	3.9820299149	4.0385127068
92	1311867721.6800351143	0.0685424656	0.0305890354	0.0708062872	0.0057304508	0.5198290000	0.0856440000	0.0818060000	0.0000000000	0.3493600000	0.0022690000	134944955	0	402718720	4.0297741890	3.9836955070	4.0386853218
93	1311867721.7162289619	0.0684701651	0.0309963593	0.0708062872	0.0057247563	0.8920930000	0.0936040000	0.0533920000	0.0323830000	0.3409520000	0.3710520000	134948795	0	402718720	4.0294923782	3.9834852219	4.0388717651
94	1311867721.7467949390	0.0697930604	0.0314090902	0.0708062872	0.0057479864	0.5055520000	0.0744420000	0.0864480000	0.0000010000	0.3422040000	0.0017220000	134952411	0	402718720	4.0294537544	3.9810097218	4.0387749672
95	1311867721.7787001133	0.0727553144	0.0318443136	0.0727553144	0.0057320442	0.5256130000	0.0729200000	0.0749890000	0.0325560000	0.3426840000	0.0017240000	134956083	0	402718720	4.0327353477	3.9823002815	4.0392737389
96	1311867721.8154830933	0.0715582445	0.0322580004	0.0727553144	0.0057054800	0.4686980000	0.0737890000	0.0481170000	0.0000000000	0.3443400000	0.0017160000	134959867	0	402718720	4.0307598114	3.9818921089	4.0392913818
97	1311867721.8485159874	0.0723726079	0.0326715531	0.0727553144	0.0056810583	0.9036270000	0.0722460000	0.0804810000	0.0323180000	0.3442200000	0.3736410000	134963595	0	402718720	4.0307621956	3.9806585312	4.0391874313
98	1311867721.8778810501	0.0704092085	0.0330566312	0.0727553144	0.0056658638	0.5213960000	0.0885330000	0.0862170000	0.0000010000	0.3441950000	0.0017100000	134967211	0	402718720	4.0285758972	3.9817311764	4.0391111374
99	1311867721.9146931171	0.0703125522	0.0334329536	0.0727553144	0.0056407050	0.5012900000	0.0739840000	0.0479890000	0.0325840000	0.3442630000	0.0017250000	134970771	0	402718720	4.0278387070	3.9808745384	4.0388593674
100	1311867721.9467151165	0.0707983524	0.0338066076	0.0727553144	0.0056143268	0.5049110000	0.0740920000	0.0857280000	0.0000010000	0.3426460000	0.0017030000	134974443	0	402718720	4.0277066231	3.9801528454	4.0387492180
101	1311867721.9773728848	0.0695357695	0.0341603617	0.0727553144	0.0056167607	0.9133490000	0.0737600000	0.0855870000	0.0326960000	0.3446840000	0.3758940000	134978115	0	402718720	4.0262446404	3.9804461002	4.0386013985
102	1311867722.0166850090	0.0721758530	0.0345330626	0.0727553144	0.0056547660	0.4855160000	0.0739960000	0.0615820000	0.0000000000	0.3474850000	0.0017050000	134981843	0	402718720	4.0285978317	3.9799981117	4.0384569168
103	1311867722.0475180149	0.0718446821	0.0348953113	0.0727553144	0.0056651020	0.5079680000	0.0858090000	0.0434070000	0.0327000000	0.3435910000	0.0017100000	134985347	0	402718720	4.0280938148	3.9795286655	4.0381584167
104	1311867722.0800709724	0.0733958483	0.0352655088	0.0733958483	0.0056522864	0.4986240000	0.0733670000	0.0746330000	0.0000010000	0.3481770000	0.0016970000	134989075	0	402718720	4.0292978287	3.9790666103	4.0382075310
105	1311867722.1161251068	0.0743490607	0.0356377331	0.0743490607	0.0056320294	0.9199630000	0.0740480000	0.0858420000	0.0328010000	0.3475510000	0.3789870000	134992859	0	402718720	4.0293722153	3.9777681828	4.0381560326
106	1311867722.1479530334	0.0736166537	0.0359960248	0.0743490607	0.0056244825	0.5081870000	0.0739540000	0.0817090000	0.0000010000	0.3500630000	0.0017110000	134996475	0	402718720	4.0277843475	3.9772522449	4.0382041931
107	1311867722.1798410416	0.0716845170	0.0363295621	0.0743490607	0.0056154888	0.5410780000	0.0738830000	0.0811700000	0.0328380000	0.3507290000	0.0017100000	135000147	0	402718720	4.0257611275	3.9785532951	4.0379939079
108	1311867722.2146399021	0.0719716996	0.0366595819	0.0743490607	0.0056090094	0.5409460000	0.1090800000	0.0781840000	0.0000010000	0.3512180000	0.0017050000	135003931	0	402718720	4.0251989365	3.9768896103	4.0380778313
109	1311867722.2469589710	0.0735663772	0.0369981763	0.0743490607	0.0055863396	0.9215970000	0.0730110000	0.0803280000	0.0328070000	0.3517250000	0.3829890000	135007603	0	402718720	4.0267429352	3.9766960144	4.0380635262
110	1311867722.2780389786	0.0717215836	0.0373138437	0.0743490607	0.0055677108	0.5188020000	0.0837010000	0.0802100000	0.0000000000	0.3524340000	0.0017000000	135011275	0	402718720	4.0248918533	3.9778954983	4.0381197929
111	1311867722.3154170513	0.0733281374	0.0376382968	0.0743490607	0.0055507968	0.5463030000	0.0731350000	0.0847790000	0.0329920000	0.3529300000	0.0017040000	135015059	0	402718720	4.0259261131	3.9763560295	4.0382766724
112	1311867722.3488469124	0.0755851492	0.0379771079	0.0755851492	0.0055368694	0.4851810000	0.0736010000	0.0545160000	0.0000010000	0.3546020000	0.0017080000	135018731	0	402718720	4.0278515816	3.9755218029	4.0386199951
113	1311867722.3777940273	0.0725214928	0.0382828105	0.0755851492	0.0055390327	0.9348920000	0.0841950000	0.0845610000	0.0330010000	0.3495470000	0.3828360000	135022347	0	402718720	4.0250787735	3.9769146442	4.0380492210
