SLAMBench Report run started:	2018-02-18 11:30:52

Properties:
=================

frame-limit: 0
log-file: out_paper//violons_libkfusion-cpp_rgbd_dataset_freiburg1_xyz.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_xyz.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
11	1305031102.5112190247	0.0164479204	0.0215292725	0.0413634107	0.0234064148	0.4466910000	0.0964370000	0.0756840000	0.0361120000	0.2366250000	0.0017610000	114127899	0	402718720	3.9873962402	4.0066900253	4.1077766418
12	1305031102.5432200432	0.0179824233	0.0212337017	0.0413634107	0.0223184470	0.3631000000	0.0762460000	0.0599120000	0.0000000000	0.2250040000	0.0018530000	114131627	0	402718720	3.9864506721	4.0065860748	4.1198139191
13	1305031102.5752859116	0.0202759616	0.0211600294	0.0413634107	0.0221564451	0.6267900000	0.0760740000	0.0888610000	0.0299480000	0.2128170000	0.2190140000	114135243	0	402718720	3.9834635258	4.0057702065	4.1314334869
14	1305031102.6112329960	0.0283787381	0.0216756514	0.0413634107	0.0226241234	0.3705770000	0.1060050000	0.0572260000	0.0000000000	0.2055180000	0.0017430000	114139027	0	402718720	3.9843080044	4.0026230812	4.1423969269
15	1305031102.6432650089	0.0308783725	0.0222891662	0.0413634107	0.0225262051	0.3851690000	0.0747700000	0.0848130000	0.0291700000	0.1946340000	0.0017040000	114142699	0	402718720	3.9798226357	4.0030684471	4.1535353661
16	1305031102.6752851009	0.0282430165	0.0226612818	0.0413634107	0.0223398661	0.3188460000	0.0754600000	0.0501790000	0.0000010000	0.1914120000	0.0017130000	114146371	0	402718720	3.9764246941	4.0097103119	4.1653318405
17	1305031102.7112629414	0.0316452645	0.0231897514	0.0413634107	0.0218825356	0.5730400000	0.0756570000	0.0908720000	0.0297330000	0.1852630000	0.1914140000	114151691	0	402718720	3.9767246246	4.0127506256	4.1776738167
18	1305031102.7432339191	0.0347411111	0.0238314936	0.0413634107	0.0213005051	0.3489010000	0.0755550000	0.0849030000	0.0000010000	0.1860170000	0.0023350000	114158619	0	402718720	3.9764032364	4.0140333176	4.1903018951
19	1305031102.7754719257	0.0331617072	0.0243225575	0.0413634107	0.0211256508	0.4047280000	0.0986880000	0.0780230000	0.0354200000	0.1901380000	0.0023660000	114162235	0	402718720	3.9770960808	4.0198845863	4.2032308578
20	1305031102.8112320900	0.0379274115	0.0250028002	0.0413634107	0.0206128080	0.3543380000	0.0988870000	0.0685810000	0.0000000000	0.1844120000	0.0023610000	114166019	0	402718720	3.9762568474	4.0221443176	4.2156372070
21	1305031102.8432900906	0.0389956944	0.0256691285	0.0413634107	0.0201184745	0.5461030000	0.0928890000	0.0874070000	0.0294620000	0.1650490000	0.1711960000	114169747	0	402718720	3.9772496223	4.0255994797	4.2280049324
22	1305031102.8753631115	0.0411703959	0.0263737315	0.0413634107	0.0197014942	0.3005420000	0.0789470000	0.0586140000	0.0000010000	0.1611530000	0.0017350000	114173363	0	402718720	3.9740362167	4.0273656845	4.2397809029
23	1305031102.9111850262	0.0446442552	0.0271681021	0.0446442552	0.0193051934	0.3419330000	0.0775920000	0.0720340000	0.0294280000	0.1604310000	0.0023450000	114177147	0	402718720	3.9713394642	4.0299930573	4.2513957024
24	1305031102.9432289600	0.0453415141	0.0279253276	0.0453415141	0.0191956416	0.3513660000	0.0982620000	0.0864720000	0.0000010000	0.1641750000	0.0023510000	114180875	0	402718720	3.9698371887	4.0335559845	4.2626981735
25	1305031102.9752030373	0.0475470871	0.0287101980	0.0475470871	0.0199041884	0.5468220000	0.0984380000	0.0862500000	0.0349010000	0.1628890000	0.1642390000	114184435	0	402718720	3.9654788971	4.0359382629	4.2742710114
26	1305031103.0112149715	0.0510667562	0.0295700656	0.0510667562	0.0195126625	0.3178010000	0.0797060000	0.0879280000	0.0000000000	0.1483170000	0.0017450000	114188275	0	402718720	3.9648768902	4.0386009216	4.2861423492
27	1305031103.0432269573	0.0534115098	0.0304530821	0.0534115098	0.0191467771	0.3258850000	0.0910880000	0.0592020000	0.0289090000	0.1448300000	0.0017520000	114192003	0	402718720	3.9658265114	4.0412497520	4.2976756096
28	1305031103.0753190517	0.0555776730	0.0313503889	0.0555776730	0.0193429700	0.3386230000	0.1066320000	0.0878060000	0.0000010000	0.1423540000	0.0017230000	114195619	0	402718720	3.9671442509	4.0437264442	4.3083209991
29	1305031103.1112399101	0.0594772063	0.0323202791	0.0594772063	0.0191864859	0.5256070000	0.1023220000	0.0769640000	0.0346610000	0.1525910000	0.1589490000	114199403	0	402718720	3.9668531418	4.0455884933	4.3179030418
30	1305031103.1433179379	0.0581849292	0.0331824341	0.0594772063	0.0188822087	0.3691100000	0.0996770000	0.1148870000	0.0000010000	0.1520700000	0.0023610000	114203075	0	402718720	3.9674313068	4.0516209602	4.3274435997
31	1305031103.1754519939	0.0602662116	0.0340561044	0.0602662116	0.0185820146	0.3391540000	0.0845370000	0.0867990000	0.0292410000	0.1367390000	0.0017330000	114206747	0	402718720	3.9663879871	4.0536775589	4.3364024162
32	1305031103.2112200260	0.0610714592	0.0349003342	0.0610714592	0.0191084643	0.2742880000	0.0798980000	0.0585300000	0.0000000000	0.1340200000	0.0017330000	114210531	0	402718720	3.9658615589	4.0586519241	4.3452491760
33	1305031103.2432160378	0.0621631145	0.0357264791	0.0621631145	0.0188304828	0.4405530000	0.0809350000	0.0659950000	0.0291770000	0.1291930000	0.1351340000	114217331	0	402718720	3.9667422771	4.0620641708	4.3542580605
34	1305031103.2753698826	0.0650172383	0.0365879720	0.0650172383	0.0188643603	0.2679090000	0.0811500000	0.0614650000	0.0000000000	0.1234340000	0.0017460000	114227347	0	402718720	3.9674181938	4.0629873276	4.3626980782
35	1305031103.3112099171	0.0700983480	0.0375454113	0.0700983480	0.0192433774	0.2842290000	0.0813750000	0.0521090000	0.0291320000	0.1197490000	0.0017510000	114231131	0	402718720	3.9659059048	4.0604457855	4.3701777458
36	1305031103.3432230949	0.0758346096	0.0386090002	0.0758346096	0.0198475562	0.2577460000	0.0811520000	0.0579040000	0.0000000000	0.1168360000	0.0017390000	114234859	0	402718720	3.9654288292	4.0556077957	4.3751139641
37	1305031103.3753271103	0.0763622895	0.0396293593	0.0763622895	0.0198080015	0.4033790000	0.0790120000	0.0569480000	0.0290470000	0.1161980000	0.1220530000	114238475	0	402718720	3.9691960812	4.0556817055	4.3777918816
38	1305031103.4112598896	0.0775924698	0.0406283885	0.0775924698	0.0196994887	0.2852450000	0.0788860000	0.0895160000	0.0000000000	0.1149000000	0.0018160000	114242259	0	402718720	3.9701089859	4.0531826019	4.3786330223
39	1305031103.4432799816	0.0807357281	0.0416567819	0.0807357281	0.0195271509	0.3026280000	0.0894060000	0.0673470000	0.0292270000	0.1148020000	0.0017250000	114245987	0	402718720	3.9694337845	4.0481319427	4.3773794174
40	1305031103.4752740860	0.0811245218	0.0426434754	0.0811245218	0.0192943707	0.2625360000	0.0802490000	0.0609720000	0.0000010000	0.1188160000	0.0023700000	114249603	0	402718720	3.9697148800	4.0450797081	4.3745708466
41	1305031103.5113329887	0.0812020451	0.0435839283	0.0812020451	0.0191578072	0.4814050000	0.1009700000	0.0957570000	0.0347010000	0.1264270000	0.1234220000	114253387	0	402718720	3.9699931145	4.0407695770	4.3698463440
42	1305031103.5434439182	0.0811105222	0.0444774186	0.0812020451	0.0190312263	0.2849320000	0.0803220000	0.0837280000	0.0000010000	0.1189130000	0.0018380000	114257115	0	402718720	3.9699738026	4.0357708931	4.3631577492
43	1305031103.5754740238	0.0802845061	0.0453101416	0.0812020451	0.0188522486	0.2860740000	0.0803840000	0.0514270000	0.0292300000	0.1231660000	0.0017460000	114260731	0	402718720	3.9710917473	4.0310411453	4.3548955917
44	1305031103.6112229824	0.0770353898	0.0460311700	0.0812020451	0.0187215400	0.3387840000	0.1180110000	0.0920510000	0.0000010000	0.1267430000	0.0018360000	114264515	0	402718720	3.9729056358	4.0282793045	4.3457403183
45	1305031103.6434450150	0.0753249526	0.0466821429	0.0812020451	0.0185130420	0.4568620000	0.0809410000	0.0775890000	0.0293860000	0.1313490000	0.1374620000	114268243	0	402718720	3.9737975597	4.0236873627	4.3359375000
46	1305031103.6755230427	0.0724255741	0.0472417827	0.0812020451	0.0183416714	0.3018750000	0.0802730000	0.0806250000	0.0000000000	0.1391050000	0.0017420000	114271859	0	402718720	3.9728000164	4.0198273659	4.3255729675
47	1305031103.7116100788	0.0688651800	0.0477018550	0.0812020451	0.0181590727	0.3168600000	0.0796030000	0.0587060000	0.0294700000	0.1472030000	0.0017490000	114275643	0	402718720	3.9737908840	4.0162081718	4.3144435883
48	1305031103.7433259487	0.0657515079	0.0480778894	0.0812020451	0.0180129600	0.3207340000	0.0785480000	0.0868630000	0.0000000000	0.1534460000	0.0017490000	114279371	0	402718720	3.9763457775	4.0123820305	4.3024854660
49	1305031103.7753419876	0.0638061911	0.0483988752	0.0812020451	0.0178254586	0.5302680000	0.0894740000	0.0874490000	0.0295810000	0.1588380000	0.1647860000	114282987	0	402718720	3.9765441418	4.0067057610	4.2898883820
50	1305031103.8112421036	0.0589361712	0.0486096211	0.0812020451	0.0180277803	0.3111980000	0.0773470000	0.0653200000	0.0000000000	0.1666520000	0.0017440000	114286771	0	402718720	3.9777004719	4.0048713684	4.2767829895
51	1305031103.8432509899	0.0550149754	0.0487352163	0.0812020451	0.0180151537	0.3340070000	0.0766150000	0.0577330000	0.0296580000	0.1681210000	0.0017450000	114290499	0	402718720	3.9791316986	4.0025763512	4.2640256882
52	1305031103.8753609657	0.0524332896	0.0488063331	0.0812020451	0.0179584012	0.3384930000	0.0775890000	0.0861200000	0.0000010000	0.1729040000	0.0017400000	114294115	0	402718720	3.9783585072	3.9991288185	4.2520022392
53	1305031103.9112210274	0.0556279793	0.0489350434	0.0812020451	0.0188788245	0.5252830000	0.0776590000	0.0573860000	0.0297890000	0.1759120000	0.1843850000	114297899	0	402718720	3.9778292179	3.9886002541	4.2391610146
54	1305031103.9432110786	0.0558921732	0.0490638791	0.0812020451	0.0187512808	0.3793760000	0.0987490000	0.0773910000	0.0000000000	0.2006870000	0.0023930000	114301627	0	402718720	3.9790174961	3.9813640118	4.2256398201
55	1305031103.9753730297	0.0520141013	0.0491175195	0.0812020451	0.0186915493	0.3867400000	0.0977700000	0.0578970000	0.0359230000	0.1932320000	0.0017760000	114305299	0	402718720	3.9803924561	3.9784111977	4.2111148834
56	1305031104.0112318993	0.0503256321	0.0491390930	0.0812020451	0.0188833013	0.3918800000	0.0897280000	0.0859260000	0.0000000000	0.2136670000	0.0023990000	114309027	0	402718720	3.9829475880	3.9732463360	4.1966362000
57	1305031104.0432488918	0.0481188856	0.0491211946	0.0812020451	0.0188220346	0.6957160000	0.0976710000	0.1147740000	0.0362200000	0.2198130000	0.2270800000	114312755	0	402718720	3.9865407944	3.9676470757	4.1817522049
58	1305031104.0754249096	0.0415088199	0.0489899467	0.0812020451	0.0188578536	0.3470560000	0.0825330000	0.0509290000	0.0000000000	0.2116670000	0.0017810000	114316371	0	402718720	3.9869670868	3.9672598839	4.1664290428
59	1305031104.1112349033	0.0357156806	0.0487649592	0.0812020451	0.0187867509	0.4046520000	0.0987850000	0.0604320000	0.0302470000	0.2131570000	0.0018690000	114320155	0	402718720	3.9884612560	3.9667315483	4.1516323090
60	1305031104.1432299614	0.0334386043	0.0485095199	0.0812020451	0.0187430862	0.3522350000	0.0758990000	0.0577080000	0.0000010000	0.2167150000	0.0017630000	114323883	0	402718720	3.9907071590	3.9611439705	4.1370897293
61	1305031104.1754240990	0.0299056713	0.0482045388	0.0812020451	0.0186869969	0.6155930000	0.0754420000	0.0644000000	0.0302670000	0.2195040000	0.2258250000	114327499	0	402718720	3.9871833324	3.9578177929	4.1231317520
62	1305031104.2112829685	0.0269927736	0.0478624136	0.0812020451	0.0185870066	0.4046020000	0.0872510000	0.0856120000	0.0000000000	0.2298250000	0.0017630000	114331283	0	402718720	3.9879481792	3.9558639526	4.1095061302
63	1305031104.2431960106	0.0239699520	0.0474831681	0.0812020451	0.0184640450	0.4338380000	0.0751080000	0.0904570000	0.0303810000	0.2358600000	0.0018620000	114335011	0	402718720	3.9891138077	3.9525098801	4.0963754654
64	1305031104.2755460739	0.0197000019	0.0470490562	0.0812020451	0.0183253295	0.3967290000	0.0877270000	0.0609570000	0.0000000000	0.2461040000	0.0017800000	114338627	0	402718720	3.9895319939	3.9513356686	4.0832109451
65	1305031104.3112189770	0.0164004192	0.0465775387	0.0812020451	0.0182273890	0.7047640000	0.0747090000	0.0787960000	0.0304460000	0.2572750000	0.2633680000	114348555	0	402718720	3.9909451008	3.9509439468	4.0705351830
66	1305031104.3433420658	0.0120569654	0.0460544997	0.0812020451	0.0181293780	0.3937130000	0.0739330000	0.0501800000	0.0000010000	0.2676670000	0.0017720000	114365083	0	402718720	3.9924015999	3.9502351284	4.0582695007
67	1305031104.3758370876	0.0093841795	0.0455071815	0.0812020451	0.0180560274	0.4298330000	0.0743740000	0.0504180000	0.0305680000	0.2725180000	0.0017900000	114368699	0	402718720	3.9932262897	3.9502370358	4.0463938713
68	1305031104.4115090370	0.0065708635	0.0449345886	0.0812020451	0.0179884794	0.4225100000	0.0735240000	0.0638330000	0.0000010000	0.2832240000	0.0017670000	114372483	0	402718720	3.9933240414	3.9497425556	4.0350370407
69	1305031104.4432880878	0.0045642196	0.0443495108	0.0812020451	0.0179139239	0.7849250000	0.0832070000	0.0846470000	0.0302250000	0.2904350000	0.2962470000	114376155	0	402718720	3.9936602116	3.9486763477	4.0246362686
70	1305031104.4754559994	0.0045716129	0.0437812551	0.0812020451	0.0178385911	0.4466850000	0.0915430000	0.0575880000	0.0000010000	0.2956190000	0.0017650000	114379827	0	402718720	3.9928171635	3.9481384754	4.0151977539
71	1305031104.5113289356	0.0073958761	0.0432687849	0.0812020451	0.0179184016	0.4908320000	0.0726530000	0.0847820000	0.0306690000	0.3007890000	0.0017710000	114383611	0	402718720	3.9901397228	3.9458959103	4.0059709549
72	1305031104.5433681011	0.0059200213	0.0427500521	0.0812020451	0.0178895884	0.4324680000	0.0719370000	0.0525000000	0.0000000000	0.3060730000	0.0017880000	114387339	0	402718720	3.9909553528	3.9422240257	3.9962780476
73	1305031104.5753428936	0.0045452854	0.0422266991	0.0812020451	0.0179959712	0.8878360000	0.0872720000	0.1127940000	0.0373210000	0.3225730000	0.3277070000	114390899	0	402718720	3.9940025806	3.9403240681	3.9862928391
74	1305031104.6113359928	0.0067446213	0.0417472116	0.0812020451	0.0186776033	0.4577310000	0.0847690000	0.0505910000	0.0000010000	0.3204040000	0.0017890000	114394739	0	402718720	3.9983911514	3.9357538223	3.9751882553
75	1305031104.6432430744	0.0102995997	0.0413279101	0.0812020451	0.0186744785	0.4814950000	0.0736740000	0.0501360000	0.0309300000	0.3247720000	0.0018110000	114398411	0	402718720	4.0061154366	3.9320659637	3.9621164799
76	1305031104.6755249500	0.0169678424	0.0410073829	0.0812020451	0.0185561080	0.4698200000	0.0741890000	0.0508550000	0.0000000000	0.3427900000	0.0018110000	114402083	0	402718720	4.0108380318	3.9379408360	3.9479756355
77	1305031104.7112770081	0.0212801844	0.0407511855	0.0812020451	0.0187398714	0.8662080000	0.0739020000	0.0558930000	0.0310790000	0.3479470000	0.3572150000	114405867	0	402718720	4.0134239197	3.9396235943	3.9331493378
78	1305031104.7432799339	0.0287661534	0.0405975313	0.0812020451	0.0186398677	0.5025620000	0.0733580000	0.0639690000	0.0000000000	0.3632140000	0.0018410000	114409539	0	402718720	4.0139846802	3.9449667931	3.9176707268
79	1305031104.7753269672	0.0388049223	0.0405748400	0.0812020451	0.0185437253	0.5629680000	0.0878450000	0.0821920000	0.0314090000	0.3595050000	0.0018340000	114413155	0	402718720	4.0166983604	3.9518728256	3.9037420750
80	1305031104.8114650249	0.0466484129	0.0406507597	0.0812020451	0.0184725479	0.5074280000	0.0724830000	0.0677600000	0.0000010000	0.3650330000	0.0019560000	114416995	0	402718720	4.0195860863	3.9574120045	3.8916897774
81	1305031104.8432579041	0.0574648343	0.0408583408	0.0812020451	0.0183827176	0.9284690000	0.0716180000	0.0688450000	0.0311550000	0.3703750000	0.3862930000	114420667	0	402718720	4.0245394707	3.9650809765	3.8812477589
82	1305031104.8753499985	0.0630491674	0.0411289607	0.0812020451	0.0184039214	0.5289950000	0.0711940000	0.0646040000	0.0000010000	0.3905450000	0.0024570000	114424339	0	402718720	4.0252652168	3.9698758125	3.8749456406
83	1305031104.9115340710	0.0689976066	0.0414647275	0.0812020451	0.0183380255	0.6097420000	0.0874630000	0.0911830000	0.0387810000	0.3902840000	0.0018440000	114428123	0	402718720	4.0269904137	3.9756782055	3.8711915016
84	1305031104.9432621002	0.0730600655	0.0418408625	0.0812020451	0.0182344679	0.5247270000	0.0891880000	0.0597490000	0.0000010000	0.3737540000	0.0018410000	114431795	0	402718720	4.0284914970	3.9794487953	3.8703057766
85	1305031104.9752020836	0.0746938363	0.0422273681	0.0812020451	0.0182118694	0.9192420000	0.0684210000	0.0516970000	0.0318760000	0.3726700000	0.3943870000	114435467	0	402718720	4.0285568237	3.9817826748	3.8721382618
86	1305031105.0112900734	0.0783999339	0.0426479793	0.0812020451	0.0182820614	0.5110730000	0.0701660000	0.0649610000	0.0000010000	0.3739090000	0.0018490000	114439251	0	402718720	4.0292491913	3.9877192974	3.8782682419
87	1305031105.0433731079	0.0813317299	0.0430926201	0.0813317299	0.0182361438	0.5501870000	0.0827220000	0.0651670000	0.0315960000	0.3686450000	0.0018620000	114442923	0	402718720	4.0292625427	3.9938180447	3.8861389160
88	1305031105.0753200054	0.0782600120	0.0434922495	0.0813317299	0.0181676324	0.4920330000	0.0716100000	0.0611020000	0.0000010000	0.3572820000	0.0018460000	114446595	0	402718720	4.0261106491	3.9942131042	3.8962888718
89	1305031105.1112990379	0.0760959834	0.0438585836	0.0813317299	0.0180806266	0.9307970000	0.1021290000	0.0867020000	0.0314510000	0.3489010000	0.3614120000	114450379	0	402718720	4.0241384506	3.9939560890	3.9075140953
90	1305031105.1431059837	0.0710808262	0.0441610530	0.0813317299	0.0180684402	0.5019440000	0.0722500000	0.0909900000	0.0000000000	0.3365370000	0.0019550000	114454051	0	402718720	4.0197277069	3.9925024509	3.9200537205
91	1305031105.1751589775	0.0692892671	0.0444371872	0.0813317299	0.0185175985	0.4850960000	0.0730610000	0.0543350000	0.0307830000	0.3248730000	0.0018430000	114457723	0	402718720	4.0153026581	3.9975647926	3.9365015030
92	1305031105.2112679482	0.0653555468	0.0446645607	0.0813317299	0.0185446422	0.5028920000	0.0740140000	0.0967260000	0.0000010000	0.3301050000	0.0018430000	114461507	0	402718720	4.0104818344	3.9985828400	3.9543209076
93	1305031105.2432699203	0.0548846051	0.0447744536	0.0813317299	0.0185405440	0.7789740000	0.0872930000	0.0510350000	0.0308660000	0.3011220000	0.3084490000	114465179	0	402718720	4.0068225861	3.9912407398	3.9692366123
94	1305031105.2752881050	0.0486398973	0.0448155754	0.0813317299	0.0187002455	0.4334740000	0.0852740000	0.0616620000	0.0000010000	0.2843830000	0.0019330000	114468851	0	402718720	4.0029997826	3.9906864166	3.9858615398
95	1305031105.3112900257	0.0421431772	0.0447874449	0.0813317299	0.0186893643	0.4369990000	0.0753040000	0.0443160000	0.0307070000	0.2840100000	0.0024380000	114472635	0	402718720	3.9951446056	3.9886028767	4.0023217201
96	1305031105.3433020115	0.0337641127	0.0446726185	0.0813317299	0.0186144740	0.4492920000	0.0949630000	0.0682410000	0.0000010000	0.2834540000	0.0024050000	114476307	0	402718720	3.9893426895	3.9846034050	4.0176653862
97	1305031105.3753380775	0.0263128094	0.0444833421	0.0813317299	0.0187500140	0.7346340000	0.0954040000	0.0681810000	0.0368060000	0.2675760000	0.2664540000	114479979	0	402718720	3.9844987392	3.9794325829	4.0319218636
98	1305031105.4112861156	0.0249329600	0.0442838484	0.0813317299	0.0187827466	0.3693930000	0.0749210000	0.0368270000	0.0000010000	0.2556580000	0.0017790000	114483763	0	402718720	3.9820706844	3.9786677361	4.0462942123
99	1305031105.4433159828	0.0220936444	0.0440597049	0.0813317299	0.0187001048	0.4190570000	0.0754540000	0.0655380000	0.0303190000	0.2457480000	0.0017870000	114487435	0	402718720	3.9774606228	3.9829893112	4.0610370636
100	1305031105.4752800465	0.0181026235	0.0438001341	0.0813317299	0.0186331318	0.4046400000	0.0967760000	0.0683810000	0.0000010000	0.2373730000	0.0018790000	114491107	0	402718720	3.9746096134	3.9801485538	4.0751066208
101	1305031105.5113320351	0.0191018824	0.0435555970	0.0813317299	0.0186148432	0.6343030000	0.0746470000	0.0607900000	0.0302410000	0.2307710000	0.2376330000	114494891	0	402718720	3.9733698368	3.9811222553	4.0892319679
102	1305031105.5432820320	0.0173149202	0.0432983354	0.0813317299	0.0185446018	0.3468740000	0.0755890000	0.0439290000	0.0000010000	0.2253800000	0.0017660000	114498563	0	402718720	3.9719152451	3.9825704098	4.1032299995
103	1305031105.5754489899	0.0173513126	0.0430464226	0.0813317299	0.0184593532	0.3931070000	0.0746670000	0.0630150000	0.0296490000	0.2231830000	0.0023500000	114502235	0	402718720	3.9711961746	3.9818112850	4.1167306900
104	1305031105.6113779545	0.0208627470	0.0428331180	0.0813317299	0.0183757081	0.3461760000	0.0748150000	0.0573090000	0.0000010000	0.2120990000	0.0017380000	114506019	0	402718720	3.9703521729	3.9835534096	4.1304092407
105	1305031105.6432731152	0.0232939292	0.0426470305	0.0813317299	0.0183523281	0.5598330000	0.0722620000	0.0446680000	0.0293440000	0.2038320000	0.2094920000	114509691	0	402718720	3.9703779221	3.9824774265	4.1442584991
106	1305031105.6751658916	0.0235856641	0.0424672063	0.0813317299	0.0183162558	0.3198010000	0.0738090000	0.0436620000	0.0000000000	0.2004220000	0.0016860000	114513363	0	402718720	3.9692256451	3.9850473404	4.1583466530
107	1305031105.7113089561	0.0277986173	0.0423301167	0.0813317299	0.0184054547	0.3535460000	0.0745830000	0.0527980000	0.0298700000	0.1942510000	0.0018110000	114517147	0	402718720	3.9712197781	3.9876375198	4.1717796326
108	1305031105.7433118820	0.0305836853	0.0422213534	0.0813317299	0.0183270230	0.3220960000	0.0761440000	0.0535080000	0.0000000000	0.1904850000	0.0017390000	114520819	0	402718720	3.9726266861	3.9884381294	4.1854858398
109	1305031105.7753388882	0.0288907494	0.0420990543	0.0813317299	0.0182505308	0.5939400000	0.0749450000	0.0856050000	0.0296080000	0.1981650000	0.2053650000	114524491	0	402718720	3.9729471207	3.9941985607	4.1993179321
110	1305031105.8112831116	0.0342782438	0.0420279560	0.0813317299	0.0181863336	0.4094360000	0.0975350000	0.1149060000	0.0000010000	0.1943890000	0.0023550000	114528275	0	402718720	3.9727361202	3.9959793091	4.2128548622
111	1305031105.8432710171	0.0352663435	0.0419670406	0.0813317299	0.0181067827	0.3492810000	0.0906030000	0.0504860000	0.0295350000	0.1766970000	0.0017300000	114531947	0	402718720	3.9727258682	3.9990487099	4.2265686989
112	1305031105.8753368855	0.0358839668	0.0419127275	0.0813317299	0.0180468625	0.2953790000	0.0768000000	0.0435270000	0.0000010000	0.1730970000	0.0017250000	114535619	0	402718720	3.9746856689	4.0031204224	4.2401175499
113	1305031105.9112620354	0.0377260819	0.0418756775	0.0813317299	0.0180715643	0.5131000000	0.0781830000	0.0586800000	0.0294440000	0.1693400000	0.1771910000	114539403	0	402718720	3.9756298065	4.0091061592	4.2542767525
