SLAMBench Report run started:	2018-02-18 10:46:06

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cpp_rgbd_dataset_freiburg1_rpy.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_rpy.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
45	1305031230.9971239567	0.1246432438	0.0650945445	0.1246432438	0.0395961004	4.3690030000	0.9193300000	0.3690610000	0.1251660000	1.4637070000	1.4912380000	109287726	0	1787265024	3.8470995426	3.9217536449	4.1293635368
46	1305031231.0367500782	0.1309673339	0.0665265617	0.1309673339	0.0392952790	2.7337390000	0.8809400000	0.3712910000	0.0000030000	1.4741280000	0.0068680000	109290008	0	1784725504	3.8432614803	3.9203910828	4.1384291649
47	1305031231.0644741058	0.1294130534	0.0678645721	0.1309673339	0.0388867583	2.8419440000	0.8691770000	0.3665300000	0.1245470000	1.4742960000	0.0068840000	109292098	0	1786249216	3.8420255184	3.9223144054	4.1382036209
48	1305031231.0967879295	0.1218401268	0.0689890628	0.1309673339	0.0384877059	2.6069110000	0.8776150000	0.2519220000	0.0000030000	1.4699550000	0.0068140000	109294316	0	1788289024	3.8433136940	3.9294962883	4.1356616020
49	1305031231.1347110271	0.1261243224	0.0701550885	0.1309673339	0.0380926965	4.3327710000	0.8685910000	0.3696860000	0.1246560000	1.4674720000	1.5018460000	109296566	0	1784598528	3.8438766003	3.9250044823	4.1388072968
50	1305031231.1652760506	0.1281107515	0.0713142018	0.1309673339	0.0377543219	2.7282370000	0.8877010000	0.3694290000	0.0000030000	1.4637010000	0.0068760000	109298752	0	1786122240	3.8444130421	3.9239008427	4.1416110992
51	1305031231.1977710724	0.1144766361	0.0721605240	0.1309673339	0.0374706782	2.8945690000	0.9265710000	0.3858930000	0.1252830000	1.4492950000	0.0070060000	109300970	0	1788026880	3.8489649296	3.9348893166	4.1350703239
52	1305031231.2344679832	0.1091644093	0.0728721372	0.1309673339	0.0376588640	2.6556360000	0.9356170000	0.2929390000	0.0000020000	1.4194910000	0.0070650000	109303220	0	1784987648	3.8561203480	3.9331769943	4.1259942055
53	1305031231.2656350136	0.0881408527	0.0731602262	0.1309673339	0.0374722771	4.1596040000	0.9493800000	0.2973540000	0.1241490000	1.3808540000	1.4073230000	109305374	0	1786384384	3.8629484177	3.9476885796	4.1051754951
54	1305031231.2978610992	0.0730153844	0.0731575439	0.1309673339	0.0374146105	2.5992600000	0.9585390000	0.3078820000	0.0000020000	1.3251890000	0.0071160000	109307592	0	1785360384	3.8672945499	3.9632341862	4.0783653259
55	1305031231.3351519108	0.0651802793	0.0730125028	0.1309673339	0.0373470721	2.5793820000	0.9501510000	0.2333620000	0.1236640000	1.2645680000	0.0071090000	109309842	0	1786757120	3.8777532578	3.9753012657	4.0661864281
56	1305031231.3650770187	0.0593404509	0.0727683590	0.1309673339	0.0370812716	2.5462840000	0.9630890000	0.3710030000	0.0000030000	1.2044870000	0.0071600000	109311996	0	1784979456	3.8857891560	3.9851386547	4.0620183945
57	1305031231.3973300457	0.0521850958	0.0724072491	0.1309673339	0.0367887668	3.8123530000	0.9530510000	0.4118960000	0.1240390000	1.1431850000	1.1796190000	109314214	0	1786249216	3.8971030712	3.9903032780	4.0661525726
58	1305031231.4368579388	0.0469461940	0.0719682654	0.1309673339	0.0365456139	2.3626740000	0.9570520000	0.3171160000	0.0000030000	1.0807930000	0.0071400000	109316496	0	1788153856	3.9111680984	3.9886300564	4.0800442696
59	1305031231.4649889469	0.0454037227	0.0715180189	0.1309673339	0.0362911808	2.5015700000	0.9764750000	0.3579220000	0.1248720000	1.0345200000	0.0072130000	109318618	0	1784725504	3.9192624092	3.9904017448	4.0828542709
60	1305031231.4992439747	0.0405568704	0.0710019998	0.1309673339	0.0360817737	2.3958500000	0.9811930000	0.3986970000	0.0000040000	1.0081500000	0.0072280000	109320804	0	1786122240	3.9296698570	3.9982309341	4.0825929642
61	1305031231.5331959724	0.0387300365	0.0704729512	0.1309673339	0.0358404886	3.4969650000	0.9895450000	0.4379220000	0.1256660000	0.9595470000	0.9837090000	109323086	0	1788026880	3.9374113083	4.0022048950	4.0852489471
62	1305031231.5650680065	0.0377612896	0.0699453437	0.1309673339	0.0356324653	2.3784030000	0.9961240000	0.4420730000	0.0000050000	0.9322260000	0.0073880000	109325240	0	1784725504	3.9465401173	4.0050568581	4.0914616585
63	1305031231.6013169289	0.0357287228	0.0694022228	0.1309673339	0.0353526265	2.4781390000	1.0013140000	0.4497900000	0.1267750000	0.8923190000	0.0073720000	109327490	0	1786122240	3.9510357380	4.0101161003	4.0925664902
64	1305031231.6331589222	0.0353531390	0.0688702058	0.1309673339	0.0351423040	2.2866930000	1.0018880000	0.4099390000	0.0000040000	0.8668640000	0.0074020000	109329708	0	1788026880	3.9560866356	4.0131030083	4.0944361687
65	1305031231.6650550365	0.0368341431	0.0683773433	0.1309673339	0.0348750042	3.1790390000	0.9962700000	0.3702940000	0.1322420000	0.8245650000	0.8543050000	109336982	0	1784606720	3.9644742012	4.0163698196	4.0982098579
66	1305031231.7035079002	0.0374214388	0.0679083145	0.1309673339	0.0348071509	2.1756390000	0.9979630000	0.3737360000	0.0000040000	0.7958790000	0.0074450000	109349792	0	1786130432	3.9683079720	4.0168910027	4.1011648178
67	1305031231.7339379787	0.0372299105	0.0674504279	0.1309673339	0.0346468967	2.1918100000	0.9959940000	0.3021110000	0.1266490000	0.7590000000	0.0074530000	109351914	0	1787908096	3.9708902836	4.0179023743	4.1018300056
68	1305031231.7655088902	0.0375987589	0.0670114327	0.1309673339	0.0344449598	2.0704180000	0.9921100000	0.3376420000	0.0000050000	0.7325530000	0.0073620000	109354100	0	1784852480	3.9747614861	4.0195236206	4.1035180092
69	1305031231.8011910915	0.0409265943	0.0666333916	0.1309673339	0.0342178854	2.7766600000	0.9956690000	0.2620590000	0.1261760000	0.6846320000	0.7074840000	109356350	0	1786249216	3.9796752930	4.0179653168	4.1039013863
70	1305031231.8332920074	0.0407982469	0.0662643181	0.1309673339	0.0341671595	1.9477360000	0.9937100000	0.2987150000	0.0000040000	0.6473440000	0.0073370000	109358536	0	1788153856	3.9799957275	4.0168442726	4.1001005173
71	1305031231.8649590015	0.0412265100	0.0659116729	0.1309673339	0.0339642892	2.1718220000	0.9850830000	0.4534620000	0.1255090000	0.5996810000	0.0074690000	109360722	0	1784725504	3.9811105728	4.0162148476	4.0958304405
72	1305031231.9012699127	0.0461223125	0.0656368207	0.1309673339	0.0340273151	1.9327590000	0.9949730000	0.3796860000	0.0000040000	0.5500510000	0.0074000000	109362972	0	1786122240	3.9722290039	4.0085601807	4.0855531693
73	1305031231.9330461025	0.0496264584	0.0654175006	0.1309673339	0.0338582690	2.6356560000	0.9930590000	0.4585420000	0.1245380000	0.5167650000	0.5421140000	109365158	0	1788153856	3.9777433872	4.0058536530	4.0843987465
74	1305031231.9650299549	0.0507837795	0.0652197477	0.1309673339	0.0336472183	1.9702680000	0.9965010000	0.4539070000	0.0000050000	0.5118960000	0.0072990000	109367344	0	1784725504	3.9768879414	4.0051021576	4.0803084373
75	1305031232.0007200241	0.0515631810	0.0650376601	0.1309673339	0.0335607669	2.0654750000	0.9795980000	0.4449250000	0.1234680000	0.5094860000	0.0073640000	109369594	0	1786122240	3.9763031006	4.0051622391	4.0772743225
76	1305031232.0332028866	0.0539408624	0.0648916496	0.1309673339	0.0334575049	1.9596690000	0.9822970000	0.4497640000	0.0000040000	0.5195180000	0.0072980000	109371812	0	1788026880	3.9741301537	4.0032434464	4.0729532242
77	1305031232.0651450157	0.0564413220	0.0647819051	0.1309673339	0.0332803352	2.6209990000	0.9812530000	0.4450380000	0.1224210000	0.5239790000	0.5476310000	109373966	0	1784725504	3.9704596996	4.0026969910	4.0679774284
78	1305031232.1007990837	0.0592935570	0.0647115417	0.1309673339	0.0331458236	1.9124910000	0.9828150000	0.3694300000	0.0000050000	0.5522730000	0.0072910000	109376216	0	1786122240	3.9653966427	4.0029702187	4.0627770424
79	1305031232.1328380108	0.0631275550	0.0646914912	0.1309673339	0.0329904991	2.1101480000	0.9800850000	0.4429590000	0.1208030000	0.5582910000	0.0073020000	109378434	0	1787899904	3.9620835781	4.0014405251	4.0585289001
80	1305031232.1650519371	0.0655325726	0.0647020047	0.1309673339	0.0328047093	1.8956520000	0.9815590000	0.3324800000	0.0000040000	0.5735620000	0.0073680000	109380588	0	1784496128	3.9596970081	4.0011782646	4.0547618866
81	1305031232.1992239952	0.0665334314	0.0647246149	0.1309673339	0.0326422661	2.5642760000	0.9766780000	0.2586590000	0.1194960000	0.5935440000	0.6151880000	109382806	0	1786003456	3.9595298767	4.0023207664	4.0515046120
82	1305031232.2364680767	0.0679535717	0.0647639924	0.1309673339	0.0324756072	1.8874600000	0.9711300000	0.2933320000	0.0000040000	0.6149840000	0.0073450000	109385088	0	1787908096	3.9587488174	4.0026330948	4.0482845306
83	1305031232.2626979351	0.0710995868	0.0648403249	0.1309673339	0.0324299718	2.0875040000	0.9605190000	0.3685420000	0.1176280000	0.6327440000	0.0072740000	109387178	0	1784725504	3.9580576420	4.0005073547	4.0453248024
84	1305031232.2980248928	0.0714124590	0.0649185646	0.1309673339	0.0323921310	2.0303350000	0.9373320000	0.4277690000	0.0000050000	0.6572920000	0.0072350000	109389428	0	1786249216	3.9578855038	4.0016694069	4.0424876213
85	1305031232.3321430683	0.0765234828	0.0650550930	0.1309673339	0.0322734705	2.8761510000	0.9352010000	0.4286900000	0.1162410000	0.6905890000	0.7046980000	109391646	0	1785614336	3.9542043209	3.9986059666	4.0386919975
86	1305031232.3647489548	0.0775267333	0.0652001121	0.1309673339	0.0321220186	2.0584680000	0.9154060000	0.4223220000	0.0000040000	0.7128310000	0.0071700000	109393800	0	1787138048	3.9517469406	4.0014915466	4.0352168083
87	1305031232.4008779526	0.0804835185	0.0653757834	0.1309673339	0.0319551861	2.0360730000	0.9067390000	0.2775110000	0.1156540000	0.7283570000	0.0070760000	109396082	0	1784979456	3.9480748177	4.0028009415	4.0315451622
88	1305031232.4331440926	0.0819082409	0.0655636523	0.1309673339	0.0317730321	1.9364800000	0.9075640000	0.2726840000	0.0000040000	0.7484620000	0.0070410000	109398300	0	1786376192	3.9464488029	4.0033440590	4.0289721489
89	1305031232.4647209644	0.0856194869	0.0657889987	0.1309673339	0.0315953211	2.9657700000	0.9073030000	0.4129510000	0.1156430000	0.7550440000	0.7741100000	109400422	0	1785741312	3.9410939217	4.0042824745	4.0260357857
90	1305031232.5015261173	0.0898438841	0.0660562752	0.1309673339	0.0314256572	1.9015280000	0.9032360000	0.2031620000	0.0000040000	0.7873640000	0.0070220000	109402704	0	1787265024	3.9381906986	4.0001277924	4.0233511925
91	1305031232.5324640274	0.0990239158	0.0664185570	0.1309673339	0.0312576734	2.1813020000	0.9117050000	0.3096240000	0.1157780000	0.8362770000	0.0071770000	109404890	0	1785233408	3.9297523499	3.9938156605	4.0196404457
92	1305031232.5647449493	0.1071952581	0.0668617820	0.1309673339	0.0311220182	2.1447540000	0.9055160000	0.3510950000	0.0000040000	0.8802250000	0.0071650000	109407076	0	1786884096	3.9215962887	3.9892942905	4.0161581039
93	1305031232.6003499031	0.1178521737	0.0674100658	0.1309673339	0.0309779569	3.1558440000	0.9041660000	0.3072540000	0.1160140000	0.9013340000	0.9263210000	109409294	0	1784725504	3.9124479294	3.9816710949	4.0125079155
94	1305031232.6294269562	0.1231366917	0.0680029022	0.1309673339	0.0308457562	2.1694330000	0.9230480000	0.2738150000	0.0000040000	0.9647640000	0.0070510000	109411416	0	1786376192	3.9074614048	3.9796414375	4.0087909698
95	1305031232.6647078991	0.1259185672	0.0686125408	0.1309673339	0.0306852229	2.3710990000	0.9558470000	0.3382820000	0.1167920000	0.9521830000	0.0071370000	109413698	0	1785614336	3.9021070004	3.9814004898	4.0058846474
96	1305031232.7005090714	0.1332522780	0.0692858714	0.1332522780	0.0305357528	2.2171330000	0.9246500000	0.2806670000	0.0000040000	1.0038990000	0.0071640000	109415916	0	1787146240	3.8940587044	3.9794874191	4.0023279190
97	1305031232.7327980995	0.1360677630	0.0699743445	0.1360677630	0.0304209731	3.3716180000	0.9170710000	0.3085270000	0.1177530000	0.9905550000	1.0367930000	109418102	0	1784860672	3.8911368847	3.9804017544	3.9986882210
98	1305031232.7684600353	0.1405115277	0.0706941117	0.1405115277	0.0303347808	2.2802410000	0.9363720000	0.2795620000	0.0000040000	1.0563560000	0.0071720000	109420352	0	1786503168	3.8865673542	3.9775609970	3.9964363575
99	1305031232.8045380116	0.1473014951	0.0714679237	0.1473014951	0.0301968452	2.4136440000	0.9258330000	0.3096790000	0.1193070000	1.0509230000	0.0071180000	109422602	0	1785741312	3.8795454502	3.9729225636	3.9933907986
100	1305031232.8346450329	0.1510812193	0.0722640566	0.1510812193	0.0300862006	2.3441450000	0.9214180000	0.3106130000	0.0000050000	1.1041750000	0.0071520000	109424756	0	1787392000	3.8743705750	3.9747650623	3.9896814823
101	1305031232.8685569763	0.1543062478	0.0730763555	0.1543062478	0.0299732645	3.5972230000	0.9072250000	0.2701050000	0.1206280000	1.0978670000	1.2005960000	109427006	0	1784852480	3.8701510429	3.9747304916	3.9868130684
102	1305031232.9041829109	0.1578883231	0.0739078454	0.1578883231	0.0298542423	2.3232580000	0.9054850000	0.2731110000	0.0000040000	1.1367330000	0.0071280000	109429224	0	1786503168	3.8651990891	3.9744126797	3.9844455719
103	1305031232.9330000877	0.1593457907	0.0747373400	0.1593457907	0.0297532942	2.5507630000	0.8864880000	0.4059630000	0.1213930000	1.1290310000	0.0070420000	109431346	0	1784852480	3.8630549908	3.9767935276	3.9822247028
104	1305031232.9683640003	0.1582161933	0.0755400213	0.1593457907	0.0296088609	2.3598150000	0.8784770000	0.3400330000	0.0000050000	1.1333310000	0.0071540000	109433628	0	1786376192	3.8637249470	3.9771685600	3.9805421829
105	1305031233.0011510849	0.1548928320	0.0762957624	0.1593457907	0.0295111024	3.7030440000	0.8933090000	0.3114850000	0.1216370000	1.1281530000	1.2476530000	109435814	0	1785487360	3.8655123711	3.9830818176	3.9795215130
106	1305031233.0330219269	0.1525190622	0.0770148501	0.1593457907	0.0296740660	2.3139790000	0.9066430000	0.2887960000	0.0000030000	1.1106510000	0.0070670000	109438000	0	1787265024	3.8635301590	3.9889645576	3.9824445248
107	1305031233.0688428879	0.1465753466	0.0776649482	0.1593457907	0.0298148097	2.3599760000	0.9165910000	0.2809200000	0.1201480000	1.0343280000	0.0071710000	109440186	0	1785106432	3.8675603867	3.9923093319	3.9838206768
108	1305031233.1004469395	0.1358390301	0.0782035971	0.1593457907	0.0297643560	2.1936800000	0.9159380000	0.2856690000	0.0000030000	0.9841170000	0.0071340000	109442340	0	1786630144	3.8750977516	4.0035796165	3.9881043434
109	1305031233.1328918934	0.1286979318	0.0786668479	0.1593457907	0.0301091548	3.2023290000	0.9142230000	0.2736740000	0.1178120000	0.9324570000	0.9633290000	109444526	0	1784733696	3.8849406242	3.9985446930	3.9898192883
110	1305031233.1684799194	0.1171746254	0.0790169186	0.1593457907	0.0301042311	2.1484170000	0.8979500000	0.3452180000	0.0000040000	0.8973810000	0.0070310000	109446776	0	1786257408	3.9010331631	4.0020670891	3.9902410507
111	1305031233.2006340027	0.1138460934	0.0793306949	0.1593457907	0.0300084097	2.1060370000	0.9097170000	0.2034380000	0.1169370000	0.8679880000	0.0071080000	109448962	0	1788035072	3.9044501781	4.0020060539	3.9933862686
112	1305031233.2330091000	0.1110843420	0.0796142096	0.1593457907	0.0299819811	2.0437520000	0.9093330000	0.2763740000	0.0000040000	0.8500300000	0.0071630000	109451148	0	1785233408	3.9043681622	4.0035228729	3.9972040653
