SLAMBench Report run started:	2018-02-19 03:24:58

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cuda_living_room_traj3_loop.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
25	0.9600000000	0.0033436674	0.0027300842	0.0040127714	0.0041504026	0.1268260000	0.0090470000	0.0460480000	0.0003060000	0.0002790000	0.0706400000	8244310	96830484	1770663936	4.0146045685	3.9905085564	3.9862887859
26	1.0000000000	0.0033614191	0.0027543664	0.0040127714	0.0040671635	0.0939830000	0.0116400000	0.0485240000	0.0000260000	0.0002900000	0.0329650000	8245984	96830484	1769537536	4.0128602982	3.9902772903	3.9853055477
27	1.0400000000	0.0033400382	0.0027760579	0.0040127714	0.0040004014	0.1093120000	0.0101370000	0.0574120000	0.0004870000	0.0002810000	0.0404700000	8247658	96830484	1768419328	4.0138974190	3.9860904217	3.9828312397
28	1.0800000000	0.0033537620	0.0027966902	0.0040127714	0.0039303283	0.0924820000	0.0101160000	0.0454080000	0.0000250000	0.0003110000	0.0361170000	8249332	96830484	1767288832	4.0126333237	3.9840540886	3.9814434052
29	1.1200000000	0.0033597255	0.0028161052	0.0040127714	0.0039414891	0.1164420000	0.0095810000	0.0437550000	0.0003180000	0.0003380000	0.0604690000	8251006	96830484	1766125568	4.0137362480	3.9820573330	3.9802517891
30	1.1600000000	0.0034485457	0.0028371866	0.0040127714	0.0039072430	0.1127270000	0.0141280000	0.0574940000	0.0000230000	0.0003870000	0.0383970000	8252680	96830484	1764855808	4.0170397758	3.9830815792	3.9798834324
31	1.2000000000	0.0036161647	0.0028623149	0.0040127714	0.0039111062	0.0879010000	0.0091050000	0.0358340000	0.0001960000	0.0002460000	0.0398430000	8254354	96830484	1764986880	4.0219879150	3.9843549728	3.9785194397
32	1.2400000000	0.0036406731	0.0028866386	0.0040127714	0.0039559013	0.0870220000	0.0097060000	0.0406240000	0.0000230000	0.0003650000	0.0339120000	8256028	96830484	1764970496	4.0223827362	3.9876074791	3.9773905277
33	1.2800000000	0.0037004391	0.0029112992	0.0040127714	0.0041795297	0.1138160000	0.0095710000	0.0431170000	0.0003190000	0.0003600000	0.0598640000	8260262	96830484	1764990976	4.0237021446	3.9915742874	3.9773099422
34	1.3200000000	0.0036784415	0.0029338622	0.0040127714	0.0043680980	0.0917830000	0.0095630000	0.0429070000	0.0000260000	0.0002770000	0.0358870000	8267184	96830484	1765588992	4.0318679810	3.9940259457	3.9749884605
35	1.3600000000	0.0036426303	0.0029541127	0.0040127714	0.0043061077	0.1015900000	0.0090830000	0.0497990000	0.0003630000	0.0002730000	0.0414650000	8268858	96830484	1764986880	4.0311307907	3.9926416874	3.9733855724
36	1.4000000000	0.0037399507	0.0029759416	0.0040127714	0.0042534671	0.0810750000	0.0092970000	0.0372180000	0.0000260000	0.0003520000	0.0335430000	8270532	96830484	1764970496	4.0315446854	3.9903743267	3.9700055122
37	1.4400000000	0.0036503619	0.0029941691	0.0040127714	0.0041952689	0.1367770000	0.0095340000	0.0502460000	0.0003180000	0.0002790000	0.0735300000	8272206	96830484	1764970496	4.0340600014	3.9892807007	3.9676885605
38	1.4800000000	0.0039302306	0.0030188023	0.0040127714	0.0041385495	0.0925130000	0.0097710000	0.0485730000	0.0000280000	0.0003140000	0.0331600000	8273880	96830484	1764990976	4.0342345238	3.9894709587	3.9674458504
39	1.5200000000	0.0038190051	0.0030393204	0.0040127714	0.0041046514	0.1034580000	0.0099850000	0.0425600000	0.0003270000	0.0003630000	0.0473420000	8275554	96830484	1764970496	4.0348224640	3.9902083874	3.9665136337
40	1.5600000000	0.0039660390	0.0030624883	0.0040127714	0.0043001556	0.0921060000	0.0091540000	0.0466490000	0.0000250000	0.0002820000	0.0352900000	8277228	96830484	1764970496	4.0379071236	3.9906201363	3.9656770229
41	1.6000000000	0.0039867833	0.0030850321	0.0040127714	0.0045462100	0.1238270000	0.0091230000	0.0440380000	0.0002990000	0.0002680000	0.0693730000	8278902	96830484	1764970496	4.0435161591	3.9923312664	3.9650828838
42	1.6400000000	0.0044846674	0.0031183568	0.0044846674	0.0045169757	0.0957330000	0.0090360000	0.0473470000	0.0000240000	0.0003530000	0.0382850000	8280576	96830484	1766473728	4.0445218086	3.9924125671	3.9638338089
43	1.6800000000	0.0042987792	0.0031458084	0.0044846674	0.0044984958	0.1012770000	0.0092320000	0.0433450000	0.0002970000	0.0002720000	0.0447880000	8282250	96830484	1768370176	4.0461382866	3.9921391010	3.9622652531
44	1.7200000000	0.0045085065	0.0031767788	0.0045085065	0.0044678944	0.1108950000	0.0087350000	0.0543350000	0.0000230000	0.0003150000	0.0441640000	8283924	96830484	1769910272	4.0483307838	3.9931688309	3.9621019363
45	1.7600000000	0.0046872688	0.0032103453	0.0046872688	0.0046640638	0.1273830000	0.0104560000	0.0467220000	0.0003850000	0.0002770000	0.0688430000	8285598	96830484	1768767488	4.0504102707	3.9947988987	3.9609925747
46	1.8000000000	0.0046753790	0.0032421938	0.0046872688	0.0047500979	0.1013610000	0.0092250000	0.0543170000	0.0000270000	0.0003160000	0.0340500000	8287272	96830484	1770557440	4.0517597198	3.9956576824	3.9602897167
47	1.8400000000	0.0043469672	0.0032656997	0.0046872688	0.0047452276	0.0960060000	0.0111040000	0.0463200000	0.0003270000	0.0003570000	0.0371680000	8288946	96830484	1769529344	4.0531120300	3.9980454445	3.9598872662
48	1.8800000000	0.0045089098	0.0032915999	0.0046872688	0.0047316124	0.0939150000	0.0095890000	0.0464250000	0.0000270000	0.0003460000	0.0342330000	8290620	96830484	1768402944	4.0551476479	3.9993133545	3.9601130486
49	1.9200000000	0.0044852593	0.0033159603	0.0046872688	0.0047578191	0.1234410000	0.0091120000	0.0460310000	0.0003250000	0.0003550000	0.0644540000	8292294	96830484	1769959424	4.0561594963	3.9968883991	3.9582459927
50	1.9600000000	0.0046155336	0.0033419517	0.0046872688	0.0047313401	0.1065730000	0.0174110000	0.0504830000	0.0000270000	0.0006650000	0.0341650000	8293968	96830484	1768370176	4.0514874458	3.9993257523	3.9562671185
51	2.0000000000	0.0044671916	0.0033640153	0.0046872688	0.0047245112	0.0994080000	0.0090240000	0.0451440000	0.0003160000	0.0002740000	0.0408810000	8295642	96830484	1770176512	4.0505285263	4.0037336349	3.9571313858
52	2.0400000000	0.0047122226	0.0033899423	0.0047122226	0.0047003531	0.0924640000	0.0109070000	0.0462540000	0.0000220000	0.0003820000	0.0341630000	8297316	96830484	1768640512	4.0510125160	4.0015044212	3.9568879604
53	2.0800000000	0.0046365256	0.0034134628	0.0047122226	0.0046648731	0.1371290000	0.0095130000	0.0566290000	0.0002840000	0.0002650000	0.0669130000	8298990	96830484	1767370752	4.0512051582	3.9970633984	3.9545476437
54	2.1200000000	0.0045997058	0.0034354302	0.0047122226	0.0046824287	0.0937810000	0.0094270000	0.0526310000	0.0000280000	0.0003260000	0.0306020000	8300664	96830484	1769050112	4.0513677597	3.9984407425	3.9549841881
55	2.1600000000	0.0045124972	0.0034550133	0.0047122226	0.0046720663	0.1024000000	0.0088420000	0.0459130000	0.0002910000	0.0003470000	0.0431090000	8302338	96830484	1770532864	4.0520801544	4.0007300377	3.9550130367
56	2.2000000000	0.0044306456	0.0034724353	0.0047122226	0.0046746646	0.1112990000	0.0102040000	0.0661310000	0.0000270000	0.0003370000	0.0337690000	8304012	96830484	1769402368	4.0534005165	3.9998857975	3.9541096687
57	2.2400000000	0.0045574410	0.0034914705	0.0047122226	0.0046953639	0.1256800000	0.0085180000	0.0509880000	0.0003260000	0.0003440000	0.0646530000	8305686	96830484	1770975232	4.0539312363	3.9971575737	3.9518043995
58	2.2800000000	0.0045830063	0.0035102900	0.0047122226	0.0048526395	0.0930740000	0.0105200000	0.0449330000	0.0000260000	0.0003800000	0.0363180000	8307360	96830484	1769529344	4.0575232506	3.9987654686	3.9523789883
59	2.3200000000	0.0047948300	0.0035320619	0.0047948300	0.0050187427	0.1039900000	0.0090010000	0.0435510000	0.0003050000	0.0002870000	0.0471190000	8309034	96830484	1768656896	4.0615334511	4.0016226768	3.9516851902
60	2.3600000000	0.0049526384	0.0035557382	0.0049526384	0.0050701593	0.0941450000	0.0081300000	0.0477800000	0.0000280000	0.0002970000	0.0370600000	8310708	96830484	1767886848	4.0651297569	3.9972324371	3.9490823746
61	2.4000000000	0.0049849260	0.0035791675	0.0049849260	0.0050606065	0.1370800000	0.0080110000	0.0452670000	0.0002940000	0.0003490000	0.0787050000	8312382	96830484	1766387712	4.0649242401	3.9946403503	3.9476425648
62	2.4400000000	0.0047018793	0.0035972757	0.0049849260	0.0050969370	0.1048260000	0.0087290000	0.0572800000	0.0000240000	0.0002980000	0.0346950000	8314056	96830484	1765228544	4.0665764809	3.9957633018	3.9481945038
63	2.4800000000	0.0050490871	0.0036203204	0.0050490871	0.0051358712	0.0953280000	0.0086390000	0.0433220000	0.0002160000	0.0001850000	0.0420770000	8315730	96830484	1764843520	4.0733814240	3.9973406792	3.9481499195
64	2.5200000000	0.0049290801	0.0036407697	0.0050490871	0.0051096783	0.0890600000	0.0083400000	0.0427750000	0.0000260000	0.0003200000	0.0354110000	8317404	96830484	1764962304	4.0755009651	3.9932105541	3.9442245960
65	2.5600000000	0.0049928990	0.0036615717	0.0050490871	0.0051006005	0.1603670000	0.0082230000	0.0780830000	0.0003140000	0.0003320000	0.0691300000	8324198	96830484	1764962304	4.0765776634	3.9943478107	3.9443871975
66	2.6000000000	0.0051058903	0.0036834553	0.0051058903	0.0050625300	0.0895890000	0.0082290000	0.0391930000	0.0000260000	0.0003400000	0.0377270000	8336368	96830484	1766719488	4.0738925934	3.9897966385	3.9425389767
67	2.6400000000	0.0051691225	0.0037056295	0.0051691225	0.0050947611	0.1067490000	0.0077760000	0.0452260000	0.0003360000	0.0003540000	0.0486480000	8338042	96830484	1768259584	4.0741314888	3.9883863926	3.9407274723
68	2.6800000000	0.0052279546	0.0037280166	0.0052279546	0.0051668601	0.1054020000	0.0077750000	0.0523550000	0.0000250000	0.0002800000	0.0408280000	8339716	96830484	1770147840	4.0792150497	3.9859166145	3.9403655529
69	2.7200000000	0.0050194524	0.0037467331	0.0052279546	0.0051837305	0.1502080000	0.0095810000	0.0562030000	0.0002890000	0.0003700000	0.0828510000	8341390	96830484	1768783872	4.0803675652	3.9865522385	3.9391827583
70	2.7600000000	0.0051316181	0.0037665172	0.0052279546	0.0052323510	0.0908910000	0.0082650000	0.0431290000	0.0000260000	0.0003850000	0.0381520000	8343064	96830484	1770704896	4.0830912590	3.9880158901	3.9385132790
71	2.8000000000	0.0052578063	0.0037875212	0.0052578063	0.0052788648	0.1077630000	0.0098850000	0.0436280000	0.0002890000	0.0002980000	0.0490230000	8344738	96830484	1769402368	4.0858616829	3.9886777401	3.9367773533
72	2.8400000000	0.0051917853	0.0038070249	0.0052578063	0.0052983795	0.1056680000	0.0079690000	0.0515680000	0.0000260000	0.0002860000	0.0410370000	8346412	96830484	1771212800	4.0874004364	3.9884264469	3.9358806610
73	2.8800000000	0.0051567452	0.0038255142	0.0052578063	0.0053400726	0.1432810000	0.0100800000	0.0430270000	0.0002950000	0.0002660000	0.0852620000	8348086	96830484	1769783296	4.0898256302	3.9910447598	3.9336352348
74	2.9200000000	0.0052077160	0.0038441926	0.0052578063	0.0054577023	0.0909370000	0.0101590000	0.0366110000	0.0000260000	0.0002830000	0.0395540000	8349760	96830484	1768046592	4.0917730331	3.9908578396	3.9306089878
75	2.9600000000	0.0052985507	0.0038635841	0.0052985507	0.0054995052	0.1085750000	0.0085340000	0.0450490000	0.0003020000	0.0002760000	0.0534170000	8351434	96830484	1766846464	4.0974693298	3.9908189774	3.9291646481
76	3.0000000000	0.0052520786	0.0038818537	0.0052985507	0.0055201034	0.0896190000	0.0078290000	0.0384830000	0.0000250000	0.0002980000	0.0419890000	8353108	96830484	1768538112	4.1008749008	3.9922838211	3.9274396896
77	3.0400000000	0.0051374701	0.0038981604	0.0052985507	0.0055426674	0.1265010000	0.0077690000	0.0393590000	0.0001970000	0.0001730000	0.0780260000	8354782	96830484	1770151936	4.1035480499	3.9928736687	3.9264070988
78	3.0800000000	0.0050570983	0.0039130186	0.0052985507	0.0055140209	0.0928060000	0.0096970000	0.0425750000	0.0000280000	0.0004250000	0.0390620000	8356456	96830484	1769148416	4.1065850258	3.9903497696	3.9228320122
79	3.1200000000	0.0049942629	0.0039267052	0.0052985507	0.0055353211	0.0894830000	0.0081720000	0.0338670000	0.0000730000	0.0000630000	0.0460710000	8358130	96830484	1769275392	4.1102395058	3.9917402267	3.9223649502
80	3.1600000000	0.0050251195	0.0039404354	0.0052985507	0.0055192700	0.0892460000	0.0084040000	0.0425400000	0.0000250000	0.0002970000	0.0369340000	8359804	96830484	1768644608	4.1140961647	3.9913799763	3.9194910526
81	3.2000000000	0.0050367448	0.0039539701	0.0052985507	0.0054981102	0.1215130000	0.0084290000	0.0348150000	0.0002090000	0.0002160000	0.0767950000	8361478	96830484	1767014400	4.1197075844	3.9899468422	3.9178786278
82	3.2400000000	0.0049995645	0.0039667213	0.0052985507	0.0054710478	0.1031230000	0.0079550000	0.0463760000	0.0000280000	0.0002910000	0.0436520000	8363152	96830484	1765994496	4.1236920357	3.9884843826	3.9155642986
83	3.2800000000	0.0050442712	0.0039797038	0.0052985507	0.0054579753	0.1315030000	0.0074670000	0.0548730000	0.0003670000	0.0004600000	0.0648060000	8364826	96830484	1764941824	4.1255984306	3.9883244038	3.9134359360
84	3.3200000000	0.0050518187	0.0039924671	0.0052985507	0.0054342086	0.1052230000	0.0074770000	0.0384350000	0.0000190000	0.0002060000	0.0540520000	8366500	96830484	1764831232	4.1318545341	3.9879934788	3.9106462002
85	3.3600000000	0.0050697178	0.0040051406	0.0052985507	0.0054046120	0.1630060000	0.0073290000	0.0474180000	0.0003060000	0.0003890000	0.1023220000	8368174	96830484	1763811328	4.1423273087	3.9913778305	3.9105865955
86	3.4000000000	0.0051006856	0.0040178795	0.0052985507	0.0054183848	0.0938650000	0.0082090000	0.0434460000	0.0000260000	0.0003840000	0.0405380000	8369848	96830484	1765466112	4.1449284554	3.9936671257	3.9082803726
87	3.4400000000	0.0051415176	0.0040307949	0.0052985507	0.0054132254	0.1063960000	0.0078100000	0.0423430000	0.0003190000	0.0003440000	0.0511380000	8371522	96830484	1767104512	4.1471118927	3.9930377007	3.9054021835
88	3.4800000000	0.0051168944	0.0040431369	0.0052985507	0.0053882674	0.1022540000	0.0074930000	0.0400400000	0.0000260000	0.0003710000	0.0486900000	8373196	96830484	1769005056	4.1524996758	3.9958410263	3.9047274590
89	3.5200000000	0.0051179053	0.0040552130	0.0052985507	0.0053711735	0.1678180000	0.0074820000	0.0698960000	0.0003230000	0.0003890000	0.0839760000	8374870	96830484	1770655744	4.1555533409	3.9961588383	3.9035234451
90	3.5600000000	0.0053618494	0.0040697311	0.0053618494	0.0053444666	0.0911580000	0.0095400000	0.0443360000	0.0000270000	0.0002890000	0.0358460000	8376544	96830484	1769402368	4.1587157249	3.9964628220	3.9019398689
91	3.6000000000	0.0054226108	0.0040845980	0.0054226108	0.0053803500	0.1267120000	0.0083700000	0.0627640000	0.0003590000	0.0002810000	0.0491530000	8378218	96830484	1768116224	4.1651806831	3.9967246056	3.9009675980
92	3.6400000000	0.0053551919	0.0040984088	0.0054226108	0.0054532924	0.0900350000	0.0082150000	0.0359060000	0.0000270000	0.0003480000	0.0443180000	8379892	96830484	1769803776	4.1743893623	3.9995653629	3.9010136127
93	3.6800000000	0.0053314115	0.0041116669	0.0054226108	0.0054674645	0.1293090000	0.0094290000	0.0352060000	0.0000800000	0.0000710000	0.0834170000	8381566	96830484	1768288256	4.1824688911	4.0035901070	3.8995640278
94	3.7200000000	0.0052972999	0.0041242800	0.0054226108	0.0054444039	0.0892820000	0.0074160000	0.0353200000	0.0000080000	0.0000760000	0.0452850000	8383240	96830484	1769902080	4.1907601357	4.0028100014	3.8969960213
95	3.7600000000	0.0052803620	0.0041364493	0.0054226108	0.0054171396	0.1264290000	0.0094060000	0.0465430000	0.0002940000	0.0002710000	0.0642650000	8384914	96830484	1768759296	4.1968235970	4.0028247833	3.8945274353
96	3.8000000000	0.0053357203	0.0041489417	0.0054226108	0.0054019906	0.1053820000	0.0076130000	0.0396910000	0.0000250000	0.0002820000	0.0518810000	8386588	96830484	1770565632	4.2043542862	4.0015506744	3.8925285339
97	3.8400000000	0.0053119445	0.0041609314	0.0054226108	0.0053760765	0.1410150000	0.0094850000	0.0412260000	0.0003690000	0.0002750000	0.0884110000	8388262	96830484	1769521152	4.2122282982	4.0030899048	3.8894290924
98	3.8800000000	0.0053398418	0.0041729611	0.0054226108	0.0053493290	0.1035800000	0.0098220000	0.0422550000	0.0000100000	0.0001080000	0.0460010000	8389936	96830484	1771094016	4.2207140923	4.0032181740	3.8886060715
99	3.9200000000	0.0053403308	0.0041847527	0.0054226108	0.0053594102	0.1330450000	0.0095670000	0.0609790000	0.0003190000	0.0003770000	0.0577210000	8391610	96830484	1769631744	4.2289257050	4.0025739670	3.8866949081
100	3.9600000000	0.0053950832	0.0041968560	0.0054226108	0.0053343263	0.0908410000	0.0077200000	0.0405730000	0.0000270000	0.0005080000	0.0407660000	8393284	96830484	1771347968	4.2365450859	4.0030832291	3.8862676620
101	4.0000000000	0.0053847381	0.0042086172	0.0054226108	0.0053237217	0.1350720000	0.0096990000	0.0420160000	0.0003560000	0.0002780000	0.0814490000	8394958	96830484	1770029056	4.2451539040	4.0052194595	3.8849558830
102	4.0400000000	0.0055169007	0.0042214435	0.0055169007	0.0053345018	0.1091910000	0.0124810000	0.0437190000	0.0000250000	0.0003200000	0.0466040000	8396632	96830484	1767997440	4.2498669624	4.0046529770	3.8828976154
103	4.0800000000	0.0055205366	0.0042340561	0.0055205366	0.0053091875	0.1495420000	0.0077600000	0.0722490000	0.0006740000	0.0003150000	0.0618910000	8398306	96830484	1769783296	4.2579045296	4.0080895424	3.8836789131
104	4.1200000000	0.0055599371	0.0042468049	0.0055599371	0.0052845169	0.1280960000	0.0096660000	0.0644070000	0.0000250000	0.0003850000	0.0478540000	8399980	96830484	1768378368	4.2683677673	4.0107350349	3.8829421997
105	4.1600000000	0.0055899820	0.0042595971	0.0055899820	0.0052767970	0.1187500000	0.0074280000	0.0338870000	0.0003180000	0.0002770000	0.0753940000	8401654	96830484	1770156032	4.2749261856	4.0120882988	3.8827199936
106	4.2000000000	0.0056612990	0.0042728207	0.0056612990	0.0052889098	0.1009630000	0.0138440000	0.0421850000	0.0000110000	0.0001120000	0.0434740000	8403328	96830484	1768996864	4.2819852829	4.0102577209	3.8801584244
107	4.2400000000	0.0055985078	0.0042852103	0.0056612990	0.0052663233	0.1099740000	0.0078450000	0.0427850000	0.0003620000	0.0002770000	0.0574180000	8405002	96830484	1767399424	4.2898216248	4.0093164444	3.8789520264
108	4.2800000000	0.0056290352	0.0042976531	0.0056612990	0.0052502990	0.0912990000	0.0076630000	0.0407220000	0.0000250000	0.0002920000	0.0413100000	8406676	96830484	1766215680	4.2985057831	4.0095143318	3.8771848679
109	4.3200000000	0.0055561294	0.0043091988	0.0056612990	0.0052303160	0.1337500000	0.0075100000	0.0417360000	0.0003220000	0.0003440000	0.0825610000	8408350	96830484	1764966400	4.3155407906	4.0091118813	3.8746392727
110	4.3600000000	0.0057229227	0.0043220508	0.0057229227	0.0052277387	0.0953590000	0.0083760000	0.0340530000	0.0000240000	0.0002920000	0.0456970000	8410024	96830484	1764950016	4.3276729584	4.0103597641	3.8738629818
111	4.4000000000	0.0057095070	0.0043345504	0.0057229227	0.0052042940	0.1304790000	0.0074520000	0.0494640000	0.0003220000	0.0004480000	0.0689400000	8411698	96830484	1764954112	4.3374929428	4.0095000267	3.8721609116
112	4.4400000000	0.0056971703	0.0043467167	0.0057229227	0.0051892231	0.1264220000	0.0073960000	0.0473550000	0.0000220000	0.0002960000	0.0642060000	8413372	96830484	1764954112	4.3432860374	4.0053067207	3.8694334030
113	4.4800000000	0.0056711435	0.0043584372	0.0057229227	0.0051660159	0.1524900000	0.0076660000	0.0499380000	0.0002890000	0.0002710000	0.0929020000	8415046	96830484	1766711296	4.3523006439	4.0045905113	3.8687887192
114	4.5200000000	0.0057465583	0.0043706137	0.0057465583	0.0051497099	0.1034700000	0.0078190000	0.0418180000	0.0000240000	0.0003060000	0.0465050000	8416720	96830484	1768235008	4.3631615639	4.0046863556	3.8679230213
