SLAMBench Report run started:	2018-02-18 11:46:54

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cpp_rgbd_dataset_freiburg2_rpy.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
14	1311867719.0776190758	0.0181683172	0.0111390190	0.0181683172	0.0063253112	2.6292440000	0.9270450000	0.4236380000	0.0000050000	1.2672710000	0.0071140000	126321460	0	1783926784	3.9796946049	3.9957447052	4.0073690414
15	1311867719.1086950302	0.0169197079	0.0115243982	0.0181683172	0.0061302204	2.7423800000	0.9299290000	0.4210700000	0.1187430000	1.2616220000	0.0070730000	126323646	0	1785667584	3.9810242653	3.9951002598	4.0075087547
16	1311867719.1437010765	0.0179919880	0.0119286226	0.0181683172	0.0059853928	2.4347690000	0.9309770000	0.2411490000	0.0000040000	1.2505790000	0.0071540000	126325864	0	1784778752	3.9795155525	3.9950368404	4.0081710815
17	1311867719.1810290813	0.0160176866	0.0121691558	0.0181683172	0.0059246600	3.9664590000	0.9214170000	0.4143690000	0.1240620000	1.2424930000	1.2599610000	126329394	0	1784561664	3.9816949368	3.9940876961	4.0082030296
18	1311867719.2127099037	0.0172360651	0.0124506507	0.0181683172	0.0057776795	2.6090440000	0.9208700000	0.4234540000	0.0000040000	1.2528520000	0.0070700000	126334204	0	1783910400	3.9803044796	3.9934408665	4.0087127686
19	1311867719.2412090302	0.0176635832	0.0127250156	0.0181683172	0.0057002891	2.5299140000	0.9301900000	0.2426690000	0.1182470000	1.2275210000	0.0071040000	126336326	0	1783672832	3.9793572426	3.9936642647	4.0092020035
20	1311867719.2779469490	0.0180318914	0.0129903594	0.0181683172	0.0058512817	2.6254900000	0.9574810000	0.4223890000	0.0000040000	1.2345070000	0.0071030000	126338544	0	1785307136	3.9785938263	3.9924757481	4.0094294548
21	1311867719.3104898930	0.0165055394	0.0131577489	0.0181683172	0.0057604161	3.9496090000	0.9316850000	0.4201450000	0.1187080000	1.2278150000	1.2463490000	126340762	0	1784561664	3.9797348976	3.9931559563	4.0097107887
22	1311867719.3413150311	0.0174339171	0.0133521202	0.0181683172	0.0056744516	2.5971360000	0.9365620000	0.4188040000	0.0000040000	1.2304490000	0.0071230000	126342948	0	1784307712	3.9786779881	3.9920084476	4.0100603104
23	1311867719.3772718906	0.0166113824	0.0134938272	0.0181683172	0.0055604622	2.5898200000	0.9293520000	0.3133350000	0.1183300000	1.2167810000	0.0072080000	126345166	0	1783537664	3.9793190956	3.9914262295	4.0097784996
24	1311867719.4105761051	0.0179838091	0.0136809098	0.0181683172	0.0055103060	2.4036250000	0.9342960000	0.2407880000	0.0000040000	1.2172660000	0.0071490000	126347384	0	1783427072	3.9776186943	3.9909486771	4.0101861954
25	1311867719.4427709579	0.0167042017	0.0138018415	0.0181683172	0.0055100745	3.9081500000	0.9174440000	0.4161210000	0.1180690000	1.2105790000	1.2417770000	126349602	0	1784905728	3.9792501926	3.9902482033	4.0101470947
26	1311867719.4787840843	0.0192787778	0.0140124929	0.0192787778	0.0054440461	2.5601870000	0.9277970000	0.4095350000	0.0000040000	1.2108400000	0.0071370000	126351820	0	1784160256	3.9768915176	3.9880101681	4.0103001595
27	1311867719.5104370117	0.0194411296	0.0142135535	0.0194411296	0.0054990990	2.6812370000	0.9300190000	0.4117080000	0.1232850000	1.2049030000	0.0071710000	126354006	0	1784053760	3.9764797688	3.9878709316	4.0101985931
28	1311867719.5449650288	0.0180841591	0.0143517894	0.0194411296	0.0054839059	2.5508580000	0.9246050000	0.4061820000	0.0000050000	1.2087710000	0.0071150000	126356224	0	1785667584	3.9764449596	3.9887762070	4.0108075142
29	1311867719.5771939754	0.0191128459	0.0145159638	0.0194411296	0.0054496093	3.8070400000	0.9209000000	0.3423170000	0.1183830000	1.1967810000	1.2235900000	126358442	0	1784926208	3.9757437706	3.9869673252	4.0107450485
30	1311867719.6112511158	0.0196607690	0.0146874573	0.0196607690	0.0054158048	2.3668440000	0.9175780000	0.2374680000	0.0000050000	1.2004580000	0.0071650000	126360660	0	1784688640	3.9747128487	3.9866485596	4.0111865997
31	1311867719.6421909332	0.0168388542	0.0147568572	0.0196607690	0.0053401309	2.6489320000	0.9088810000	0.4124060000	0.1182290000	1.1973920000	0.0071280000	126362814	0	1783926784	3.9771244526	3.9875679016	4.0113749504
32	1311867719.6770479679	0.0178507920	0.0148535427	0.0196607690	0.0052703529	2.4926790000	0.9359540000	0.3392840000	0.0000050000	1.2061720000	0.0070550000	126365064	0	1783783424	3.9763216972	3.9863836765	4.0119290352
33	1311867719.7107939720	0.0180364903	0.0149499956	0.0196607690	0.0052018500	3.8622460000	0.9062130000	0.4084550000	0.1182950000	1.1968410000	1.2283430000	126369810	0	1785413632	3.9755866528	3.9866964817	4.0126104355
34	1311867719.7442650795	0.0174866896	0.0150246043	0.0196607690	0.0051528119	2.4484780000	0.9145230000	0.3112480000	0.0000040000	1.2105490000	0.0071640000	126377244	0	1784688640	3.9754452705	3.9876160622	4.0135178566
35	1311867719.7861878872	0.0186792649	0.0151290231	0.0196607690	0.0050840126	2.5528810000	0.9215700000	0.3052790000	0.1184330000	1.1962370000	0.0071490000	126379622	0	1784434688	3.9743959904	3.9866409302	4.0141439438
36	1311867719.8099169731	0.0185912792	0.0152251969	0.0196607690	0.0050272926	2.5777140000	0.9533190000	0.4126160000	0.0000030000	1.1996360000	0.0071110000	126381648	0	1783517184	3.9745750427	3.9862301350	4.0144400597
37	1311867719.8454990387	0.0191425029	0.0153310701	0.0196607690	0.0050010082	3.8553350000	0.9163680000	0.4148810000	0.1185340000	1.1819910000	1.2192530000	126383898	0	1783418880	3.9745960236	3.9849770069	4.0145130157
38	1311867719.8771090508	0.0189240780	0.0154256229	0.0196607690	0.0049357317	2.5357500000	0.9184420000	0.4214620000	0.0000030000	1.1844710000	0.0071740000	126386084	0	1785180160	3.9744987488	3.9848001003	4.0147175789
39	1311867719.9114089012	0.0185734667	0.0155063368	0.0196607690	0.0049457966	2.6258630000	0.9215790000	0.3846430000	0.1183590000	1.1890890000	0.0071610000	126388334	0	1784291328	3.9736614227	3.9852950573	4.0152645111
40	1311867719.9461970329	0.0213733148	0.0156530113	0.0213733148	0.0049337965	2.5768430000	0.9611670000	0.4149700000	0.0000030000	1.1892250000	0.0071360000	126390552	0	1784164352	3.9713058472	3.9833247662	4.0159101486
41	1311867719.9807810783	0.0208442695	0.0157796273	0.0213733148	0.0048894762	3.7576220000	0.9196410000	0.3088820000	0.1189400000	1.1878330000	1.2182050000	126392770	0	1785815040	3.9724845886	3.9823627472	4.0158843994
42	1311867720.0117020607	0.0209155008	0.0159019100	0.0213733148	0.0049142354	2.5469530000	0.9311940000	0.4124660000	0.0000040000	1.1909390000	0.0072690000	126394956	0	1784942592	3.9702699184	3.9838802814	4.0166473389
43	1311867720.0452380180	0.0216199812	0.0160348884	0.0216199812	0.0048910700	2.6720270000	0.9415550000	0.4131950000	0.1187900000	1.1870490000	0.0071950000	126397142	0	1784799232	3.9692015648	3.9832832813	4.0169425011
44	1311867720.0772819519	0.0181528777	0.0160830246	0.0216199812	0.0048803724	2.5820400000	0.9623580000	0.4130640000	0.0000050000	1.1943200000	0.0072240000	126399360	0	1784057856	3.9733016491	3.9841411114	4.0174274445
45	1311867720.1172130108	0.0164391696	0.0160909389	0.0216199812	0.0048599757	3.8569960000	0.9014540000	0.4085570000	0.1187610000	1.1898520000	1.2339690000	126401674	0	1783398400	3.9764816761	3.9841244221	4.0178666115
46	1311867720.1451559067	0.0172737669	0.0161166525	0.0216199812	0.0048088107	2.4228220000	0.9040770000	0.3156990000	0.0000040000	1.1917210000	0.0071590000	126403764	0	1785180160	3.9755601883	3.9837658405	4.0184154510
47	1311867720.1781630516	0.0152199073	0.0160975729	0.0216199812	0.0047665350	2.6316770000	0.8959350000	0.4174430000	0.1190980000	1.1870290000	0.0071450000	126405950	0	1784422400	3.9777271748	3.9851949215	4.0188760757
48	1311867720.2094950676	0.0165804606	0.0161076330	0.0216199812	0.0047656805	2.5651270000	0.9377680000	0.4241770000	0.0000040000	1.1914870000	0.0073730000	126408136	0	1783689216	3.9740736485	3.9858856201	4.0197796822
49	1311867720.2421469688	0.0135671124	0.0160557857	0.0216199812	0.0047680545	3.8508850000	0.9061870000	0.4055000000	0.1189130000	1.1817650000	1.2342670000	126410354	0	1785278464	3.9786221981	3.9870495796	4.0199761391
50	1311867720.2770779133	0.0156953726	0.0160485774	0.0216199812	0.0047638424	2.5180700000	0.9087770000	0.4126000000	0.0000040000	1.1845230000	0.0071310000	126412572	0	1784422400	3.9761381149	3.9860982895	4.0211930275
51	1311867720.3094570637	0.0125912968	0.0159807876	0.0216199812	0.0047374240	2.5736180000	0.9205170000	0.3418120000	0.1190080000	1.1808730000	0.0071130000	126414758	0	1783681024	3.9797532558	3.9882721901	4.0219068527
52	1311867720.3430728912	0.0129760262	0.0159230037	0.0216199812	0.0047626862	2.5481010000	0.9460860000	0.4128330000	0.0000040000	1.1779170000	0.0071390000	126416976	0	1785397248	3.9796385765	3.9887793064	4.0231599808
53	1311867720.3779859543	0.0137907956	0.0158827734	0.0216199812	0.0048080572	3.8695210000	0.9311740000	0.4171040000	0.1195120000	1.1757220000	1.2209470000	126419162	0	1784549376	3.9820392132	3.9869890213	4.0234212875
54	1311867720.4096798897	0.0142978169	0.0158534223	0.0216199812	0.0048775396	2.5462100000	0.9427620000	0.4166900000	0.0000050000	1.1752210000	0.0071990000	126421348	0	1783808000	3.9816231728	3.9865357876	4.0240859985
55	1311867720.4461109638	0.0136140566	0.0158127066	0.0216199812	0.0048409133	2.5351750000	0.9238540000	0.3077150000	0.1195890000	1.1726950000	0.0071370000	126423630	0	1785438208	3.9826936722	3.9873690605	4.0244455338
56	1311867720.4799289703	0.0139096249	0.0157787230	0.0216199812	0.0048648292	2.4480890000	0.9137790000	0.3474920000	0.0000030000	1.1744860000	0.0070890000	126425848	0	1784168448	3.9845161438	3.9872117043	4.0243806839
57	1311867720.5104389191	0.0136508904	0.0157413926	0.0216199812	0.0049205475	3.6126540000	0.9199620000	0.1680640000	0.1200370000	1.1715060000	1.2286990000	126428002	0	1783406592	3.9830124378	3.9867835045	4.0242376328
58	1311867720.5467319489	0.0144285727	0.0157187578	0.0216199812	0.0050311283	2.4551850000	0.9151690000	0.3496760000	0.0000040000	1.1790370000	0.0071780000	126430284	0	1785143296	3.9862763882	3.9875509739	4.0245561600
59	1311867720.5793280602	0.0141859930	0.0156927787	0.0216199812	0.0050789639	2.4574960000	0.9166740000	0.2362480000	0.1202090000	1.1721640000	0.0071400000	126432470	0	1784295424	3.9842147827	3.9867339134	4.0250782967
60	1311867720.6121249199	0.0151693467	0.0156840548	0.0216199812	0.0050581097	2.3882260000	0.9231390000	0.2729730000	0.0000040000	1.1805450000	0.0070950000	126434656	0	1783291904	3.9852352142	3.9862277508	4.0250916481
61	1311867720.6463210583	0.0152821736	0.0156774666	0.0216199812	0.0050446271	3.8901600000	0.9178690000	0.4332440000	0.1208650000	1.1788520000	1.2351600000	126436906	0	1784918016	3.9849843979	3.9864122868	4.0255994797
62	1311867720.6798269749	0.0171530992	0.0157012671	0.0216199812	0.0050440192	2.4593320000	0.9269130000	0.3444860000	0.0000040000	1.1755970000	0.0071020000	126439060	0	1783762944	3.9879589081	3.9862368107	4.0255599022
63	1311867720.7102439404	0.0172563102	0.0157259504	0.0216199812	0.0050093858	2.6421090000	0.9222370000	0.4116830000	0.1209520000	1.1757290000	0.0071280000	126441246	0	1782665216	3.9863104820	3.9851508141	4.0256237984
64	1311867720.7451629639	0.0168452598	0.0157434396	0.0216199812	0.0050168558	2.5179930000	0.9145940000	0.4083420000	0.0000050000	1.1836720000	0.0071290000	126443464	0	1784295424	3.9857523441	3.9857149124	4.0256137848
65	1311867720.7790179253	0.0583425798	0.0163988110	0.0583425798	0.0062018495	3.8090190000	0.8975590000	0.3377390000	0.1215820000	1.1818060000	1.2660870000	126450834	0	1785925632	4.0316996574	3.9881739616	4.0336151123
66	1311867720.8115909100	0.0589457639	0.0170434618	0.0589457639	0.0061552118	2.4504380000	0.9126720000	0.3384330000	0.0000040000	1.1868870000	0.0070500000	126463516	0	1784545280	4.0314841270	3.9873993397	4.0339946747
67	1311867720.8467299938	0.0622125380	0.0177176271	0.0622125380	0.0061221168	2.6054010000	0.9084270000	0.3732450000	0.1224520000	1.1897500000	0.0070030000	126465766	0	1783808000	4.0344843864	3.9881641865	4.0344061852
68	1311867720.8813319206	0.0592153557	0.0183278878	0.0622125380	0.0061652395	2.4948790000	0.8931190000	0.4002430000	0.0000040000	1.1902220000	0.0069810000	126467984	0	1785417728	4.0310091972	3.9887137413	4.0349779129
69	1311867720.9149661064	0.0605382398	0.0189396320	0.0622125380	0.0061296917	3.9353430000	0.9305990000	0.4018080000	0.1281250000	1.1914630000	1.2779690000	126470170	0	1784041472	4.0315842628	3.9872763157	4.0353093147
70	1311867720.9500010014	0.0604909956	0.0195332229	0.0622125380	0.0060855191	2.4960470000	0.9075120000	0.3722140000	0.0000040000	1.2048340000	0.0070300000	126472388	0	1783283712	4.0312075615	3.9876277447	4.0358014107
71	1311867720.9797990322	0.0632178336	0.0201484991	0.0632178336	0.0060578051	2.6357190000	0.9018660000	0.4042880000	0.1227540000	1.1955170000	0.0070200000	126474510	0	1784889344	4.0339717865	3.9880847931	4.0356922150
72	1311867721.0093889236	0.0640607178	0.0207583911	0.0640607178	0.0060160462	2.3153200000	0.8968680000	0.2014010000	0.0000040000	1.2049180000	0.0069990000	126476664	0	1784045568	4.0346107483	3.9879126549	4.0359840393
73	1311867721.0478379726	0.0628220066	0.0213346050	0.0640607178	0.0059804993	3.9316900000	0.9030640000	0.4096040000	0.1232080000	1.2000780000	1.2912160000	126478978	0	1783308288	4.0329751968	3.9879059792	4.0359635353
74	1311867721.0794439316	0.0642507896	0.0219145534	0.0642507896	0.0059474207	2.5333770000	0.9047190000	0.4083240000	0.0000040000	1.2090190000	0.0069810000	126481132	0	1784909824	4.0340943336	3.9873261452	4.0362010002
75	1311867721.1103579998	0.0598834753	0.0224208057	0.0642507896	0.0059396331	2.6567780000	0.9060550000	0.4075180000	0.1236390000	1.2072340000	0.0070550000	126483318	0	1783525376	4.0289812088	3.9868626595	4.0363736153
76	1311867721.1467890739	0.0626448989	0.0229500701	0.0642507896	0.0059398754	2.5395460000	0.9063440000	0.4072610000	0.0000040000	1.2144280000	0.0070490000	126485568	0	1782636544	4.0311188698	3.9865548611	4.0363392830
77	1311867721.1774179935	0.0626087338	0.0234651177	0.0642507896	0.0059820068	3.9742470000	0.9081570000	0.4105770000	0.1237370000	1.2120620000	1.3153450000	126487754	0	1784545280	4.0309996605	3.9862031937	4.0365490913
78	1311867721.2112360001	0.0614290871	0.0239518352	0.0642507896	0.0059478457	2.5455150000	0.9090970000	0.4048360000	0.0000040000	1.2194140000	0.0069850000	126489940	0	1783660544	4.0293345451	3.9861586094	4.0367455482
79	1311867721.2469010353	0.0645032823	0.0244651447	0.0645032823	0.0059290614	2.6826140000	0.9156330000	0.4021770000	0.1243110000	1.2289700000	0.0069660000	126492190	0	1782902784	4.0323596001	3.9859361649	4.0366711617
80	1311867721.2800450325	0.0633779317	0.0249515545	0.0645032823	0.0058914759	2.5789950000	0.9341050000	0.4043560000	0.0000030000	1.2292360000	0.0069690000	126494376	0	1784549376	4.0303039551	3.9848754406	4.0368833542
81	1311867721.3099579811	0.0684754178	0.0254888862	0.0684754178	0.0059024305	4.0179110000	0.9095790000	0.4022810000	0.1304590000	1.2316270000	1.3388160000	126496530	0	1783771136	4.0354700089	3.9850409031	4.0370702744
82	1311867721.3483059406	0.0673959404	0.0259999478	0.0684754178	0.0058910894	2.3591780000	0.9059810000	0.2005410000	0.0000040000	1.2412020000	0.0069790000	126498812	0	1782898688	4.0339212418	3.9851934910	4.0369920731
83	1311867721.3790040016	0.0672444403	0.0264968694	0.0684754178	0.0058612006	2.6916410000	0.9133440000	0.4036530000	0.1250380000	1.2382000000	0.0069620000	126500934	0	1784528896	4.0331826210	3.9850866795	4.0371961594
84	1311867721.4092550278	0.0668599531	0.0269773823	0.0684754178	0.0058345230	2.5289480000	0.9341440000	0.3312770000	0.0000040000	1.2511620000	0.0070210000	126503088	0	1783140352	4.0319895744	3.9846005440	4.0377235413
85	1311867721.4478130341	0.0693931803	0.0274763917	0.0693931803	0.0058050366	3.8968290000	0.9049840000	0.2634490000	0.1251120000	1.2449350000	1.3537200000	126505434	0	1782673408	4.0339555740	3.9842364788	4.0381212234
86	1311867721.4768960476	0.0711713061	0.0279844721	0.0711713061	0.0057731451	2.4470510000	0.9199070000	0.2643510000	0.0000040000	1.2513960000	0.0070500000	126507556	0	1784381440	4.0354280472	3.9845135212	4.0384988785
87	1311867721.5093359947	0.0710743144	0.0284797576	0.0711713061	0.0057482566	2.7031360000	0.9168890000	0.3992470000	0.1267570000	1.2488600000	0.0070060000	126509710	0	1786032128	4.0348782539	3.9841873646	4.0383872986
88	1311867721.5451331139	0.0679051951	0.0289277740	0.0711713061	0.0057473033	2.5079860000	0.9406860000	0.2989870000	0.0000040000	1.2559390000	0.0069960000	126511928	0	1785184256	4.0306162834	3.9832425117	4.0386986732
89	1311867721.5769670010	0.0681435317	0.0293684005	0.0711713061	0.0057235835	4.0664580000	0.9020390000	0.3984530000	0.1264930000	1.2578640000	1.3770460000	126514050	0	1784422400	4.0307049751	3.9835448265	4.0385890007
90	1311867721.6129651070	0.0694020987	0.0298132193	0.0711713061	0.0057218790	2.5663960000	0.8972640000	0.3944540000	0.0000040000	1.2633110000	0.0069700000	126516268	0	1786052608	4.0314331055	3.9832563400	4.0386734009
91	1311867721.6496050358	0.0679904819	0.0302327497	0.0711713061	0.0057480898	2.5503310000	0.9068580000	0.2329370000	0.1262510000	1.2718850000	0.0069050000	126518550	0	1784946688	4.0290846825	3.9819204807	4.0384483337
92	1311867721.6800351143	0.0684563220	0.0306482233	0.0711713061	0.0057492101	2.5846720000	0.9061470000	0.3978810000	0.0000040000	1.2690520000	0.0069180000	126520704	0	1784184832	4.0296626091	3.9835960865	4.0386409760
93	1311867721.7162289619	0.0682300702	0.0310523292	0.0711713061	0.0057444477	4.0151610000	0.9112680000	0.3348430000	0.1270120000	1.2634130000	1.3741070000	126522986	0	1785905152	4.0292248726	3.9834175110	4.0388126373
94	1311867721.7467949390	0.0700440183	0.0314671344	0.0711713061	0.0057722991	2.6166690000	0.9240600000	0.4031260000	0.0000040000	1.2771510000	0.0069270000	126525140	0	1785057280	4.0297117233	3.9809396267	4.0387654305
95	1311867721.7787001133	0.0729578286	0.0319038785	0.0729578286	0.0057560428	2.7160780000	0.9075540000	0.3995640000	0.1275970000	1.2698180000	0.0069380000	126527326	0	1784295424	4.0329470634	3.9822268486	4.0392360687
96	1311867721.8154830933	0.0716688931	0.0323180974	0.0729578286	0.0057296139	2.5950220000	0.9056910000	0.3968960000	0.0000040000	1.2809600000	0.0069940000	126529576	0	1785933824	4.0308985710	3.9818875790	4.0392398834
97	1311867721.8485159874	0.0722035021	0.0327292872	0.0729578286	0.0057052295	4.0960420000	0.9029570000	0.4044810000	0.1275590000	1.2718870000	1.3835480000	126531794	0	1784811520	4.0305871964	3.9806551933	4.0391416550
98	1311867721.8778810501	0.0701995492	0.0331116368	0.0729578286	0.0056902759	2.6210590000	0.9234560000	0.4083630000	0.0000040000	1.2776500000	0.0069850000	126533948	0	1784061952	4.0283393860	3.9816775322	4.0390577316
99	1311867721.9146931171	0.0701675564	0.0334859390	0.0729578286	0.0056647174	2.6158620000	0.9018230000	0.2937730000	0.1278490000	1.2809750000	0.0068820000	126536070	0	1785671680	4.0276856422	3.9808461666	4.0387978554
100	1311867721.9467151165	0.0707538873	0.0338586185	0.0729578286	0.0056382418	2.6200750000	0.9209280000	0.4072670000	0.0000030000	1.2794460000	0.0068870000	126538256	0	1784565760	4.0276455879	3.9800882339	4.0387082100
101	1311867721.9773728848	0.0694729239	0.0342112354	0.0729578286	0.0056402700	4.0205030000	0.9077410000	0.3015260000	0.1283680000	1.2853200000	1.3928870000	126540442	0	1783787520	4.0261631012	3.9803926945	4.0385708809
102	1311867722.0166850090	0.0723015741	0.0345846701	0.0729578286	0.0056804578	2.5755980000	0.9099920000	0.3651360000	0.0000040000	1.2890400000	0.0069320000	126542660	0	1785417728	4.0287165642	3.9799263477	4.0384469032
103	1311867722.0475180149	0.0718037114	0.0349460200	0.0729578286	0.0056922742	2.7448520000	0.9068500000	0.4114500000	0.1281570000	1.2856010000	0.0073510000	126544750	0	1784291328	4.0280451775	3.9794890881	4.0381212234
104	1311867722.0800709724	0.0739552155	0.0353211084	0.0739552155	0.0056846537	2.5336020000	0.8971530000	0.3345350000	0.0000040000	1.2903120000	0.0068840000	126546968	0	1783533568	4.0299253464	3.9790413380	4.0382008553
105	1311867722.1161251068	0.0747775510	0.0356968840	0.0747775510	0.0056646388	4.0156580000	0.9166770000	0.2693190000	0.1286440000	1.2906290000	1.4058430000	126549218	0	1785311232	4.0298342705	3.9777030945	4.0381584167
106	1311867722.1479530334	0.0738418251	0.0360567420	0.0747775510	0.0056587600	2.6221040000	0.9101390000	0.4018280000	0.0000040000	1.2977120000	0.0068970000	126551372	0	1784188928	4.0280284882	3.9772036076	4.0381898880
107	1311867722.1798410416	0.0717860237	0.0363906605	0.0747775510	0.0056506319	2.7431970000	0.9075000000	0.3948390000	0.1293180000	1.3000210000	0.0068610000	126553558	0	1783283712	4.0258722305	3.9785153866	4.0379695892
108	1311867722.2146399021	0.0726177171	0.0367260962	0.0747775510	0.0056481184	2.5837720000	0.9047800000	0.3623130000	0.0000050000	1.3052510000	0.0069070000	126555808	0	1785024512	4.0259094238	3.9768297672	4.0381240845
109	1311867722.2469589710	0.0739942119	0.0370680055	0.0747775510	0.0056243128	4.1526830000	0.8923440000	0.3949240000	0.1294880000	1.3037430000	1.4267830000	126557994	0	1784197120	4.0271744728	3.9765830040	4.0381031036
110	1311867722.2780389786	0.0718176216	0.0373839111	0.0747775510	0.0056069516	2.6123680000	0.8917760000	0.4025530000	0.0000040000	1.3064180000	0.0069260000	126560180	0	1783025664	4.0249795914	3.9778342247	4.0381131172
111	1311867722.3154170513	0.0747861564	0.0377208683	0.0747861564	0.0055992000	2.7420320000	0.8940140000	0.3918270000	0.1294890000	1.3152160000	0.0068350000	126562430	0	1784762368	4.0274615288	3.9761385918	4.0384588242
112	1311867722.3488469124	0.0742633641	0.0380471406	0.0747861564	0.0055772618	2.5900930000	0.9030390000	0.3632430000	0.0000040000	1.3115000000	0.0068510000	126564616	0	1783934976	4.0263366699	3.9754860401	4.0384840965
