SLAMBench Report run started:	2018-02-19 03:33:55

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cuda_rgbd_dataset_freiburg2_xyz.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
31	1311867171.4622440338	0.0615481064	0.0609243237	0.0628964603	0.0092183771	0.1009760000	0.0107150000	0.0470770000	0.0003090000	0.0003490000	0.0353560000	26364606	96830484	1769967616	3.9948298931	3.9722583294	3.9500498772
32	1311867171.4944040775	0.0617246106	0.0609493327	0.0628964603	0.0091390726	0.0857170000	0.0107100000	0.0402650000	0.0000260000	0.0003110000	0.0271620000	26366760	96830484	1768804352	3.9956355095	3.9733610153	3.9481241703
33	1311867171.5261778831	0.0612912402	0.0609596935	0.0628964603	0.0089980268	0.1412600000	0.0090550000	0.0641700000	0.0004410000	0.0003180000	0.0603440000	26371538	96830484	1770528768	3.9946579933	3.9734306335	3.9461174011
34	1311867171.5622971058	0.0606500022	0.0609505849	0.0628964603	0.0088635966	0.0974800000	0.0106270000	0.0356150000	0.0000240000	0.0002780000	0.0346170000	26379036	96830484	1766371328	3.9947957993	3.9731707573	3.9447462559
35	1311867171.5942931175	0.0608569868	0.0609479107	0.0628964603	0.0087982148	0.1330340000	0.0093350000	0.0669900000	0.0006870000	0.0002770000	0.0396880000	26381190	96830484	1768017920	3.9960794449	3.9745070934	3.9438178539
36	1311867171.6263399124	0.0606701300	0.0609401946	0.0628964603	0.0087016668	0.0975110000	0.0091180000	0.0476730000	0.0000240000	0.0003340000	0.0332770000	26383408	96830484	1769684992	3.9952204227	3.9733436108	3.9432265759
37	1311867171.6622560024	0.0606159754	0.0609314319	0.0628964603	0.0086015283	0.1322060000	0.0109390000	0.0513730000	0.0003180000	0.0003340000	0.0618280000	26385658	96830484	1768288256	3.9915304184	3.9728064537	3.9424617290
38	1311867171.6943440437	0.0612193719	0.0609390093	0.0628964603	0.0087792985	0.0994950000	0.0088510000	0.0501280000	0.0000250000	0.0003730000	0.0331490000	26387812	96830484	1769893888	3.9923806190	3.9735386372	3.9422576427
39	1311867171.7262439728	0.0611849762	0.0609453161	0.0628964603	0.0086903417	0.1192500000	0.0109140000	0.0638960000	0.0003030000	0.0003010000	0.0362490000	26390030	96830484	1768796160	3.9922440052	3.9729046822	3.9418673515
40	1311867171.7621190548	0.0614482947	0.0609578906	0.0628964603	0.0086037227	0.1105750000	0.0088210000	0.0519200000	0.0000270000	0.0003320000	0.0331370000	26392280	96830484	1770528768	3.9937994480	3.9712657928	3.9414863586
41	1311867171.7941710949	0.0610062890	0.0609590710	0.0628964603	0.0085974340	0.1489560000	0.0101730000	0.0691820000	0.0003770000	0.0003160000	0.0617090000	26394434	96830484	1769701376	3.9931781292	3.9692983627	3.9404547215
42	1311867171.8262550831	0.0613993742	0.0609695544	0.0628964603	0.0085173730	0.1070680000	0.0106730000	0.0527300000	0.0000270000	0.0003040000	0.0335720000	26396652	96830484	1766092800	3.9928946495	3.9690437317	3.9393262863
43	1311867171.8623590469	0.0609293878	0.0609686203	0.0628964603	0.0084210042	0.0957880000	0.0094830000	0.0401970000	0.0003190000	0.0002760000	0.0382090000	26398902	96830484	1767272448	3.9888556004	3.9687583447	3.9379658699
44	1311867171.8944430351	0.0605780631	0.0609597440	0.0628964603	0.0085305044	0.1510950000	0.0080710000	0.0824470000	0.0000280000	0.0006580000	0.0452220000	26401088	96830484	1763180544	3.9858376980	3.9683296680	3.9371502399
45	1311867171.9262220860	0.0615070239	0.0609719058	0.0628964603	0.0084651109	0.1333500000	0.0101560000	0.0429470000	0.0003910000	0.0003130000	0.0648760000	26403274	96830484	1764859904	3.9849183559	3.9696943760	3.9369037151
46	1311867171.9624669552	0.0616462901	0.0609865663	0.0628964603	0.0084063409	0.1165450000	0.0087630000	0.0662860000	0.0000280000	0.0003950000	0.0332170000	26405524	96830484	1766621184	3.9828603268	3.9694330692	3.9368638992
47	1311867171.9946711063	0.0620016418	0.0610081637	0.0628964603	0.0084676552	0.1133380000	0.0089650000	0.0459820000	0.0003170000	0.0003480000	0.0401920000	26407710	96830484	1767989248	3.9826419353	3.9692745209	3.9370570183
48	1311867172.0262680054	0.0626903176	0.0610432085	0.0628964603	0.0085270340	0.1188780000	0.0088400000	0.0662220000	0.0000280000	0.0003040000	0.0336650000	26409896	96830484	1769672704	3.9832270145	3.9691503048	3.9375026226
49	1311867172.0622880459	0.0630677417	0.0610845255	0.0630677417	0.0084679911	0.1478660000	0.0111580000	0.0673570000	0.0003720000	0.0003100000	0.0613940000	26412146	96830484	1768558592	3.9815311432	3.9699618816	3.9382386208
50	1311867172.0941960812	0.0632554963	0.0611279450	0.0632554963	0.0084485749	0.1229190000	0.0091980000	0.0672450000	0.0000290000	0.0002980000	0.0327600000	26414332	96830484	1770274816	3.9807128906	3.9696776867	3.9387979507
51	1311867172.1263689995	0.0637623146	0.0611795993	0.0637623146	0.0084511155	0.1361090000	0.0110890000	0.0678810000	0.0003020000	0.0003820000	0.0389890000	26416518	96830484	1769177088	3.9780254364	3.9700536728	3.9398059845
52	1311867172.1623349190	0.0626442954	0.0612077665	0.0637623146	0.0084093777	0.1148180000	0.0104730000	0.0517850000	0.0000270000	0.0003010000	0.0332900000	26418768	96830484	1768431616	3.9731349945	3.9699816704	3.9402039051
53	1311867172.1944270134	0.0616533458	0.0612161737	0.0637623146	0.0083587378	0.1547930000	0.0087290000	0.0671570000	0.0003820000	0.0002780000	0.0596600000	26420954	96830484	1770020864	3.9676706791	3.9710264206	3.9405920506
54	1311867172.2264409065	0.0615787171	0.0612228874	0.0637623146	0.0085076846	0.1206110000	0.0108250000	0.0713680000	0.0000290000	0.0003060000	0.0306160000	26423140	96830484	1768923136	3.9636471272	3.9709110260	3.9409642220
55	1311867172.2622280121	0.0611496307	0.0612215555	0.0637623146	0.0084390079	0.1318260000	0.0090610000	0.0662260000	0.0003710000	0.0002740000	0.0390670000	26425390	96830484	1770688512	3.9609060287	3.9717552662	3.9413638115
56	1311867172.2944829464	0.0612984523	0.0612229286	0.0637623146	0.0083778860	0.0959280000	0.0108880000	0.0396010000	0.0000260000	0.0003810000	0.0343760000	26427576	96830484	1766481920	3.9581747055	3.9725735188	3.9417738914
57	1311867172.3263380527	0.0608702041	0.0612167405	0.0637623146	0.0083485764	0.1535590000	0.0108000000	0.0742110000	0.0003400000	0.0002720000	0.0605990000	26429762	96830484	1768140800	3.9550552368	3.9723949432	3.9422535896
58	1311867172.3624010086	0.0609766617	0.0612126012	0.0637623146	0.0082959001	0.1132140000	0.0091010000	0.0562500000	0.0000280000	0.0003080000	0.0330110000	26432012	96830484	1769807872	3.9512205124	3.9734847546	3.9424102306
59	1311867172.3942890167	0.0598670878	0.0611897959	0.0637623146	0.0082390077	0.1354550000	0.0112750000	0.0673770000	0.0003780000	0.0002820000	0.0387190000	26434198	96830484	1768542208	3.9469397068	3.9733154774	3.9423127174
60	1311867172.4265220165	0.0596600175	0.0611642996	0.0637623146	0.0082917403	0.1172550000	0.0088410000	0.0668760000	0.0000250000	0.0003820000	0.0332190000	26436384	96830484	1770139648	3.9418015480	3.9735672474	3.9418094158
61	1311867172.4623498917	0.0591419451	0.0611311462	0.0637623146	0.0082673059	0.1549260000	0.0113250000	0.0620100000	0.0004530000	0.0002780000	0.0641990000	26438634	96830484	1769041920	3.9384975433	3.9728069305	3.9413890839
62	1311867172.4952669144	0.0595941544	0.0611063560	0.0637623146	0.0083050305	0.0973060000	0.0109490000	0.0432930000	0.0000290000	0.0003130000	0.0332970000	26440788	96830484	1764569088	3.9373931885	3.9733579159	3.9412720203
63	1311867172.5263059139	0.0592598952	0.0610770471	0.0637623146	0.0082512130	0.1111730000	0.0096120000	0.0460000000	0.0003200000	0.0002750000	0.0392370000	26442974	96830484	1766391808	3.9349503517	3.9717154503	3.9406676292
64	1311867172.5624930859	0.0588509440	0.0610422643	0.0637623146	0.0082002447	0.0962060000	0.0091130000	0.0393860000	0.0000080000	0.0000970000	0.0353970000	26445224	96830484	1768026112	3.9306249619	3.9709284306	3.9400806427
65	1311867172.5945439339	0.0596711449	0.0610211701	0.0637623146	0.0082025184	0.1744050000	0.0087860000	0.0827970000	0.0003140000	0.0002750000	0.0630920000	26452498	96830484	1769377792	3.9333574772	3.9711189270	3.9393780231
66	1311867172.6263699532	0.0593869090	0.0609964086	0.0637623146	0.0081761680	0.1193010000	0.0108440000	0.0654980000	0.0000260000	0.0004150000	0.0334620000	26465212	96830484	1768280064	3.9303588867	3.9711532593	3.9385757446
67	1311867172.6624419689	0.0592229590	0.0609699392	0.0637623146	0.0081179003	0.0953570000	0.0095220000	0.0351500000	0.0002040000	0.0002360000	0.0415060000	26467462	96830484	1769918464	3.9275050163	3.9713408947	3.9379904270
68	1311867172.6945450306	0.0590793006	0.0609421357	0.0637623146	0.0081824799	0.1369750000	0.0114520000	0.0833060000	0.0000280000	0.0003010000	0.0332900000	26469648	96830484	1768914944	3.9258584976	3.9711616039	3.9375286102
69	1311867172.7263929844	0.0594211705	0.0609200927	0.0637623146	0.0081546162	0.1503330000	0.0092320000	0.0464800000	0.0003210000	0.0002750000	0.0652080000	26471834	96830484	1770647552	3.9233663082	3.9712274075	3.9371786118
70	1311867172.7623739243	0.0597567074	0.0609034729	0.0637623146	0.0081129478	0.1193020000	0.0120430000	0.0511400000	0.0000300000	0.0003020000	0.0339030000	26474084	96830484	1769533440	3.9207289219	3.9725017548	3.9369683266
71	1311867172.7944509983	0.0589838028	0.0608764353	0.0637623146	0.0080605372	0.1469200000	0.0117760000	0.0666940000	0.0000710000	0.0000550000	0.0393630000	26476238	96830484	1768808448	3.9160416126	3.9716811180	3.9364058971
72	1311867172.8263089657	0.0594336465	0.0608563966	0.0637623146	0.0080248448	0.1214760000	0.0092530000	0.0696380000	0.0000270000	0.0004140000	0.0334810000	26478456	96830484	1770393600	3.9132237434	3.9718620777	3.9355027676
73	1311867172.8632309437	0.0593185313	0.0608353299	0.0637623146	0.0079892377	0.1528750000	0.0112920000	0.0696070000	0.0025740000	0.0003200000	0.0614830000	26480738	96830484	1769549824	3.9104530811	3.9712836742	3.9346950054
74	1311867172.8944649696	0.0586204045	0.0608053985	0.0637623146	0.0079353911	0.1366160000	0.0109060000	0.0708310000	0.0000250000	0.0003380000	0.0337650000	26482860	96830484	1768534016	3.9072430134	3.9710445404	3.9340178967
75	1311867172.9263219833	0.0582705699	0.0607716008	0.0637623146	0.0078825655	0.1174850000	0.0105120000	0.0573650000	0.0004180000	0.0002850000	0.0395520000	26485078	96830484	1770266624	3.9041652679	3.9702188969	3.9334359169
76	1311867172.9623310566	0.0580972768	0.0607364123	0.0637623146	0.0078311138	0.0967870000	0.0110890000	0.0411550000	0.0000270000	0.0003730000	0.0333700000	26487328	96830484	1766076416	3.9026601315	3.9699106216	3.9327528477
77	1311867172.9945271015	0.0584635288	0.0607068944	0.0637623146	0.0078075574	0.1250450000	0.0094330000	0.0449270000	0.0004220000	0.0002870000	0.0621980000	26489482	96830484	1767772160	3.9039983749	3.9697606564	3.9322309494
78	1311867173.0262629986	0.0575079769	0.0606658826	0.0637623146	0.0077700458	0.1016990000	0.0090630000	0.0401400000	0.0000300000	0.0003370000	0.0346320000	26491668	96830484	1769504768	3.8992121220	3.9693017006	3.9320430756
79	1311867173.0624630451	0.0575752556	0.0606267607	0.0637623146	0.0077247073	0.1185240000	0.0106520000	0.0577800000	0.0003390000	0.0003470000	0.0392300000	26493918	96830484	1768660992	3.8990201950	3.9687981606	3.9317197800
80	1311867173.0945179462	0.0580349341	0.0605943629	0.0637623146	0.0077061306	0.1120830000	0.0093320000	0.0459880000	0.0000260000	0.0003120000	0.0334350000	26496104	96830484	1770266624	3.8985764980	3.9687404633	3.9317734241
81	1311867173.1267819405	0.0577851385	0.0605596811	0.0637623146	0.0076780788	0.1383570000	0.0115780000	0.0567750000	0.0003110000	0.0003540000	0.0616770000	26498322	96830484	1769148416	3.8967087269	3.9687883854	3.9315290451
82	1311867173.1622309685	0.0582004413	0.0605309099	0.0637623146	0.0076662800	0.1141620000	0.0102410000	0.0453730000	0.0000310000	0.0003090000	0.0331120000	26500572	96830484	1766592512	3.8968245983	3.9698104858	3.9316117764
83	1311867173.1943008900	0.0586032234	0.0605076848	0.0637623146	0.0076202893	0.1351250000	0.0103610000	0.0718370000	0.0003170000	0.0002760000	0.0394080000	26502726	96830484	1767010304	3.8961479664	3.9703531265	3.9316937923
84	1311867173.2264449596	0.0575914234	0.0604729674	0.0637623146	0.0075809640	0.1140640000	0.0092620000	0.0528350000	0.0000280000	0.0003680000	0.0333330000	26504912	96830484	1765847040	3.8909873962	3.9698333740	3.9317409992
85	1311867173.2622020245	0.0589147992	0.0604546360	0.0637623146	0.0075405380	0.1460190000	0.0089390000	0.0679190000	0.0003390000	0.0003510000	0.0609600000	26507162	96830484	1767632896	3.8932032585	3.9705605507	3.9319751263
86	1311867173.2942678928	0.0589867607	0.0604375677	0.0637623146	0.0074969450	0.1260970000	0.0093660000	0.0683770000	0.0000930000	0.0002930000	0.0326770000	26509316	96830484	1769377792	3.8909549713	3.9703869820	3.9319984913
87	1311867173.3262879848	0.0585804917	0.0604162220	0.0637623146	0.0075020822	0.1361910000	0.0109780000	0.0683880000	0.0003320000	0.0002820000	0.0396620000	26511502	96830484	1768534016	3.8878068924	3.9691002369	3.9320209026
88	1311867173.3623280525	0.0585228279	0.0603947061	0.0637623146	0.0074594217	0.1177830000	0.0091630000	0.0690760000	0.0000280000	0.0002910000	0.0315140000	26513784	96830484	1770172416	3.8852434158	3.9691107273	3.9319114685
89	1311867173.3942871094	0.0580641329	0.0603685199	0.0637623146	0.0074279854	0.1346470000	0.0113760000	0.0530450000	0.0002990000	0.0003610000	0.0617110000	26515938	96830484	1769168896	3.8819754124	3.9692664146	3.9317789078
90	1311867173.4262790680	0.0577776060	0.0603397320	0.0637623146	0.0074105332	0.1122490000	0.0104880000	0.0460150000	0.0000280000	0.0003580000	0.0335870000	26518124	96830484	1766866944	3.8797004223	3.9691491127	3.9314906597
91	1311867173.4622900486	0.0571836233	0.0603050495	0.0637623146	0.0073976053	0.1518740000	0.0102880000	0.0737750000	0.0002970000	0.0003110000	0.0391300000	26520374	96830484	1766899712	3.8768131733	3.9686460495	3.9310617447
92	1311867173.4943389893	0.0579163358	0.0602790852	0.0637623146	0.0074584493	0.1182140000	0.0098380000	0.0677090000	0.0000260000	0.0003640000	0.0324350000	26522560	96830484	1765486592	3.8756899834	3.9682323933	3.9305799007
93	1311867173.5263900757	0.0576199666	0.0602504925	0.0637623146	0.0074206456	0.1319850000	0.0097110000	0.0343010000	0.0000790000	0.0000780000	0.0671960000	26524778	96830484	1764851712	3.8733811378	3.9677715302	3.9301331043
94	1311867173.5624370575	0.0574126132	0.0602203023	0.0637623146	0.0074001370	0.1181400000	0.0091340000	0.0672970000	0.0000230000	0.0003560000	0.0332900000	26527028	96830484	1764106240	3.8714597225	3.9680230618	3.9299745560
95	1311867173.5943109989	0.0575315952	0.0601920001	0.0637623146	0.0073863877	0.1137380000	0.0096340000	0.0526650000	0.0002880000	0.0003410000	0.0392810000	26529182	96830484	1765728256	3.8692240715	3.9682145119	3.9296579361
96	1311867173.6263959408	0.0565164909	0.0601537136	0.0637623146	0.0073598229	0.1347020000	0.0094310000	0.0708190000	0.0000270000	0.0006900000	0.0334350000	26531368	96830484	1767473152	3.8651394844	3.9674844742	3.9291470051
97	1311867173.6623299122	0.0573306754	0.0601246101	0.0637623146	0.0073270024	0.1512920000	0.0091800000	0.0718710000	0.0004950000	0.0002920000	0.0618300000	26533618	96830484	1769123840	3.8655548096	3.9680991173	3.9287540913
98	1311867173.6943540573	0.0578837991	0.0601017447	0.0637623146	0.0072930485	0.1249890000	0.0110490000	0.0682920000	0.0000280000	0.0003510000	0.0333360000	26535804	96830484	1768005632	3.8650343418	3.9680962563	3.9283368587
99	1311867173.7267971039	0.0568750799	0.0600691521	0.0637623146	0.0072930823	0.1367760000	0.0094000000	0.0822270000	0.0003930000	0.0002790000	0.0365140000	26538022	96830484	1769791488	3.8597834110	3.9674205780	3.9273908138
100	1311867173.7623970509	0.0574045181	0.0600425057	0.0637623146	0.0072696127	0.1137740000	0.0108120000	0.0460620000	0.0000280000	0.0003030000	0.0340040000	26540272	96830484	1767510016	3.8598444462	3.9679765701	3.9268679619
101	1311867173.7943561077	0.0578601174	0.0600208979	0.0637623146	0.0072371107	0.1486120000	0.0101940000	0.0670360000	0.0004900000	0.0002890000	0.0625510000	26542394	96830484	1767534592	3.8592157364	3.9682660103	3.9263706207
102	1311867173.8265669346	0.0571436696	0.0599926898	0.0637623146	0.0072046286	0.1208620000	0.0100030000	0.0694600000	0.0000280000	0.0002880000	0.0330120000	26544612	96830484	1765613568	3.8563008308	3.9667377472	3.9253394604
103	1311867173.8635799885	0.0577008314	0.0599704388	0.0637623146	0.0072029886	0.1132440000	0.0094100000	0.0515110000	0.0003730000	0.0002870000	0.0401280000	26546830	96830484	1767264256	3.8542523384	3.9677751064	3.9248940945
104	1311867173.8946080208	0.0579137430	0.0599506628	0.0637623146	0.0071718085	0.1344010000	0.0097230000	0.0708290000	0.0000300000	0.0003650000	0.0337890000	26549016	96830484	1768648704	3.8541655540	3.9673631191	3.9240877628
105	1311867173.9266970158	0.0568218417	0.0599208646	0.0637623146	0.0071451070	0.1576920000	0.0090980000	0.0683820000	0.0003000000	0.0002750000	0.0653020000	26551234	96830484	1770393600	3.8500421047	3.9669020176	3.9229753017
106	1311867173.9625461102	0.0570559166	0.0598938367	0.0637623146	0.0071476223	0.1354300000	0.0115010000	0.0688450000	0.0000270000	0.0003110000	0.0337520000	26553484	96830484	1769304064	3.8480041027	3.9680950642	3.9225745201
107	1311867173.9944310188	0.0576230623	0.0598726146	0.0637623146	0.0071323957	0.1164910000	0.0115360000	0.0518150000	0.0003140000	0.0002710000	0.0395800000	26555638	96830484	1768140800	3.8490302563	3.9683346748	3.9220333099
108	1311867174.0264260769	0.0566545352	0.0598428175	0.0637623146	0.0072146437	0.0953610000	0.0093600000	0.0416870000	0.0000310000	0.0010540000	0.0341460000	26557824	96830484	1769893888	3.8442916870	3.9667720795	3.9209272861
109	1311867174.0624630451	0.0573899560	0.0598203142	0.0637623146	0.0071884438	0.1499190000	0.0111540000	0.0679380000	0.0003150000	0.0002680000	0.0619920000	26560074	96830484	1769066496	3.8460693359	3.9672398567	3.9204702377
110	1311867174.0945188999	0.0590773746	0.0598135602	0.0637623146	0.0071657101	0.1197930000	0.0094370000	0.0575460000	0.0000260000	0.0003580000	0.0339440000	26562260	96830484	1770782720	3.8470315933	3.9684183598	3.9209301472
