SLAMBench Report run started:	2018-02-18 08:58:14

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cpp_living_room_traj2_loop.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-library: build/lib/libkfusion-cpp-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
11	0.4000000000	0.0022589520	0.0022919418	0.0055015511	0.0033576532	3.5852290000	1.2570600000	0.2691710000	0.1467680000	1.9037850000	0.0082540000	108248946	0	1787650048	3.9919445515	4.0017886162	4.0016002655
12	0.4400000000	0.0022641739	0.0022896278	0.0055015511	0.0034313691	3.4008480000	1.2640270000	0.2229490000	0.0000030000	1.9054620000	0.0081970000	108250620	0	1784602624	3.9918572903	4.0017395020	4.0008211136
13	0.4800000000	0.0022805610	0.0022889304	0.0055015511	0.0034363556	5.4660710000	1.2650930000	0.2189940000	0.1468370000	1.9108210000	1.9241290000	108252294	0	1786126336	3.9894258976	4.0015444756	4.0013942719
14	0.5200000000	0.0023245795	0.0022914767	0.0055015511	0.0033244423	3.7395220000	1.2633780000	0.5539610000	0.0000030000	1.9137770000	0.0082030000	108253968	0	1787904000	3.9894297123	4.0028066635	4.0008144379
15	0.5600000000	0.0023152155	0.0022930593	0.0055015511	0.0032123239	3.5731180000	1.2608330000	0.2543850000	0.1468520000	1.9026260000	0.0081940000	108255642	0	1784856576	3.9863409996	4.0038952827	4.0015859604
16	0.6000000000	0.0023966364	0.0022995329	0.0055015511	0.0031281966	3.5066140000	1.2674290000	0.3254620000	0.0000040000	1.9052530000	0.0082510000	108257316	0	1786380288	3.9871170521	4.0023283958	4.0005326271
17	0.6400000000	0.0024171770	0.0023064531	0.0055015511	0.0030499340	5.4984950000	1.2595050000	0.2541290000	0.1468740000	1.9131640000	1.9245880000	108260270	0	1785618432	3.9851157665	4.0009016991	3.9991016388
18	0.6800000000	0.0024460810	0.0023142102	0.0055015511	0.0029601350	3.4480590000	1.2685680000	0.2588310000	0.0000040000	1.9119790000	0.0084370000	108264568	0	1787269120	3.9835417271	4.0011630058	4.0000801086
19	0.7200000000	0.0024325005	0.0023204360	0.0055015511	0.0029193315	3.5865810000	1.2662280000	0.2531620000	0.1468650000	1.9118890000	0.0082050000	108266242	0	1784483840	3.9820523262	4.0014052391	3.9996454716
20	0.7600000000	0.0025416587	0.0023314972	0.0055015511	0.0029369214	3.3967790000	1.2633510000	0.2181630000	0.0000040000	1.9068030000	0.0082060000	108267916	0	1786134528	3.9790830612	4.0002136230	3.9993202686
21	0.8000000000	0.0025807053	0.0023433642	0.0055015511	0.0028726179	5.5180750000	1.2700340000	0.2667000000	0.1469400000	1.9080000000	1.9261200000	108269590	0	1788030976	3.9761929512	4.0010929108	3.9996607304
22	0.8400000000	0.0028562606	0.0023666777	0.0055015511	0.0028130427	3.4218140000	1.2688500000	0.2323360000	0.0000040000	1.9120880000	0.0082640000	108271264	0	1785126912	3.9707212448	4.0004558563	3.9992079735
23	0.8800000000	0.0028551938	0.0023879175	0.0055015511	0.0027484005	3.6067040000	1.2605100000	0.2752420000	0.1470770000	1.9153300000	0.0082810000	108272938	0	1786634240	3.9713082314	3.9995715618	3.9975645542
24	0.9200000000	0.0028111078	0.0024055505	0.0055015511	0.0026883514	3.4147830000	1.2649700000	0.2177730000	0.0000040000	1.9234710000	0.0083030000	108274612	0	1784602624	3.9629046917	4.0010108948	3.9969229698
25	0.9600000000	0.0027976024	0.0024212325	0.0055015511	0.0026601993	5.4875970000	1.2649560000	0.2198730000	0.1472020000	1.9158260000	1.9394600000	108276286	0	1786253312	3.9617183208	4.0022773743	3.9961576462
26	1.0000000000	0.0028472953	0.0024376196	0.0055015511	0.0026079241	3.4569930000	1.2663780000	0.2656820000	0.0000030000	1.9164230000	0.0082340000	108277960	0	1785491456	3.9554529190	4.0008077621	3.9970505238
27	1.0400000000	0.0026989488	0.0024472984	0.0055015511	0.0026330934	3.5970650000	1.2670650000	0.2560130000	0.1474330000	1.9180100000	0.0082560000	108279634	0	1787015168	3.9496526718	4.0000433922	3.9948580265
28	1.0800000000	0.0027757999	0.0024590306	0.0055015511	0.0027071754	3.5174590000	1.2625420000	0.3193870000	0.0000030000	1.9269940000	0.0082470000	108281308	0	1784737792	3.9448726177	4.0019135475	3.9945604801
29	1.1200000000	0.0027224279	0.0024681133	0.0055015511	0.0027850038	5.5800970000	1.2625260000	0.3051020000	0.1479590000	1.9250830000	1.9391260000	108282982	0	1786253312	3.9388141632	4.0020322800	3.9917833805
30	1.1600000000	0.0029723723	0.0024849219	0.0055015511	0.0027877342	3.4807420000	1.2707080000	0.2713390000	0.0000030000	1.9301380000	0.0082550000	108284656	0	1785491456	3.9293599129	4.0014410019	3.9938361645
31	1.2000000000	0.0028923196	0.0024980638	0.0055015511	0.0027641013	3.6681860000	1.2670930000	0.3185950000	0.1483620000	1.9256170000	0.0082070000	108286330	0	1787015168	3.9227764606	4.0022115707	3.9920413494
32	1.2400000000	0.0029370915	0.0025117834	0.0055015511	0.0027640958	3.4830570000	1.2734370000	0.2713410000	0.0000040000	1.9297100000	0.0082730000	108288004	0	1784729600	3.9160673618	4.0025391579	3.9897453785
33	1.2800000000	0.0029342324	0.0025245849	0.0055015511	0.0028064692	5.5654240000	1.2673530000	0.2702520000	0.1481420000	1.9323920000	1.9469420000	108292238	0	1786380288	3.9104619026	4.0022311211	3.9895095825
34	1.3200000000	0.0028950730	0.0025354816	0.0055015511	0.0027797302	3.4865260000	1.2705160000	0.2669250000	0.0000040000	1.9404530000	0.0082910000	108299160	0	1785618432	3.8820011616	4.0016937256	3.9892096519
35	1.3600000000	0.0030741547	0.0025508723	0.0055015511	0.0030460747	3.6186320000	1.2680150000	0.2560410000	0.1484180000	1.9376170000	0.0082150000	108300834	0	1787015168	3.8787074089	4.0025601387	3.9865641594
36	1.4000000000	0.0030332129	0.0025642706	0.0055015511	0.0035563026	3.4749180000	1.2675490000	0.2647470000	0.0000020000	1.9340220000	0.0082700000	108302508	0	1784864768	3.8730514050	4.0033059120	3.9847660065
37	1.4400000000	0.0030157461	0.0025764726	0.0055015511	0.0035938844	5.6074100000	1.2709260000	0.3025720000	0.1491540000	1.9344650000	1.9499550000	108304182	0	1786507264	3.8621103764	4.0013189316	3.9860284328
38	1.4800000000	0.0032005347	0.0025928953	0.0055015511	0.0035536250	3.4926740000	1.2724380000	0.2755900000	0.0000030000	1.9359870000	0.0082840000	108305856	0	1785618432	3.8505403996	4.0007658005	3.9867577553
39	1.5200000000	0.0032575962	0.0026099389	0.0055015511	0.0035108870	3.5874730000	1.2708740000	0.2179830000	0.1489860000	1.9409560000	0.0083110000	108307530	0	1787269120	3.8474044800	4.0001392365	3.9834115505
40	1.5600000000	0.0033195622	0.0026276795	0.0055015511	0.0034941379	3.4370510000	1.2699900000	0.2171170000	0.0000030000	1.9413870000	0.0082040000	108309204	0	1784729600	3.8375029564	3.9985287189	3.9840970039
41	1.6000000000	0.0033402247	0.0026450587	0.0055015511	0.0035146009	5.6061320000	1.2751880000	0.2735150000	0.1496100000	1.9413390000	1.9661290000	108310878	0	1786380288	3.8271043301	3.9974167347	3.9858510494
42	1.6400000000	0.0033453396	0.0026617320	0.0055015511	0.0034757898	3.4408850000	1.2701580000	0.2148480000	0.0000030000	1.9473270000	0.0081890000	108312552	0	1785618432	3.8137385845	3.9989142418	3.9880647659
43	1.6800000000	0.0033309176	0.0026772945	0.0055015511	0.0034549304	3.6444290000	1.2751450000	0.2567860000	0.1496340000	1.9541980000	0.0082780000	108314226	0	1786888192	3.8069241047	3.9993524551	3.9914381504
44	1.7200000000	0.0033258300	0.0026920339	0.0055015511	0.0034860819	3.4492290000	1.2727550000	0.2172090000	0.0000030000	1.9503720000	0.0085390000	108315900	0	1784475648	3.8006076813	3.9986841679	3.9893238544
45	1.7600000000	0.0033450893	0.0027065463	0.0055015511	0.0035048537	5.5955110000	1.2728710000	0.2675120000	0.1493320000	1.9397700000	1.9656680000	108317574	0	1786134528	3.7922329903	4.0006747246	3.9930381775
46	1.8000000000	0.0034082141	0.0027217999	0.0055015511	0.0035113863	3.4943250000	1.2690590000	0.2708360000	0.0000040000	1.9457470000	0.0082690000	108319248	0	1787904000	3.7862722874	4.0012898445	3.9931361675
47	1.8400000000	0.0034266224	0.0027367961	0.0055015511	0.0036170883	3.5784520000	1.2694700000	0.2133220000	0.1493650000	1.9376460000	0.0082700000	108320922	0	1784729600	3.7832624912	3.9994781017	3.9928357601
48	1.8800000000	0.0033781717	0.0027501581	0.0055015511	0.0036605056	3.4912410000	1.2764060000	0.2664680000	0.0000040000	1.9397830000	0.0082080000	108322596	0	1786126336	3.7786982059	3.9991884232	3.9939424992
49	1.9200000000	0.0035794692	0.0027670828	0.0055015511	0.0036223008	5.5499400000	1.2704890000	0.2292250000	0.1494470000	1.9432740000	1.9571160000	108324270	0	1785483264	3.7715673447	4.0004119873	3.9947512150
50	1.9600000000	0.0035761660	0.0027832645	0.0055015511	0.0036079526	3.4822510000	1.2702180000	0.2603020000	0.0000050000	1.9430600000	0.0082850000	108325944	0	1787142144	3.7572417259	4.0000801086	3.9996907711
51	2.0000000000	0.0035184498	0.0027976799	0.0055015511	0.0035822304	3.6352940000	1.2697300000	0.2651320000	0.1496220000	1.9421910000	0.0082150000	108327618	0	1784094720	3.7588238716	3.9999413490	3.9966940880
52	2.0400000000	0.0035658584	0.0028124526	0.0055015511	0.0035470927	3.4910610000	1.2735530000	0.2678990000	0.0000050000	1.9409630000	0.0082500000	108329292	0	1785745408	3.7548794746	4.0003604889	3.9959802628
53	2.0800000000	0.0034984914	0.0028253967	0.0055015511	0.0035916463	5.6310900000	1.2685490000	0.3098470000	0.1497060000	1.9408610000	1.9617220000	108330966	0	1787785216	3.7528636456	3.9979722500	3.9927272797
54	2.1200000000	0.0036599229	0.0028408509	0.0055015511	0.0036670535	3.4412080000	1.2742460000	0.2189970000	0.0000040000	1.9392690000	0.0082590000	108332640	0	1784356864	3.7398264408	3.9965598583	3.9985260963
55	2.1600000000	0.0035320045	0.0028534173	0.0055015511	0.0037614745	3.6648170000	1.2965100000	0.2656780000	0.1496650000	1.9442330000	0.0083230000	108334314	0	1785999360	3.7374927998	3.9971909523	3.9982166290
56	2.2000000000	0.0036828937	0.0028682294	0.0055015511	0.0037688538	3.4815630000	1.2710600000	0.2648220000	0.0000040000	1.9369650000	0.0083000000	108335988	0	1787904000	3.7176365852	3.9976880550	4.0073919296
57	2.2400000000	0.0038219409	0.0028849612	0.0055015511	0.0037478186	5.5838230000	1.2737410000	0.2644920000	0.1493960000	1.9345910000	1.9611870000	108337662	0	1784729600	3.7128336430	3.9951205254	4.0079889297
58	2.2800000000	0.0036937215	0.0028989053	0.0055015511	0.0037568808	3.4744790000	1.2705910000	0.2597180000	0.0000040000	1.9354710000	0.0082560000	108339336	0	1786126336	3.7034838200	3.9942696095	4.0107660294
59	2.3200000000	0.0038727783	0.0029154116	0.0055015511	0.0038958474	3.5735930000	1.2752560000	0.2069290000	0.1492400000	1.9334580000	0.0082870000	108341010	0	1788030976	3.6893458366	3.9967958927	4.0165219307
60	2.3600000000	0.0038597416	0.0029311505	0.0055015511	0.0040110055	3.4482690000	1.2703160000	0.2262980000	0.0000040000	1.9428750000	0.0083250000	108342684	0	1784602624	3.6862196922	3.9950752258	4.0145807266
61	2.4000000000	0.0038700569	0.0029465424	0.0055015511	0.0041278596	5.5743590000	1.2714570000	0.2535300000	0.1494300000	1.9364950000	1.9629880000	108344358	0	1785999360	3.6794519424	3.9935913086	4.0143718719
62	2.4400000000	0.0038843427	0.0029616682	0.0055015511	0.0042928803	3.4776840000	1.2717640000	0.2520710000	0.0000030000	1.9398770000	0.0133930000	108346032	0	1788166144	3.6557705402	3.9940500259	4.0246839523
63	2.4800000000	0.0039063301	0.0029766628	0.0055015511	0.0044369098	3.6348520000	1.2747660000	0.2634150000	0.1496910000	1.9383360000	0.0081940000	108347706	0	1783840768	3.6470942497	3.9929685593	4.0258569717
64	2.5200000000	0.0039120424	0.0029912781	0.0055015511	0.0047971143	3.4940770000	1.2719810000	0.2700110000	0.0000020000	1.9434480000	0.0081930000	108349380	0	1785364480	3.6345658302	3.9940986633	4.0304179192
65	2.5600000000	0.0039092205	0.0030054003	0.0055015511	0.0051042144	5.5939970000	1.2720230000	0.2641110000	0.1501480000	1.9461240000	1.9611140000	108356174	0	1787269120	3.6207087040	3.9939813614	4.0341448784
66	2.6000000000	0.0040721400	0.0030215630	0.0055015511	0.0051950972	3.4454530000	1.2684770000	0.2162230000	0.0000040000	1.9520140000	0.0082560000	108368344	0	1784475648	3.6102135181	3.9952826500	4.0361313820
67	2.6400000000	0.0041016834	0.0030376842	0.0055015511	0.0052462320	3.6589470000	1.2725050000	0.2784200000	0.1520890000	1.9470690000	0.0083730000	108370018	0	1785872384	3.6000037193	3.9977262020	4.0384044647
68	2.6800000000	0.0043081949	0.0030563682	0.0055015511	0.0052293942	3.5140220000	1.2864670000	0.2681840000	0.0000040000	1.9505870000	0.0082870000	108371692	0	1787904000	3.5890214443	3.9976375103	4.0377349854
69	2.7200000000	0.0043247179	0.0030747501	0.0055015511	0.0051927442	5.6093520000	1.2696140000	0.2647560000	0.1569510000	1.9477990000	1.9697300000	108373366	0	1784475648	3.5794913769	3.9978690147	4.0422301292
70	2.7600000000	0.0044273194	0.0030940725	0.0055015511	0.0051651158	3.5012120000	1.2764840000	0.2637370000	0.0000040000	1.9523050000	0.0081970000	108375040	0	1785872384	3.5706284046	3.9997220039	4.0418829918
71	2.8000000000	0.0044263359	0.0031128368	0.0055015511	0.0052162375	3.6029330000	1.2721500000	0.2147980000	0.1523260000	1.9549120000	0.0081940000	108376714	0	1787912192	3.5634377003	4.0003209114	4.0388045311
72	2.8400000000	0.0047300691	0.0031352984	0.0055015511	0.0058997064	3.4912060000	1.2723670000	0.2607790000	0.0000040000	1.9495110000	0.0080420000	108378388	0	1784475648	3.5476479530	4.0055451393	4.0417685509
73	2.8800000000	0.0047880821	0.0031579392	0.0055015511	0.0059716767	5.6259540000	1.2785730000	0.2593340000	0.1525570000	1.9498920000	1.9850960000	108380062	0	1785872384	3.5377209187	4.0069355965	4.0434455872
74	2.9200000000	0.0048688161	0.0031810592	0.0055015511	0.0060621677	3.5055830000	1.2729280000	0.2720900000	0.0000040000	1.9520050000	0.0080460000	108381736	0	1787777024	3.5356769562	4.0086240768	4.0402965546
75	2.9600000000	0.0050445120	0.0032059052	0.0055015511	0.0061161689	3.6605340000	1.2773540000	0.2683680000	0.1533850000	1.9528570000	0.0080400000	108383410	0	1784348672	3.5345199108	4.0122652054	4.0375251770
76	3.0000000000	0.0050753532	0.0032305032	0.0055015511	0.0061503586	3.5017930000	1.2714210000	0.2552660000	0.0000040000	1.9665490000	0.0080410000	108385084	0	1785872384	3.5365347862	4.0153913498	4.0294241905
77	3.0400000000	0.0048940112	0.0032521072	0.0055015511	0.0061735305	5.6004790000	1.2723930000	0.2076760000	0.1541150000	1.9627680000	2.0030110000	108386758	0	1787650048	3.5357229710	4.0158758163	4.0226511955
78	3.0800000000	0.0045078169	0.0032682061	0.0055015511	0.0061426535	3.5093570000	1.2732850000	0.2519380000	0.0000040000	1.9756620000	0.0079320000	108388432	0	1784602624	3.5368659496	4.0172095299	4.0154652596
79	3.1200000000	0.0043801977	0.0032822819	0.0055015511	0.0061045496	3.6216980000	1.2722290000	0.2161600000	0.1553180000	1.9695490000	0.0079170000	108390106	0	1785999360	3.5297675133	4.0203051567	4.0133032799
80	3.1600000000	0.0041195103	0.0032927473	0.0055015511	0.0060691167	3.5247100000	1.2795370000	0.2591180000	0.0000040000	1.9776140000	0.0078980000	108391780	0	1788039168	3.5258750916	4.0231771469	4.0096049309
81	3.2000000000	0.0041722963	0.0033036059	0.0055015511	0.0060410882	5.9441040000	1.2728930000	0.5161000000	0.1566880000	1.9788360000	2.0190230000	108393454	0	1784983552	3.5140287876	4.0221834183	4.0126156807
82	3.2400000000	0.0044058184	0.0033170475	0.0055015511	0.0060492175	3.5555330000	1.2727640000	0.2942070000	0.0000040000	1.9801510000	0.0078460000	108395128	0	1786507264	3.5058395863	4.0223259926	4.0121946335
83	3.2800000000	0.0043075490	0.0033289813	0.0055015511	0.0060867313	3.6301890000	1.2713490000	0.2143820000	0.1578230000	1.9783620000	0.0077060000	108396802	0	1785745408	3.4979178905	4.0244045258	4.0090570450
84	3.3200000000	0.0042933626	0.0033404620	0.0055015511	0.0060775965	3.5144220000	1.2738670000	0.2570620000	0.0000040000	1.9752710000	0.0076680000	108398476	0	1787523072	3.4851734638	4.0234212875	4.0093340874
85	3.3600000000	0.0045061954	0.0033541765	0.0055015511	0.0060684256	5.7257470000	1.2788030000	0.2850580000	0.1598180000	1.9701840000	2.0313180000	108400150	0	1785237504	3.4719917774	4.0243120193	4.0097441673
86	3.4000000000	0.0045118984	0.0033676384	0.0055015511	0.0061073185	3.5111300000	1.2792540000	0.2508470000	0.0000040000	1.9728420000	0.0075890000	108401824	0	1786888192	3.4569852352	4.0252122879	4.0138039589
87	3.4400000000	0.0041984711	0.0033771882	0.0055015511	0.0062320206	3.7174730000	1.2741850000	0.2987000000	0.1608080000	1.9755530000	0.0076220000	108403498	0	1784475648	3.4468982220	4.0239338875	4.0134758949
88	3.4800000000	0.0038761455	0.0033828582	0.0055015511	0.0063827057	3.4727110000	1.2727060000	0.2110540000	0.0000030000	1.9807560000	0.0075350000	108405172	0	1786261504	3.4334392548	4.0241994858	4.0137124062
89	3.5200000000	0.0040151877	0.0033899630	0.0055015511	0.0065286942	5.7363120000	1.2733610000	0.2871650000	0.1623930000	1.9680400000	2.0447780000	108406846	0	1787904000	3.4244003296	4.0244159698	4.0138211250
90	3.5600000000	0.0044031981	0.0034012211	0.0055015511	0.0066375687	3.4950250000	1.2703620000	0.2436570000	0.0000030000	1.9728180000	0.0076050000	108408520	0	1785364480	3.4174854755	4.0226683617	4.0125918388
91	3.6000000000	0.0041566924	0.0034095230	0.0055015511	0.0066781023	3.6537100000	1.2762170000	0.2400590000	0.1626750000	1.9665840000	0.0075640000	108410194	0	1787142144	3.4026193619	4.0213522911	4.0156269073
92	3.6400000000	0.0042276653	0.0034184159	0.0055015511	0.0066900380	3.4988580000	1.2751890000	0.2400450000	0.0000020000	1.9755120000	0.0075080000	108411868	0	1784602624	3.3875219822	4.0234832764	4.0208239555
93	3.6800000000	0.0041637290	0.0034264300	0.0055015511	0.0066694254	5.6925590000	1.2702970000	0.2452770000	0.1635920000	1.9691420000	2.0436100000	108413542	0	1786126336	3.3825414181	4.0226359367	4.0174231529
94	3.7200000000	0.0040693246	0.0034332693	0.0055015511	0.0066415357	3.5403720000	1.2745530000	0.2850630000	0.0000030000	1.9727000000	0.0074580000	108415216	0	1785364480	3.3752577305	4.0201745033	4.0169801712
95	3.7600000000	0.0041937376	0.0034412742	0.0055015511	0.0066270256	3.6569330000	1.2747480000	0.2484580000	0.1644730000	1.9611930000	0.0074390000	108416890	0	1786888192	3.3623626232	4.0215334892	4.0235376358
96	3.8000000000	0.0041481135	0.0034486371	0.0055015511	0.0065993253	3.5389820000	1.2783230000	0.2878860000	0.0000030000	1.9646260000	0.0074790000	108418564	0	1784983552	3.3520479202	4.0210266113	4.0231170654
97	3.8400000000	0.0042966479	0.0034573795	0.0055015511	0.0065655487	5.7050240000	1.2770720000	0.2537300000	0.1704900000	1.9596780000	2.0434150000	108420238	0	1786642432	3.3467411995	4.0183119774	4.0250158310
98	3.8800000000	0.0042435187	0.0034654013	0.0055015511	0.0065401504	3.4937040000	1.2830520000	0.2367310000	0.0000040000	1.9657180000	0.0074640000	108421912	0	1784602624	3.3321287632	4.0176334381	4.0290899277
99	3.9200000000	0.0043203272	0.0034740370	0.0055015511	0.0065129653	3.6581740000	1.2746410000	0.2458970000	0.1658600000	1.9636060000	0.0075490000	108423586	0	1785999360	3.3266921043	4.0190477371	4.0322299004
100	3.9600000000	0.0044253892	0.0034835505	0.0055015511	0.0064802095	3.4879180000	1.2777800000	0.2458680000	0.0000040000	1.9562120000	0.0074150000	108425260	0	1787793408	3.3185496330	4.0186219215	4.0362696648
101	4.0000000000	0.0041726893	0.0034903736	0.0055015511	0.0064505257	5.7734420000	1.2801970000	0.3302030000	0.1659880000	1.9502560000	2.0461420000	108426934	0	1785237504	3.3094899654	4.0169072151	4.0422902107
102	4.0400000000	0.0041463682	0.0034968050	0.0055015511	0.0064299181	3.4723310000	1.2754850000	0.2388660000	0.0000050000	1.9499180000	0.0074220000	108428608	0	1786634240	3.3058989048	4.0154061317	4.0439100266
103	4.0800000000	0.0041686101	0.0035033273	0.0055015511	0.0063992406	3.6397940000	1.2787280000	0.2395640000	0.1669950000	1.9464360000	0.0074230000	108430282	0	1784602624	3.2951936722	4.0149874687	4.0505418777
104	4.1200000000	0.0042536259	0.0035105418	0.0055015511	0.0063736877	3.4681560000	1.2728470000	0.2397600000	0.0000040000	1.9474390000	0.0074480000	108431956	0	1786126336	3.2826068401	4.0132412910	4.0633516312
105	4.1600000000	0.0042670611	0.0035177467	0.0055015511	0.0063732691	5.6598850000	1.2730830000	0.2459090000	0.1669530000	1.9375750000	2.0357050000	108433630	0	1785753600	3.2798745632	4.0129694939	4.0651140213
106	4.2000000000	0.0042519546	0.0035246732	0.0055015511	0.0063807443	3.4761230000	1.2727070000	0.2504920000	0.0000050000	1.9448760000	0.0073770000	108435304	0	1787531264	3.2734243870	4.0136265755	4.0701704025
107	4.2400000000	0.0043523684	0.0035324087	0.0055015511	0.0063642786	3.6365600000	1.2843560000	0.2406330000	0.1671940000	1.9361620000	0.0074920000	108436978	0	1784999936	3.2732272148	4.0103826523	4.0664892197
108	4.2800000000	0.0040824749	0.0035375019	0.0055015511	0.0063354952	3.4711410000	1.2806540000	0.2456260000	0.0000040000	1.9366540000	0.0075160000	108438652	0	1786380288	3.2631123066	4.0093379021	4.0749449730
109	4.3200000000	0.0042370302	0.0035439196	0.0055015511	0.0063172096	5.6822320000	1.2746830000	0.2754880000	0.1676180000	1.9366120000	2.0271440000	108440326	0	1785364480	3.2616040707	4.0093727112	4.0760278702
110	4.3600000000	0.0045651752	0.0035532037	0.0055015511	0.0063272315	3.5070720000	1.3039750000	0.2340810000	0.0000050000	1.9609070000	0.0074120000	108442000	0	1787015168	3.2542734146	4.0088281631	4.0843935013
111	4.4000000000	0.0043248455	0.0035601554	0.0055015511	0.0063263663	3.6531090000	1.2740390000	0.2756870000	0.1686500000	1.9266730000	0.0073630000	108443674	0	1784602624	3.2475299835	4.0074939728	4.0910854340
112	4.4400000000	0.0043372642	0.0035670939	0.0055015511	0.0063277111	3.4405740000	1.2760860000	0.2318830000	0.0000030000	1.9244710000	0.0074200000	108445348	0	1786380288	3.2396156788	4.0080847740	4.0989565849
113	4.4800000000	0.0044071907	0.0035745284	0.0055015511	0.0063347185	5.6154220000	1.2722460000	0.2469910000	0.1683980000	1.9152540000	2.0118290000	108447022	0	1785491456	3.2355160713	4.0079350471	4.1031627655
114	4.5200000000	0.0044070743	0.0035818314	0.0055015511	0.0063809506	3.4289650000	1.2757750000	0.2323610000	0.0000030000	1.9127100000	0.0074000000	108448696	0	1787023360	3.2246799469	4.0078353882	4.1154494286
115	4.5600000000	0.0044499314	0.0035893801	0.0055015511	0.0064042003	3.5942170000	1.2755640000	0.2312630000	0.1689050000	1.9103230000	0.0074470000	108450370	0	1784737792	3.2240977287	4.0077090263	4.1172904968
116	4.6000000000	0.0044587501	0.0035968747	0.0055015511	0.0064448114	3.3826720000	1.2732230000	0.2001570000	0.0000030000	1.9011890000	0.0073760000	108452044	0	1786253312	3.2136869431	4.0103359222	4.1293349266
