SLAMBench Report run started:	2018-02-19 03:30:52

Properties:
=================

frame-limit: 0
log-file: output//violons_libkfusion-cuda_rgbd_dataset_freiburg2_rpy.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-library: build/lib/libkfusion-cuda-library.so
dse: false
help: false
negative-focal-length: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
11	1311867718.9784109592	0.0143935960	0.0093477324	0.0158720519	0.0067737003	0.1374590000	0.0092000000	0.0703800000	0.0002820000	0.0002940000	0.0416370000	26008766	96830484	1767964672	3.9839572906	3.9964573383	4.0056304932
12	1311867719.0091300011	0.0181231536	0.0100790175	0.0181231536	0.0067897077	0.1204980000	0.0094470000	0.0687810000	0.0000220000	0.0002830000	0.0351690000	26010888	96830484	1769762816	3.9798867702	3.9964544773	4.0065989494
13	1311867719.0441620350	0.0167894252	0.0105952027	0.0181231536	0.0065165275	0.1533470000	0.0111550000	0.0704600000	0.0003560000	0.0002750000	0.0648390000	26013138	96830484	1768742912	3.9810168743	3.9964642525	4.0068097115
14	1311867719.0776190758	0.0181547422	0.0111351698	0.0181547422	0.0063245432	0.1213250000	0.0095090000	0.0686340000	0.0000240000	0.0003690000	0.0358660000	26015356	96830484	1770250240	3.9797084332	3.9957439899	4.0073599815
15	1311867719.1086950302	0.0170223452	0.0115276482	0.0181547422	0.0061269012	0.1368910000	0.0113360000	0.0694840000	0.0003670000	0.0002800000	0.0407430000	26017542	96830484	1768878080	3.9809286594	3.9950649738	4.0075216293
16	1311867719.1437010765	0.0180021338	0.0119323035	0.0181547422	0.0059799049	0.0970290000	0.0098180000	0.0412240000	0.0000250000	0.0010960000	0.0348710000	26019760	96830484	1770614784	3.9795091152	3.9950249195	4.0081753731
17	1311867719.1810290813	0.0160394553	0.0121739007	0.0181547422	0.0059186263	0.1295700000	0.0112890000	0.0471320000	0.0003150000	0.0002740000	0.0640020000	26023290	96830484	1769271296	3.9816782475	3.9940738678	4.0082120895
18	1311867719.2127099037	0.0171447918	0.0124500613	0.0181547422	0.0057694990	0.1258250000	0.0113180000	0.0678770000	0.0000240000	0.0002940000	0.0344380000	26028100	96830484	1767862272	3.9804043770	3.9934437275	4.0087151527
19	1311867719.2412090302	0.0176467691	0.0127235722	0.0181547422	0.0056946464	0.1142760000	0.0095070000	0.0412440000	0.0011450000	0.0002970000	0.0404950000	26030222	96830484	1769472000	3.9793758392	3.9936635494	4.0092039108
20	1311867719.2779469490	0.0180098470	0.0129878860	0.0181547422	0.0058464799	0.1219600000	0.0117340000	0.0699040000	0.0000270000	0.0002910000	0.0335840000	26032440	96830484	1768124416	3.9786188602	3.9924759865	4.0094304085
21	1311867719.3104898930	0.0165103208	0.0131556210	0.0181547422	0.0057565055	0.1476110000	0.0095380000	0.0685880000	0.0003310000	0.0002810000	0.0624910000	26034658	96830484	1769852928	3.9797255993	3.9931633472	4.0097088814
22	1311867719.3413150311	0.0174168497	0.0133493132	0.0181547422	0.0056720951	0.1416270000	0.0115160000	0.0793810000	0.0000240000	0.0003490000	0.0336860000	26036844	96830484	1768488960	3.9786918163	3.9920165539	4.0100550652
23	1311867719.3772718906	0.0166156981	0.0134913299	0.0181547422	0.0055584216	0.1357760000	0.0093310000	0.0686370000	0.0003250000	0.0002740000	0.0396900000	26039062	96830484	1770106880	3.9793159962	3.9914216995	4.0097732544
24	1311867719.4105761051	0.0179588329	0.0136774759	0.0181547422	0.0055088663	0.1185020000	0.0113030000	0.0567690000	0.0000240000	0.0002760000	0.0345660000	26041280	96830484	1768742912	3.9776437283	3.9909567833	4.0101919174
25	1311867719.4427709579	0.0165197328	0.0137911662	0.0181547422	0.0055178861	0.1557100000	0.0091080000	0.0681780000	0.0015870000	0.0002740000	0.0589940000	26043498	96830484	1770487808	3.9794671535	3.9902577400	4.0101275444
26	1311867719.4787840843	0.0194290206	0.0140080067	0.0194290206	0.0054424079	0.1198760000	0.0113060000	0.0634250000	0.0000270000	0.0003630000	0.0342830000	26045716	96830484	1769144320	3.9766891003	3.9880363941	4.0103063583
27	1311867719.5104370117	0.0188076980	0.0141857731	0.0194290206	0.0054550441	0.1354780000	0.0109580000	0.0692790000	0.0003560000	0.0002710000	0.0401150000	26047902	96830484	1767751680	3.9772105217	3.9879314899	4.0100855827
28	1311867719.5449650288	0.0179877710	0.0143215587	0.0194290206	0.0054325974	0.1163070000	0.0093030000	0.0588800000	0.0000280000	0.0003500000	0.0340100000	26050120	96830484	1769345024	3.9765305519	3.9888217449	4.0108056068
29	1311867719.5771939754	0.0186438337	0.0144706027	0.0194290206	0.0054078413	0.1568840000	0.0107510000	0.0648450000	0.0003120000	0.0002650000	0.0630190000	26052338	96830484	1767989248	3.9762649536	3.9870550632	4.0106959343
30	1311867719.6112511158	0.0192630887	0.0146303522	0.0194290206	0.0053815141	0.0972100000	0.0092860000	0.0406270000	0.0000250000	0.0003830000	0.0341650000	26054556	96830484	1769725952	3.9751369953	3.9867448807	4.0111241341
31	1311867719.6421909332	0.0165311415	0.0146916680	0.0194290206	0.0053045550	0.1379250000	0.0112960000	0.0683160000	0.0003030000	0.0003880000	0.0404000000	26056710	96830484	1768378368	3.9774715900	3.9876356125	4.0113267899
32	1311867719.6770479679	0.0174132716	0.0147767181	0.0194290206	0.0052366379	0.1183580000	0.0092890000	0.0676460000	0.0000320000	0.0002960000	0.0337500000	26058960	96830484	1769979904	3.9768066406	3.9865071774	4.0118932724
33	1311867719.7107939720	0.0176968332	0.0148652064	0.0194290206	0.0051696920	0.1500930000	0.0113410000	0.0683110000	0.0003560000	0.0002780000	0.0633130000	26063706	96830484	1768615936	3.9759168625	3.9868388176	4.0125799179
34	1311867719.7442650795	0.0172630697	0.0149357318	0.0194290206	0.0051235255	0.1236530000	0.0094520000	0.0674910000	0.0000280000	0.0002930000	0.0341550000	26071140	96830484	1770352640	3.9756813049	3.9876880646	4.0134902000
35	1311867719.7861878872	0.0182197317	0.0150295604	0.0194290206	0.0050549753	0.1377660000	0.0112620000	0.0707270000	0.0002920000	0.0002750000	0.0401250000	26073518	96830484	1769009152	3.9749033451	3.9867806435	4.0141005516
36	1311867719.8099169731	0.0192591958	0.0151470503	0.0194290206	0.0050014079	0.1191730000	0.0106710000	0.0694410000	0.0000240000	0.0003570000	0.0321240000	26075544	96830484	1767616512	3.9736571312	3.9861969948	4.0145783424
37	1311867719.8454990387	0.0191344712	0.0152548184	0.0194290206	0.0049936024	0.1478650000	0.0096130000	0.0681280000	0.0002900000	0.0002630000	0.0631060000	26077794	96830484	1769209856	3.9745717049	3.9850063324	4.0145049095
38	1311867719.8771090508	0.0189708062	0.0153526075	0.0194290206	0.0049302105	0.1254760000	0.0115140000	0.0686320000	0.0000930000	0.0002860000	0.0346530000	26079980	96830484	1767854080	3.9743523598	3.9848647118	4.0147600174
39	1311867719.9114089012	0.0183653478	0.0154298573	0.0194290206	0.0049380247	0.1351910000	0.0096150000	0.0698880000	0.0003610000	0.0002740000	0.0400770000	26082230	96830484	1769590784	3.9738702774	3.9853909016	4.0152783394
40	1311867719.9461970329	0.0210905932	0.0155713757	0.0210905932	0.0049234038	0.1187760000	0.0111740000	0.0591450000	0.0000270000	0.0004560000	0.0343790000	26084448	96830484	1768243200	3.9716222286	3.9834170341	4.0158801079
41	1311867719.9807810783	0.0207995810	0.0156988929	0.0210905932	0.0048739927	0.1510120000	0.0093230000	0.0705650000	0.0003610000	0.0002700000	0.0640710000	26086666	96830484	1769877504	3.9724361897	3.9824569225	4.0158910751
42	1311867720.0117020607	0.0209273808	0.0158233807	0.0210905932	0.0048981960	0.1073150000	0.0117110000	0.0525450000	0.0000250000	0.0002900000	0.0346360000	26088852	96830484	1768247296	3.9701874256	3.9839458466	4.0166673660
43	1311867720.0452380180	0.0212999750	0.0159507434	0.0212999750	0.0048678572	0.1366890000	0.0097310000	0.0821270000	0.0000810000	0.0000540000	0.0381080000	26091038	96830484	1767456768	3.9695506096	3.9833881855	4.0168952942
44	1311867720.0772819519	0.0179723706	0.0159966894	0.0212999750	0.0048537084	0.1145250000	0.0096430000	0.0567130000	0.0000270000	0.0003770000	0.0348620000	26093256	96830484	1766187008	3.9735324383	3.9841971397	4.0174207687
45	1311867720.1172130108	0.0163765587	0.0160051310	0.0212999750	0.0048314414	0.1499800000	0.0091680000	0.0699940000	0.0003030000	0.0004610000	0.0634430000	26095570	96830484	1767813120	3.9765324593	3.9841699600	4.0178771019
46	1311867720.1451559067	0.0172947701	0.0160331666	0.0212999750	0.0047815858	0.1133050000	0.0096250000	0.0686850000	0.0000260000	0.0002980000	0.0283240000	26097660	96830484	1769480192	3.9754595757	3.9837982655	4.0184335709
47	1311867720.1781630516	0.0153367873	0.0160183500	0.0212999750	0.0047393645	0.1299560000	0.0111780000	0.0681830000	0.0003830000	0.0002790000	0.0411470000	26099846	96830484	1768488960	3.9774396420	3.9851977825	4.0189123154
48	1311867720.2094950676	0.0165647212	0.0160297328	0.0212999750	0.0047346124	0.1153850000	0.0095130000	0.0538860000	0.0000280000	0.0003010000	0.0348590000	26102032	96830484	1770115072	3.9740412235	3.9859323502	4.0197997093
49	1311867720.2421469688	0.0136165991	0.0159804851	0.0212999750	0.0047346781	0.1524980000	0.0112500000	0.0702070000	0.0003320000	0.0003560000	0.0635920000	26104250	96830484	1768988672	3.9784619808	3.9870643616	4.0200076103
50	1311867720.2770779133	0.0157530811	0.0159759371	0.0212999750	0.0047302274	0.1230790000	0.0098270000	0.0694370000	0.0000270000	0.0002960000	0.0345980000	26106468	96830484	1770749952	3.9759871960	3.9861102104	4.0211915970
51	1311867720.3094570637	0.0125350086	0.0159084679	0.0212999750	0.0047063578	0.1181270000	0.0112900000	0.0585160000	0.0003300000	0.0003610000	0.0404970000	26108654	96830484	1769738240	3.9797873497	3.9883227348	4.0219106674
52	1311867720.3430728912	0.0129976859	0.0158524913	0.0212999750	0.0047430027	0.1184510000	0.0098570000	0.0701070000	0.0000260000	0.0003330000	0.0317260000	26110872	96830484	1771421696	3.9793474674	3.9888434410	4.0231785774
53	1311867720.3779859543	0.0138159310	0.0158140656	0.0212999750	0.0047922786	0.1354070000	0.0116260000	0.0524530000	0.0003080000	0.0003420000	0.0633700000	26113058	96830484	1770369024	3.9818134308	3.9869794846	4.0234570503
54	1311867720.4096798897	0.0142540680	0.0157851768	0.0212999750	0.0048646610	0.1343930000	0.0116710000	0.0687170000	0.0000260000	0.0002880000	0.0341930000	26115244	96830484	1767985152	3.9814267159	3.9865858555	4.0241050720
55	1311867720.4461109638	0.0135648465	0.0157448071	0.0212999750	0.0048286426	0.1362530000	0.0096830000	0.0701600000	0.0002950000	0.0003460000	0.0398210000	26117526	96830484	1769771008	3.9825265408	3.9874124527	4.0244746208
56	1311867720.4799289703	0.0137727754	0.0157095923	0.0212999750	0.0048416036	0.1203260000	0.0116830000	0.0700630000	0.0000260000	0.0002940000	0.0313910000	26119744	96830484	1767477248	3.9838981628	3.9872281551	4.0244665146
57	1311867720.5104389191	0.0135812648	0.0156722532	0.0212999750	0.0048990109	0.1319890000	0.0101400000	0.0345910000	0.0000900000	0.0000910000	0.0682840000	26121898	96830484	1769136128	3.9823200703	3.9867765903	4.0242810249
58	1311867720.5467319489	0.0141886557	0.0156466739	0.0212999750	0.0050132337	0.0993770000	0.0096910000	0.0471230000	0.0000280000	0.0006510000	0.0343840000	26124180	96830484	1770786816	3.9856870174	3.9875600338	4.0246086121
59	1311867720.5793280602	0.0140336454	0.0156193345	0.0212999750	0.0050615950	0.1160160000	0.0114800000	0.0465780000	0.0003610000	0.0002690000	0.0407130000	26126366	96830484	1769734144	3.9835994244	3.9867300987	4.0251350403
60	1311867720.6121249199	0.0149037791	0.0156074086	0.0212999750	0.0050417619	0.1159840000	0.0098070000	0.0535770000	0.0000260000	0.0003910000	0.0351630000	26128552	96830484	1771384832	3.9845881462	3.9862725735	4.0251526833
61	1311867720.6463210583	0.0150370654	0.0155980587	0.0212999750	0.0050281986	0.1498880000	0.0114440000	0.0683670000	0.0002810000	0.0003740000	0.0625460000	26130802	96830484	1770278912	3.9844522476	3.9864571095	4.0256285667
62	1311867720.6798269749	0.0167943891	0.0156173543	0.0212999750	0.0050267363	0.1277960000	0.0122810000	0.0683730000	0.0000250000	0.0003320000	0.0341990000	26132956	96830484	1767985152	3.9873771667	3.9862909317	4.0256137848
63	1311867720.7102439404	0.0170160849	0.0156395564	0.0212999750	0.0049919412	0.1340270000	0.0099720000	0.0692730000	0.0003520000	0.0002970000	0.0418860000	26135142	96830484	1769771008	3.9858238697	3.9851644039	4.0256857872
64	1311867720.7451629639	0.0170575436	0.0156617124	0.0212999750	0.0049939705	0.1161690000	0.0115750000	0.0525040000	0.0000270000	0.0002930000	0.0343360000	26137360	96830484	1767350272	3.9861197472	3.9857151508	4.0256390572
65	1311867720.7790179253	0.0583623722	0.0163186457	0.0583623722	0.0061478687	0.1374520000	0.0095600000	0.0591390000	0.0003590000	0.0002720000	0.0611710000	26144730	96830484	1768988672	4.0317239761	3.9882154465	4.0336341858
66	1311867720.8115909100	0.0588523746	0.0169630961	0.0588523746	0.0061013289	0.1156940000	0.0095900000	0.0586030000	0.0000280000	0.0003810000	0.0335140000	26157412	96830484	1770913792	4.0313930511	3.9874618053	4.0340209007
67	1311867720.8467299938	0.0620981604	0.0176367538	0.0620981604	0.0060691784	0.1383690000	0.0111170000	0.0741130000	0.0002900000	0.0003420000	0.0391300000	26159662	96830484	1770008576	4.0343694687	3.9882056713	4.0344204903
68	1311867720.8813319206	0.0593771227	0.0182505827	0.0620981604	0.0061032137	0.1165140000	0.0116300000	0.0570660000	0.0000250000	0.0002810000	0.0335030000	26161880	96830484	1767952384	4.0311841965	3.9887735844	4.0350012779
69	1311867720.9149661064	0.0605550818	0.0188636914	0.0620981604	0.0060681201	0.1455820000	0.0095770000	0.0676410000	0.0002870000	0.0002680000	0.0610880000	26164066	96830484	1769734144	4.0316143036	3.9873104095	4.0352892876
70	1311867720.9500010014	0.0603486523	0.0194563337	0.0620981604	0.0060247028	0.1087900000	0.0120670000	0.0564750000	0.0000290000	0.0003030000	0.0328510000	26166284	96830484	1767460864	4.0310673714	3.9876811504	4.0358071327
71	1311867720.9797990322	0.0629412979	0.0200687980	0.0629412979	0.0059962532	0.1333040000	0.0097780000	0.0673080000	0.0002830000	0.0002590000	0.0399700000	26168406	96830484	1769115648	4.0336823463	3.9881138802	4.0357127190
72	1311867721.0093889236	0.0638582334	0.0206769846	0.0638582334	0.0059551575	0.0982730000	0.0096780000	0.0441610000	0.0000250000	0.0003950000	0.0338680000	26170560	96830484	1770770432	4.0344047546	3.9879655838	4.0359988213
73	1311867721.0478379726	0.0626026168	0.0212513083	0.0638582334	0.0059203183	0.1493780000	0.0114940000	0.0677860000	0.0003030000	0.0002860000	0.0622070000	26172874	96830484	1769734144	4.0327491760	3.9879574776	4.0359840393
74	1311867721.0794439316	0.0641218275	0.0218306397	0.0641218275	0.0058883237	0.1250270000	0.0115060000	0.0681640000	0.0000260000	0.0002820000	0.0340070000	26175028	96830484	1768607744	4.0339713097	3.9873917103	4.0362048149
75	1311867721.1103579998	0.0595897511	0.0223340945	0.0641218275	0.0058841092	0.1350640000	0.0097280000	0.0671650000	0.0003540000	0.0002690000	0.0408570000	26177214	96830484	1770344448	4.0286865234	3.9869539738	4.0363845825
76	1311867721.1467890739	0.0622668229	0.0228595251	0.0641218275	0.0058839752	0.1206940000	0.0113370000	0.0686060000	0.0000260000	0.0003430000	0.0334430000	26179464	96830484	1768988672	4.0307283401	3.9866080284	4.0363440514
77	1311867721.1774179935	0.0621140599	0.0233693243	0.0641218275	0.0059313879	0.1481470000	0.0108750000	0.0672880000	0.0003210000	0.0003530000	0.0622290000	26181650	96830484	1767841792	4.0304870605	3.9862675667	4.0365509987
78	1311867721.2112360001	0.0608043633	0.0238492607	0.0641218275	0.0058980011	0.1054690000	0.0095030000	0.0579020000	0.0000270000	0.0002850000	0.0309120000	26183836	96830484	1769598976	4.0286803246	3.9862232208	4.0367469788
79	1311867721.2469010353	0.0648248717	0.0243679393	0.0648248717	0.0058878734	0.1352570000	0.0113020000	0.0674140000	0.0002960000	0.0002680000	0.0411570000	26186086	96830484	1768861696	4.0326972008	3.9859499931	4.0367012024
80	1311867721.2800450325	0.0631196722	0.0248523360	0.0648248717	0.0058512962	0.1144420000	0.0089390000	0.0532210000	0.0000280000	0.0003660000	0.0347980000	26188272	96830484	1770614784	4.0300402641	3.9849932194	4.0369405746
81	1311867721.3099579811	0.0675087124	0.0253789579	0.0675087124	0.0058516915	0.1506620000	0.0109370000	0.0688080000	0.0003570000	0.0002710000	0.0631260000	26190426	96830484	1769750528	4.0344562531	3.9851186275	4.0370759964
82	1311867721.3483059406	0.0668375269	0.0258845502	0.0675087124	0.0058374945	0.1069350000	0.0112660000	0.0391880000	0.0000270000	0.0004110000	0.0360450000	26192708	96830484	1765916672	4.0333280563	3.9852325916	4.0370111465
83	1311867721.3790040016	0.0667085052	0.0263764051	0.0675087124	0.0058077659	0.1350680000	0.0098130000	0.0693030000	0.0002940000	0.0003550000	0.0402860000	26194830	96830484	1767317504	4.0326137543	3.9851398468	4.0372200012
84	1311867721.4092550278	0.0661966354	0.0268504554	0.0675087124	0.0057822266	0.1216850000	0.0095200000	0.0713840000	0.0000260000	0.0002980000	0.0322240000	26196984	96830484	1765040128	4.0312747955	3.9846348763	4.0377478600
85	1311867721.4478130341	0.0691283494	0.0273478424	0.0691283494	0.0057553326	0.1678190000	0.0095100000	0.0713960000	0.0003000000	0.0002780000	0.0597370000	26199330	96830484	1764409344	4.0336546898	3.9842467308	4.0381827354
86	1311867721.4768960476	0.0704291016	0.0278487873	0.0704291016	0.0057226227	0.0989590000	0.0103390000	0.0395020000	0.0000090000	0.0000960000	0.0405500000	26201452	96830484	1764925440	4.0346422195	3.9845747948	4.0385074615
87	1311867721.5093359947	0.0704826415	0.0283388316	0.0704826415	0.0056982811	0.1373970000	0.0089830000	0.0799150000	0.0000590000	0.0000530000	0.0412920000	26203606	96830484	1765052416	4.0342602730	3.9842588902	4.0383834839
88	1311867721.5451331139	0.0681211576	0.0287909035	0.0704826415	0.0056872466	0.1499290000	0.0088100000	0.0857830000	0.0000280000	0.0003090000	0.0354550000	26205824	96830484	1764036608	4.0308570862	3.9832592010	4.0387029648
89	1311867721.5769670010	0.0674590990	0.0292253776	0.0704826415	0.0056714061	0.1585390000	0.0092130000	0.0694820000	0.0003080000	0.0003110000	0.0675300000	26207946	96830484	1765662720	4.0299878120	3.9836428165	4.0385808945
90	1311867721.6129651070	0.0689830482	0.0296671295	0.0704826415	0.0056744557	0.1196510000	0.0091370000	0.0701460000	0.0000290000	0.0003150000	0.0331450000	26210164	96830484	1767329792	4.0309758186	3.9832911491	4.0387005806
91	1311867721.6496050358	0.0680750012	0.0300891940	0.0704826415	0.0056948745	0.1355720000	0.0095140000	0.0695910000	0.0003360000	0.0003440000	0.0415430000	26212446	96830484	1769091072	4.0292072296	3.9820065498	4.0384521484
92	1311867721.6800351143	0.0683223456	0.0305047717	0.0704826415	0.0056962674	0.1367970000	0.0107680000	0.0692740000	0.0000280000	0.0003810000	0.0355390000	26214600	96830484	1768079360	4.0295248032	3.9836673737	4.0386805534
93	1311867721.7162289619	0.0681782514	0.0309098629	0.0704826415	0.0056914167	0.1503720000	0.0092120000	0.0692280000	0.0003770000	0.0002800000	0.0643130000	26216882	96830484	1769709568	4.0291576385	3.9834637642	4.0388836861
94	1311867721.7467949390	0.0699489489	0.0313251724	0.0704826415	0.0057174801	0.1249630000	0.0117380000	0.0632920000	0.0000290000	0.0003020000	0.0352330000	26219036	96830484	1768591360	4.0296149254	3.9810171127	4.0388216972
95	1311867721.7787001133	0.0724346042	0.0317579032	0.0724346042	0.0056983016	0.0984230000	0.0092810000	0.0406870000	0.0002270000	0.0004860000	0.0405610000	26221222	96830484	1770364928	4.0324144363	3.9823589325	4.0392303467
96	1311867721.8154830933	0.0714762732	0.0321716362	0.0724346042	0.0056707307	0.1175660000	0.0116370000	0.0625960000	0.0000280000	0.0003050000	0.0357890000	26223472	96830484	1769099264	4.0306992531	3.9819428921	4.0392537117
97	1311867721.8485159874	0.0724783614	0.0325871695	0.0724783614	0.0056464574	0.1352100000	0.0108990000	0.0507230000	0.0003750000	0.0002760000	0.0655010000	26225690	96830484	1767825408	4.0309138298	3.9807276726	4.0391640663
98	1311867721.8778810501	0.0706475154	0.0329755404	0.0724783614	0.0056305825	0.1191720000	0.0096380000	0.0691820000	0.0000270000	0.0003020000	0.0330530000	26227844	96830484	1769472000	4.0288505554	3.9817559719	4.0391159058
99	1311867721.9146931171	0.0703399256	0.0333529584	0.0724783614	0.0056066054	0.0973990000	0.0114220000	0.0344690000	0.0000980000	0.0000870000	0.0439080000	26229966	96830484	1764515840	4.0278668404	3.9808592796	4.0388493538
100	1311867721.9467151165	0.0709024817	0.0337284536	0.0724783614	0.0055801583	0.1339900000	0.0100070000	0.0817600000	0.0000880000	0.0003010000	0.0345600000	26232152	96830484	1766289408	4.0278158188	3.9801523685	4.0387740135
101	1311867721.9773728848	0.0695544109	0.0340831661	0.0724783614	0.0055836877	0.1341770000	0.0096600000	0.0513310000	0.0003850000	0.0002840000	0.0654840000	26234338	96830484	1767940096	4.0262851715	3.9804728031	4.0385799408
102	1311867722.0166850090	0.0723202825	0.0344580398	0.0724783614	0.0056237307	0.1197550000	0.0092250000	0.0671870000	0.0000270000	0.0003050000	0.0358000000	26236556	96830484	1769738240	4.0287623405	3.9800059795	4.0384631157
103	1311867722.0475180149	0.0719993636	0.0348225186	0.0724783614	0.0056340588	0.1155660000	0.0117570000	0.0341920000	0.0000960000	0.0000860000	0.0452410000	26238646	96830484	1767305216	4.0282831192	3.9795539379	4.0381522179
104	1311867722.0800709724	0.0734302923	0.0351937472	0.0734302923	0.0056202992	0.1352250000	0.0098330000	0.0719190000	0.0000060000	0.0000600000	0.0295250000	26240864	96830484	1767313408	4.0293679237	3.9791059494	4.0381655693
105	1311867722.1161251068	0.0750826895	0.0355736419	0.0750826895	0.0055985049	0.1581540000	0.0093220000	0.0633040000	0.0005490000	0.0002790000	0.0666740000	26243114	96830484	1765806080	4.0301961899	3.9777686596	4.0381984711
106	1311867722.1479530334	0.0734939724	0.0359313809	0.0750826895	0.0056009609	0.1190790000	0.0092500000	0.0684100000	0.0000300000	0.0003740000	0.0338740000	26245268	96830484	1767542784	4.0276832581	3.9772822857	4.0381326675
107	1311867722.1798410416	0.0716640577	0.0362653311	0.0750826895	0.0055914214	0.1172290000	0.0093380000	0.0572600000	0.0003850000	0.0002770000	0.0428560000	26247454	96830484	1769193472	4.0257682800	3.9785931110	4.0379600525
108	1311867722.2146399021	0.0718272328	0.0365946080	0.0750826895	0.0055845144	0.1195840000	0.0112280000	0.0672430000	0.0000260000	0.0003050000	0.0333780000	26249704	96830484	1767837696	4.0250573158	3.9769103527	4.0380325317
109	1311867722.2469589710	0.0740310252	0.0369380614	0.0750826895	0.0055658947	0.1503060000	0.0093720000	0.0662440000	0.0003840000	0.0002710000	0.0665960000	26251890	96830484	1769574400	4.0273756981	3.9768679142	4.0380229950
110	1311867722.2780389786	0.0718603432	0.0372555367	0.0750826895	0.0055490745	0.1221120000	0.0111200000	0.0676340000	0.0000310000	0.0003750000	0.0354050000	26254076	96830484	1768566784	4.0250773430	3.9779167175	4.0380849838
